uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"420ac439-cfc1-4c1e-a638-baaa7cebfbf0","CLBJ_026.basePlot.vst","2016-03-14","D11","CLBJ","CLBJ_026","tower","deciduousForest",33.403422,-97.569543,"WGS84",10.1,633021.38,3696926.08,"14N",266.9,0.1,"vst_CLBJ_2016","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,,,"jbagley@field-ops.org","legacyData"
"3807c118-72be-47ec-98a1-6ad1e2f590fd","CLBJ_026.basePlot.vst","2016-03-14","D11","CLBJ","CLBJ_026","tower","deciduousForest",33.403422,-97.569543,"WGS84",10.1,633021.38,3696926.08,"14N",266.9,0.1,"vst_CLBJ_2016","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,,,"jbagley@field-ops.org","legacyData"
"ce02c2cd-2db9-4375-b34c-7a3cb5029d2a","CLBJ_019.basePlot.vst","2016-03-15","D11","CLBJ","CLBJ_019","tower","grasslandHerbaceous",33.395844,-97.569673,"WGS84",10.1,633020.84,3696085.65,"14N",283.0,0.1,"vst_CLBJ_2016","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,,,"ttillson@field-ops.org","legacyData"
"91efe8bd-20a5-4280-8c1a-0152197be00a","CLBJ_004.basePlot.vst","2016-03-15","D11","CLBJ","CLBJ_004","tower","deciduousForest",33.396904,-97.568989,"WGS84",10.1,633082.84,3696204.06,"14N",282.8,0.1,"vst_CLBJ_2016","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,,,"ttillson@field-ops.org","legacyData"
"c8fe10b0-b834-4bf2-8316-8afce0de61f5","CLBJ_025.basePlot.vst","2016-03-16","D11","CLBJ","CLBJ_025","tower","grasslandHerbaceous",33.397471,-97.569639,"WGS84",10.1,633021.52,3696266.10,"14N",282.6,0.1,"vst_CLBJ_2016","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,,,"ttillson@field-ops.org","legacyData"
"ec6a8e61-4ae5-40b8-8b3d-7f2480d5b535","CLBJ_024.basePlot.vst","2016-03-16","D11","CLBJ","CLBJ_024","tower","deciduousForest",33.396374,-97.569014,"WGS84",10.1,633081.32,3696145.26,"14N",281.3,0.1,"vst_CLBJ_2016","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,,,"jthomas@field-ops.org","legacyData"
"04312635-491f-4455-a647-a98008a6574f","CLBJ_013.basePlot.vst","2016-03-17","D11","CLBJ","CLBJ_013","tower","grasslandHerbaceous",33.397431,-97.567392,"WGS84",10.1,633230.57,3696264.54,"14N",278.7,0.1,"vst_CLBJ_2016","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,,,"ttillson@field-ops.org","legacyData"
"30ecc210-b676-460d-9440-8b1472cf202c","CLBJ_015.basePlot.vst","2016-03-21","D11","CLBJ","CLBJ_015","tower","deciduousForest",33.397741,-97.571244,"WGS84",10.1,632871.84,3696293.99,"14N",274.9,0.1,"vst_CLBJ_2016","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,,,"srubin@neoninc.org","legacyData"
"07402f9e-9f39-450c-bb9c-faa73e623259","CLBJ_015.basePlot.vst","2016-03-21","D11","CLBJ","CLBJ_015","tower","deciduousForest",33.397741,-97.571244,"WGS84",10.1,632871.84,3696293.99,"14N",274.9,0.1,"vst_CLBJ_2016","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,,,"srubin@neoninc.org","legacyData"
"9a30e304-7359-4c47-9096-50f201c54859","CLBJ_017.basePlot.vst","2016-03-21","D11","CLBJ","CLBJ_017","tower","deciduousForest",33.404538,-97.573713,"WGS84",10.1,632631.87,3697044.50,"14N",277.0,0.1,"vst_CLBJ_2016","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,,,"srubin@neoninc.org","legacyData"
"743237b9-1177-457e-b8bc-d851cf1e1908","CLBJ_015.basePlot.vst","2016-03-21","D11","CLBJ","CLBJ_015","tower","deciduousForest",33.397741,-97.571244,"WGS84",10.1,632871.84,3696293.99,"14N",274.9,0.1,"vst_CLBJ_2016","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,,,"srubin@neoninc.org","legacyData"
"cf9758a4-cc07-42a2-ae05-4045251cbe6f","CLBJ_023.basePlot.vst","2016-03-22","D11","CLBJ","CLBJ_023","tower","grasslandHerbaceous",33.397449,-97.568344,"WGS84",10.1,633142.00,3696265.32,"14N",280.3,0.1,"vst_CLBJ_2016","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,,,"jbagley@field-ops.org","legacyData"
"4bcfc803-8968-44dd-b0a3-45b1f2180dd8","CLBJ_002.basePlot.vst","2016-03-22","D11","CLBJ","CLBJ_002","tower","deciduousForest",33.403981,-97.571138,"WGS84",20.1,632872.19,3696986.02,"14N",264.3,0.1,"vst_CLBJ_2016","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,,,"jbagley@field-ops.org","legacyData"
"4d55f102-df6d-42bb-af2c-abba30e9cbbe","CLBJ_023.basePlot.vst","2016-03-22","D11","CLBJ","CLBJ_023","tower","grasslandHerbaceous",33.397449,-97.568344,"WGS84",10.1,633142.00,3696265.32,"14N",280.3,0.1,"vst_CLBJ_2016","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,,,"jbagley@field-ops.org","legacyData"
"09d069dc-eea6-4d5c-a138-46e2315ba6cb","CLBJ_005.basePlot.vst","2016-03-23","D11","CLBJ","CLBJ_005","tower","deciduousForest",33.403958,-97.570164,"WGS84",10.1,632962.81,3696984.71,"14N",258.3,0.1,"vst_CLBJ_2016","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,,,"jbagley@field-ops.org","legacyData"
"572e7106-2a18-40af-bbff-104c47e80ff5","CLBJ_012.basePlot.vst","2016-03-23","D11","CLBJ","CLBJ_012","tower","deciduousForest",33.402587,-97.569224,"WGS84",10.1,633052.32,3696833.90,"14N",271.8,0.1,"vst_CLBJ_2016","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,,,"jbagley@field-ops.org","legacyData"
