uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempShrubStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"e19a3beb-4b67-4124-b45b-deceea11a556","TREE_052.basePlot.vst","2015-08-03","vst_TREE_2015","D05","TREE","TREE_052",,"NEON.PLA.D05.TREE.00711",,,"small tree","Live",3.3,130,2.8,,,,,,"Full shade",,,,,,,"bgorzek@field-ops.org","frosenbower@field-ops.org","legacyData"
"ac3494bd-0c2d-43e8-88cd-1235fef052c7","TREE_052.basePlot.vst","2015-08-03","vst_TREE_2015","D05","TREE","TREE_052",,"NEON.PLA.D05.TREE.00865",,,"single bole tree","Live",13.7,130,7.2,,,,,,"Mostly shaded",,,,,,,"bgorzek@field-ops.org","frosenbower@field-ops.org","legacyData"
"6ce0bb33-8e98-4370-8f9e-e9ec12b4803d","TREE_051.basePlot.vst","2015-08-03","vst_TREE_2015","D05","TREE","TREE_051",,"NEON.PLA.D05.TREE.00375",,,"small tree","Standing dead",1.6,130,1.5,,,,,,"Full shade",,,,,,,"eleonard@field-ops.org","shoffman@field-ops.org","legacyData"
"998cfdbf-233e-4726-a79d-563ef8dab940","TREE_051.basePlot.vst","2015-08-03","vst_TREE_2015","D05","TREE","TREE_051",,"NEON.PLA.D05.TREE.00396",,,"single bole tree","Live",23.7,130,16.7,,,,,,"Partially shaded",,,,,,,"eleonard@field-ops.org","shoffman@field-ops.org","legacyData"
"5a0ba9fb-bc63-4fb6-9e48-42743bef1ce8","TREE_051.basePlot.vst","2015-08-03","vst_TREE_2015","D05","TREE","TREE_051",,"NEON.PLA.D05.TREE.00493",,,"single bole tree","Live",23.5,130,13.7,,,,,,"Full sun",,,,,,,"eleonard@field-ops.org","shoffman@field-ops.org","legacyData"
"f5cfbd70-acb0-4dd8-b6cb-be5463d05ed5","TREE_052.basePlot.vst","2015-08-03","vst_TREE_2015","D05","TREE","TREE_052",,"NEON.PLA.D05.TREE.00701",,,"small tree","Live",3.0,130,1.3,,,,,,"Mostly shaded",,,,,,,"bgorzek@field-ops.org","frosenbower@field-ops.org","legacyData"
"2e5d12d2-5d51-416a-82db-eb857204ce9b","TREE_051.basePlot.vst","2015-08-03","vst_TREE_2015","D05","TREE","TREE_051",,"NEON.PLA.D05.TREE.00324",,,"single bole tree","Live",12.2,130,8.6,,,,,,"Mostly shaded",,,,,,,"frosenbower@field-ops.org","bgorzek@field-ops.org","legacyData"
"e7b2f026-4de9-45f0-9419-c6975cd9c460","TREE_051.basePlot.vst","2015-08-03","vst_TREE_2015","D05","TREE","TREE_051",,"NEON.PLA.D05.TREE.00354",,,"single bole tree","Live",13.4,130,13.0,,,,,,"Partially shaded",,,,,,,"eleonard@field-ops.org","shoffman@field-ops.org","legacyData"
"c239e95c-634a-422c-950d-dda76e752635","TREE_051.basePlot.vst","2015-08-03","vst_TREE_2015","D05","TREE","TREE_051",,"NEON.PLA.D05.TREE.00700",,,"single bole tree","Live",18.6,130,16.2,,,,,,"Full sun",,,,,,,"frosenbower@field-ops.org","bgorzek@field-ops.org","legacyData"
"070b97f1-b392-4c3f-b483-f8340461de93","TREE_051.basePlot.vst","2015-08-03","vst_TREE_2015","D05","TREE","TREE_051",,"NEON.PLA.D05.TREE.00773",,,"small tree","Live",4.2,130,6.9,,,,,,"Mostly shaded",,,,,,,"frosenbower@field-ops.org","bgorzek@field-ops.org","legacyData"
