uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempShrubStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"1944da7b-5c2e-4860-9089-440f325c41c7","PUUM_033.basePlot.vst","2018-08-02","vst_PUUM_2018","D20","PUUM","PUUM_033",,"NEON.PLA.D20.PUUM.01461",,"ok","small shrub","Live",,,1.7,,,,1.1,0.6,,"inverted cone",1.4,10,0.20,0.20,,"jdouglas@battelleecology.org","jdouglas@battelleecology.org",
"6d834c6e-acca-4400-a893-6c743ce8a685","PUUM_033.basePlot.vst","2018-08-02","vst_PUUM_2018","D20","PUUM","PUUM_033",,"NEON.PLA.D20.PUUM.01461",,"ok","small shrub","Live",,,1.7,,,,1.1,0.6,,"inverted cone",1.7,10,0.20,0.20,,"jdouglas@battelleecology.org","jdouglas@battelleecology.org",
"c928eaed-3171-4795-ab3d-a78a06a6a62f","PUUM_033.basePlot.vst","2018-08-02","vst_PUUM_2018","D20","PUUM","PUUM_033",,"NEON.PLA.D20.PUUM.01415",,"ok","sapling","Live",,,1.1,,,,,,,,1.2,10,,,,"jdouglas@battelleecology.org","jdouglas@battelleecology.org",
"d6ef47b4-9989-4aba-8088-519c41e426d7","PUUM_033.basePlot.vst","2018-08-02","vst_PUUM_2018","D20","PUUM","PUUM_033",,"NEON.PLA.D20.PUUM.01514B",,"ok","multi-bole tree","Live",9.4,130,5.0,,,,,,,,,,,,,"cranan@battelleecology.org","suehana@battelleecology.org",
"318c896d-be42-4fd3-a25c-87e0f925e072","PUUM_033.basePlot.vst","2018-08-02","vst_PUUM_2018","D20","PUUM","PUUM_033",,"NEON.PLA.D20.PUUM.01509",,"ok","single bole tree","Live",15.0,125,6.5,,,,,,,,,,,,,"cranan@battelleecology.org","suehana@battelleecology.org",
"47a2d6c7-4000-473d-b405-d9ba4f168b64","PUUM_033.basePlot.vst","2018-08-02","vst_PUUM_2018","D20","PUUM","PUUM_033",,"NEON.PLA.D20.PUUM.01516B",,"ok","multi-bole tree","Live",9.9,130,5.5,,,,,,,,,,,,,"cranan@battelleecology.org","suehana@battelleecology.org",
"3d255c40-e733-476a-8629-07e3a230530b","PUUM_033.basePlot.vst","2018-08-02","vst_PUUM_2018","D20","PUUM","PUUM_033",,"NEON.PLA.D20.PUUM.01515A",,"ok","multi-bole tree","Live",10.9,130,5.9,,,,,,,,,,,,,"cranan@battelleecology.org","suehana@battelleecology.org",
"f98b7f1d-abbc-466d-b1a2-7f9c9064d53d","PUUM_033.basePlot.vst","2018-08-02","vst_PUUM_2018","D20","PUUM","PUUM_033",,"NEON.PLA.D20.PUUM.01518",,"ok","single bole tree","Live",10.8,130,7.8,,,,,,,,,,,,,"cranan@battelleecology.org","suehana@battelleecology.org",
"28bf897d-4365-478b-b5d3-5cb64abd55c3","PUUM_033.basePlot.vst","2018-08-02","vst_PUUM_2018","D20","PUUM","PUUM_033",,"NEON.PLA.D20.PUUM.01505",,"ok","single bole tree","Live",13.3,130,5.4,,,,,,,,,,,,,"cranan@battelleecology.org","suehana@battelleecology.org",
"0d66fb86-c157-4043-9377-afa397832ca0","PUUM_033.basePlot.vst","2018-08-02","vst_PUUM_2018","D20","PUUM","PUUM_033",,"NEON.PLA.D20.PUUM.01514",,"ok","multi-bole tree","Live",13.4,130,5.0,,,,,,,,,,,,,"cranan@battelleecology.org","suehana@battelleecology.org",
"4786ace6-c674-4508-8b90-ea1e32843c3f","PUUM_033.basePlot.vst","2018-08-02","vst_PUUM_2018","D20","PUUM","PUUM_033",,"NEON.PLA.D20.PUUM.01502",,"ok","single bole tree","Live",11.9,130,6.5,,,,,,,,,,,,,"cranan@battelleecology.org","suehana@battelleecology.org",
