uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempShrubStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"58bc3dc1-c8ca-4b0d-8dea-89b9ef256aa7","NIWO_002.basePlot.vst","2016-08-31","vst_NIWO_2016","D13","NIWO","NIWO_002",,"NEON.PLA.D13.NIWO.01029",,"ok","single bole tree","Live",20.9,130,11.4,,,,3.5,2.4,"Full sun",,,,,,,"jlinden@field-ops.org","dbradley@neoninc.org","legacyData"
"658d7fb5-9682-4b28-b6d0-c16a5808d75b","NIWO_002.basePlot.vst","2016-08-31","vst_NIWO_2016","D13","NIWO","NIWO_002",,"NEON.PLA.D13.NIWO.01079A",,"ok","multi-bole tree","Live",11.1,130,11.8,,,,2.4,1.7,"Partially shaded",,,,,,,"jlinden@field-ops.org","dbradley@neoninc.org","legacyData"
"41fd03fe-feed-4d5f-8d3e-b43e9140f34f","NIWO_002.basePlot.vst","2016-08-31","vst_NIWO_2016","D13","NIWO","NIWO_002",,"NEON.PLA.D13.NIWO.01101",,"ok","small tree","Live",6.0,130,4.8,,,,,,,,,,,,,"jlinden@field-ops.org","dbradley@neoninc.org","legacyData"
"101d1b79-9e41-44af-8cb5-5931a4c9a167","NIWO_002.basePlot.vst","2016-08-31","vst_NIWO_2016","D13","NIWO","NIWO_002",,"NEON.PLA.D13.NIWO.01075",,"ok","single bole tree","Live",14.5,130,12.9,,,,2.2,1.6,"Partially shaded",,,,,,,"jlinden@field-ops.org","dbradley@neoninc.org","legacyData"
"1e27cd2c-e362-47e5-88c1-e47571f66be3","NIWO_002.basePlot.vst","2016-08-31","vst_NIWO_2016","D13","NIWO","NIWO_002",,"NEON.PLA.D13.NIWO.01066",,"ok","single bole tree","Live",20.0,130,10.2,,,,3.3,2.3,"Partially shaded",,,,,,,"jlinden@field-ops.org","dbradley@neoninc.org","legacyData"
"86c7393d-ab31-4308-9ea8-d5d305e67e09","NIWO_002.basePlot.vst","2016-08-31","vst_NIWO_2016","D13","NIWO","NIWO_002",,"NEON.PLA.D13.NIWO.01103",,"ok","sapling","Live",,,1.0,,,,,,,,2.0,10,,,,"jlinden@field-ops.org","dbradley@neoninc.org","legacyData"
"908f82e6-7168-49d2-b75a-7b895e47dd3e","NIWO_002.basePlot.vst","2016-08-31","vst_NIWO_2016","D13","NIWO","NIWO_002",,"NEON.PLA.D13.NIWO.01052",,"ok","single bole tree","Live",17.7,130,10.0,,,,2.7,2.1,"Partially shaded",,,,,,,"jlinden@field-ops.org","dbradley@neoninc.org","legacyData"
"84f396df-bfec-4f84-ace4-141f6fc5d3a4","NIWO_002.basePlot.vst","2016-08-31","vst_NIWO_2016","D13","NIWO","NIWO_002",,"NEON.PLA.D13.NIWO.01053",,"ok","multi-bole tree","Live",27.4,130,12.5,,,,4.7,3.0,"Partially shaded",,,,,,,"jlinden@field-ops.org","dbradley@neoninc.org","legacyData"
"0923dbdf-a3ee-4467-a6a2-8741e6014fb7","NIWO_002.basePlot.vst","2016-08-31","vst_NIWO_2016","D13","NIWO","NIWO_002",,"NEON.PLA.D13.NIWO.01023",,"ok","single bole tree","Live",16.7,130,11.6,,,,3.4,2.0,"Partially shaded",,,,,,,"jlinden@field-ops.org","dbradley@neoninc.org","legacyData"
"d310d989-b7dd-44c9-9e0a-5a7c25294b7c","NIWO_002.basePlot.vst","2016-08-31","vst_NIWO_2016","D13","NIWO","NIWO_002",,"NEON.PLA.D13.NIWO.01059",,"ok","single bole tree","Live",24.5,130,12.9,,,,3.5,2.0,"Partially shaded",,,,,,,"jlinden@field-ops.org","dbradley@neoninc.org","legacyData"
