uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
"f9243945-5235-4023-89c1-cad791322a86","TALL_003.basePlot.vst","2014-08-04","vst_TALL_2014","D08","TALL","TALL_003","32",,,,,,"NEON.PLA.D08.TALL.00057",,,"NEON.DOC.000987vE","QUERC","Quercus sp.","genus",,,,,,"mwiegmann@neoninc.org","awyatt@neoninc.org",
"c62a9714-d835-43a2-a037-523e84515a56","TALL_003.basePlot.vst","2014-08-04","vst_TALL_2014","D08","TALL","TALL_003","32",,,,,,"NEON.PLA.D08.TALL.00054",,,"NEON.DOC.000987vE","QUERC","Quercus sp.","genus",,,,,,"mwiegmann@neoninc.org","awyatt@neoninc.org",
"ca203714-6d73-461d-8222-05e88ccc8d71","TALL_003.basePlot.vst","2014-08-04","vst_TALL_2014","D08","TALL","TALL_003","32",,,,,,"NEON.PLA.D08.TALL.00058",,,"NEON.DOC.000987vE","QUERC","Quercus sp.","genus",,,,,,"mwiegmann@neoninc.org","awyatt@neoninc.org",
"73893a39-7d43-40bb-b850-81c1e7528c1f","TALL_003.basePlot.vst","2014-08-04","vst_TALL_2014","D08","TALL","TALL_003","31",,,,,,"NEON.PLA.D08.TALL.00037",,,"NEON.DOC.000987vE","LIST2","Liquidambar styraciflua L.","species",,,,,,"mwiegmann@neoninc.org","awyatt@neoninc.org",
"3ce4cd70-669f-4b83-9364-6c1470164154","TALL_003.basePlot.vst","2014-08-04","vst_TALL_2014","D08","TALL","TALL_003","32",,,,,,"NEON.PLA.D08.TALL.00055",,,"NEON.DOC.000987vE","CAAM2","Callicarpa americana L.","species",,,,,,"mwiegmann@neoninc.org","awyatt@neoninc.org",
"2a97fea5-9515-4066-8d98-1c97d6d27667","TALL_003.basePlot.vst","2014-08-04","vst_TALL_2014","D08","TALL","TALL_003","40",,,,,,"NEON.PLA.D08.TALL.00083",,,"NEON.DOC.000987vE","QUMA3","Quercus marilandica Münchh.","species",,,,"cf. species",,"mwiegmann@neoninc.org","awyatt@neoninc.org",
"3819a031-4079-46ab-b2ee-e46b7b63b613","TALL_003.basePlot.vst","2014-08-04","vst_TALL_2014","D08","TALL","TALL_003","31",,,,,,"NEON.PLA.D08.TALL.00007",,,"NEON.DOC.000987vE","LIST2","Liquidambar styraciflua L.","species",,,,,,"mwiegmann@neoninc.org","awyatt@neoninc.org",
"b90acf23-bd40-432d-a6e6-b2a4d13d0a04","TALL_003.basePlot.vst","2014-08-04","vst_TALL_2014","D08","TALL","TALL_003","31",,,,,,"NEON.PLA.D08.TALL.00003",,,"NEON.DOC.000987vE","LIST2","Liquidambar styraciflua L.","species",,,,,,"mwiegmann@neoninc.org","awyatt@neoninc.org",
"181fb116-39c4-4e28-b1e5-046579174762","TALL_003.basePlot.vst","2014-08-04","vst_TALL_2014","D08","TALL","TALL_003","32",,,,,,"NEON.PLA.D08.TALL.00008",,,"NEON.DOC.000987vE","LIST2","Liquidambar styraciflua L.","species",,,,,,"mwiegmann@neoninc.org","awyatt@neoninc.org",
"cf061930-a489-4af6-b609-32fc8c492bbf","TALL_003.basePlot.vst","2014-08-04","vst_TALL_2014","D08","TALL","TALL_003","31",,"31",7.0,10.6,,"NEON.PLA.D08.TALL.00014",,,"NEON.DOC.000987vE","CAAM2","Callicarpa americana L.","species",,,,,"No transcription errors found","mwiegmann@neoninc.org","awyatt@neoninc.org",
"7e71666a-3f21-41ea-bd06-e62c08537741","TALL_003.basePlot.vst","2014-08-04","vst_TALL_2014","D08","TALL","TALL_003","31",,,,,,"NEON.PLA.D08.TALL.00002",,,"NEON.DOC.000987vE","LIST2","Liquidambar styraciflua L.","species",,,,,,"mwiegmann@neoninc.org","awyatt@neoninc.org",
"4cf45d2e-b35d-4466-9f57-f15edf8bb392","TALL_003.basePlot.vst","2014-08-04","vst_TALL_2014","D08","TALL","TALL_003","40",,,,,,"NEON.PLA.D08.TALL.00084",,,"NEON.DOC.000987vE","LIST2","Liquidambar styraciflua L.","species",,,,,,"mwiegmann@neoninc.org","awyatt@neoninc.org",
"e034e000-3c8c-40f3-ae13-f34babc71999","TALL_003.basePlot.vst","2014-08-04","vst_TALL_2014","D08","TALL","TALL_003","41",,,,,,"NEON.PLA.D08.TALL.00114",,,"NEON.DOC.000987vE","QUMA3","Quercus marilandica Münchh.","species",,,,,,"mwiegmann@neoninc.org","awyatt@neoninc.org",
"37e932a1-4cdb-4d4c-acaf-7c48750f186e","TALL_003.basePlot.vst","2014-08-04","vst_TALL_2014","D08","TALL","TALL_003","31",,,,,,"NEON.PLA.D08.TALL.00015",,,"NEON.DOC.000987vE","LIST2","Liquidambar styraciflua L.","species",,,,,,"mwiegmann@neoninc.org","awyatt@neoninc.org",
"04e5a4f3-918b-4daf-8464-e8447ea1d963","TALL_003.basePlot.vst","2014-08-04","vst_TALL_2014","D08","TALL","TALL_003","40",,,,,,"NEON.PLA.D08.TALL.00100",,,"NEON.DOC.000987vE","QUMA3","Quercus marilandica Münchh.","species",,,,,"No transcription errors found","mwiegmann@neoninc.org","awyatt@neoninc.org",
"37fb47e7-9d90-4bd2-bbad-dc4da8c0ffc0","TALL_003.basePlot.vst","2014-08-04","vst_TALL_2014","D08","TALL","TALL_003","31",,,,,,"NEON.PLA.D08.TALL.00016",,,"NEON.DOC.000987vE","LIST2","Liquidambar styraciflua L.","species",,,,,,"mwiegmann@neoninc.org","awyatt@neoninc.org",
"08720695-c4de-4e57-90ab-63d923c93145","TALL_003.basePlot.vst","2014-08-04","vst_TALL_2014","D08","TALL","TALL_003","31",,,,,,"NEON.PLA.D08.TALL.00044",,,"NEON.DOC.000987vE","LIST2","Liquidambar styraciflua L.","species",,,,,,"mwiegmann@neoninc.org","awyatt@neoninc.org",
"d3b41047-9053-41b5-96a8-02cfd0a55233","TALL_003.basePlot.vst","2014-08-04","vst_TALL_2014","D08","TALL","TALL_003","31",,,,,,"NEON.PLA.D08.TALL.00042",,,"NEON.DOC.000987vE","VIRO3","Vitis rotundifolia Michx.","species",,,,"cf. species","No transcription errors found","mwiegmann@neoninc.org","awyatt@neoninc.org",
"385980bb-6316-44e0-a5e1-d72f15771397","TALL_003.basePlot.vst","2014-08-04","vst_TALL_2014","D08","TALL","TALL_003","41",,,,,,"NEON.PLA.D08.TALL.00111",,,"NEON.DOC.000987vE","LIST2","Liquidambar styraciflua L.","species",,,,,,"mwiegmann@neoninc.org","awyatt@neoninc.org",
"05cfdad8-597d-48d3-a126-9138a8dc28a9","TALL_003.basePlot.vst","2014-08-04","vst_TALL_2014","D08","TALL","TALL_003","31",,"31",9.5,63.6,,"NEON.PLA.D08.TALL.00034",,,"NEON.DOC.000987vE","CAAM2","Callicarpa americana L.","species",,,,,,"mwiegmann@neoninc.org","awyatt@neoninc.org",
