uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"25778907-c71d-4503-9217-b4ab582ee1b2","CPER_047.basePlot.vst","2017-09-14","D10","CPER","CPER_047","tower","grasslandHerbaceous",40.818371,-104.746715,"WGS84",20.1,521360.03,4518625.70,"13N",1649.3,0.1,"vst_CPER_2017","NEON.DOC.000987vG","N",,"N",,"N",,"noneSelected","noneSelected",400,400,400,,"Jlinden@battelleecology.org","kbenson@battelleecology.org",
"7dabf676-fd08-4e1b-8227-825830053bed","CPER_048.basePlot.vst","2017-09-14","D10","CPER","CPER_048","tower","grasslandHerbaceous",40.818931,-104.748858,"WGS84",20.1,521179.13,4518687.34,"13N",1652.1,0.1,"vst_CPER_2017","NEON.DOC.000987vG","N",,"N",,"N",,"noneSelected","noneSelected",400,400,400,,"dbradley@battelleecology.org","Pjudge@battelleecology.org",
"54bac351-2b2b-4528-93e1-3c653474604d","CPER_056.basePlot.vst","2017-09-14","D10","CPER","CPER_056","tower","grasslandHerbaceous",40.816756,-104.748161,"WGS84",10.1,521238.61,4518446.07,"13N",1652.1,0.1,"vst_CPER_2017","NEON.DOC.000987vG","N",,"N",,"N",,"noneSelected","noneSelected",400,400,400,,"dbradley@battelleecology.org","Pjudge@battelleecology.org",
"9a719734-bcf0-4a36-90cf-38193a70cc46","CPER_051.basePlot.vst","2017-09-14","D10","CPER","CPER_051","tower","grasslandHerbaceous",40.818106,-104.748495,"WGS84",10.1,521210.01,4518595.85,"13N",1651.4,0.2,"vst_CPER_2017","NEON.DOC.000987vG","N",,"N",,"N",,"noneSelected","noneSelected",400,400,400,,"dbradley@battelleecology.org","Pjudge@battelleecology.org",
"0b0e8e3f-20da-4f4b-82e2-783e0bcec11a","CPER_052.basePlot.vst","2017-09-14","D10","CPER","CPER_052","tower","grasslandHerbaceous",40.817276,-104.745643,"WGS84",10.1,521450.79,4518504.41,"13N",1653.8,0.1,"vst_CPER_2017","NEON.DOC.000987vG","N",,"N",,"N",,"noneSelected","noneSelected",400,400,400,,"sscherneck@battelleecology.org","nleder@battelleecology.org",
"56a5f535-e560-4cfb-8feb-e55a44fa51f5","CPER_072.basePlot.vst","2017-09-14","D10","CPER","CPER_072","tower","grasslandHerbaceous",40.817821,-104.746715,"WGS84",10.1,521360.21,4518564.65,"13N",1654.1,0.1,"vst_CPER_2017","NEON.DOC.000987vG","N",,"N",,"N",,"noneSelected","noneSelected",400,400,400,,"Jlinden@battelleecology.org","kbenson@battelleecology.org",
"374a964d-49ea-493a-85a3-9f327ed3a795","CPER_063.basePlot.vst","2017-09-14","D10","CPER","CPER_063","tower","grasslandHerbaceous",40.818369,-104.747802,"WGS84",10.1,521268.37,4518625.21,"13N",1651.2,0.1,"vst_CPER_2017","NEON.DOC.000987vG","N",,"N",,"N",,"noneSelected","noneSelected",400,400,400,,"sscherneck@battelleecology.org","nleder@battelleecology.org",
"034bb558-bbca-411d-8b4c-2413e2e5c9a5","CPER_069.basePlot.vst","2017-09-14","D10","CPER","CPER_069","tower","grasslandHerbaceous",40.818644,-104.749581,"WGS84",10.1,521118.25,4518655.31,"13N",1652.8,0.1,"vst_CPER_2017","NEON.DOC.000987vG","N",,"N",,"N",,"noneSelected","noneSelected",400,400,400,,"dbradley@battelleecology.org","Pjudge@battelleecology.org",
"16538772-f690-458c-8934-1d714bac8a87","CPER_064.basePlot.vst","2017-09-14","D10","CPER","CPER_064","tower","grasslandHerbaceous",40.818358,-104.745994,"WGS84",10.1,521420.84,4518624.43,"13N",1648.5,0.1,"vst_CPER_2017","NEON.DOC.000987vG","N",,"N",,"N",,"noneSelected","noneSelected",400,400,400,,"Jlinden@battelleecology.org","kbenson@battelleecology.org",
"5a2dee14-eb1e-4fe2-a8f2-f56f335ae1a0","CPER_046.basePlot.vst","2017-09-14","D10","CPER","CPER_046","tower","grasslandHerbaceous",40.817297,-104.747096,"WGS84",20.1,521328.25,4518506.39,"13N",1652.1,0.1,"vst_CPER_2017","NEON.DOC.000987vG","N",,"N",,"N",,"noneSelected","noneSelected",400,400,400,,"sscherneck@battelleecology.org","nleder@battelleecology.org",
"1d03eab3-7639-44cf-9722-a2a5fcdf3f4c","CPER_060.basePlot.vst","2017-09-14","D10","CPER","CPER_060","tower","grasslandHerbaceous",40.817273,-104.746358,"WGS84",10.1,521390.49,4518503.90,"13N",1653.0,0.1,"vst_CPER_2017","NEON.DOC.000987vG","N",,"N",,"N",,"noneSelected","noneSelected",400,400,400,,"Jlinden@battelleecology.org","kbenson@battelleecology.org",
