uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"fd9e5092-0071-4703-a314-72c5b14c2917","TALL_047.basePlot.vst","2017-12-07","D08","TALL","TALL_047","tower","evergreenForest",32.951506,-87.398919,"WGS84",20.2,462714.15,3645981.52,"16N",135.8,0.2,"vst_TALL_2017","NEON.DOC.000987vG",,,,,,,"100","noneSelected",800,400,800,,"kjones01@battelleecology.org","khildebrand@battelleecology.org",
"a0667baa-b7fb-4d15-95ae-6638ef9040bf","TALL_046.basePlot.vst","2017-12-07","D08","TALL","TALL_046","tower","evergreenForest",32.951781,-87.395394,"WGS84",20.2,463043.74,3646010.76,"16N",135.8,0.3,"vst_TALL_2017","NEON.DOC.000987vE",,,,,,,"25","noneSelected",800,100,800,,"jwhite@battelleecology.org","kparis@battelleecology.org",
"663abf95-f628-4aa6-8900-e1275d48023b","TALL_049.basePlot.vst","2017-12-12","D08","TALL","TALL_049","tower","evergreenForest",32.950694,-87.394720,"WGS84",20.2,463106.29,3645890.02,"16N",134.9,0.2,"vst_TALL_2017","NEON.DOC.000987vE",,,,,,,"10","noneSelected",800,40,800,,"kjones01@battelleecology.org","khildebrand@battelleecology.org",
"18a65278-4469-46f3-93b7-42a678f2e5b5","TALL_048.basePlot.vst","2017-12-12","D08","TALL","TALL_048","tower","evergreenForest",32.950700,-87.396003,"WGS84",20.2,462986.37,3645891.14,"16N",141.6,0.2,"vst_TALL_2017","NEON.DOC.000987vE",,,,,,,"10","noneSelected",800,40,800,,"kjones01@battelleecology.org","khildebrand@battelleecology.org",
"d6c2106e-c610-4a6c-b4d0-0d76ddce2324","TALL_050.basePlot.vst","2017-12-12","D08","TALL","TALL_050","tower","evergreenForest",32.950429,-87.399202,"WGS84",20.2,462687.25,3645862.22,"16N",132.7,0.2,"vst_TALL_2017","NEON.DOC.000987vG",,,,,,,"25","noneSelected",800,100,800,,"kparis@battelleecology.org","lnagel@battelleecology.org",
"1225020c-3c76-4947-a53f-3106a0539a1e","TALL_051.basePlot.vst","2017-12-13","D08","TALL","TALL_051","tower","mixedForest",32.950148,-87.397284,"WGS84",20.3,462866.40,3645830.39,"16N",117.9,0.4,"vst_TALL_2017","NEON.DOC.000987vE",,,,,,,"10","noneSelected",800,40,800,,"kjones01@battelleecology.org","lnagel@battelleecology.org",
"791a527f-8bac-4f18-bbf4-7082e3c5894b","TALL_052.basePlot.vst","2017-12-13","D08","TALL","TALL_052","tower","evergreenForest",32.949358,-87.395673,"WGS84",20.1,463016.65,3645742.25,"16N",132.1,0.2,"vst_TALL_2017","NEON.DOC.000987vE",,,,,,,"10","noneSelected",800,40,800,,"kjones01@battelleecology.org","lnagel@battelleecology.org",
"d0653af6-9638-4676-94e4-11677ad95251","TALL_054.basePlot.vst","2017-12-13","D08","TALL","TALL_054","tower","evergreenForest",32.948793,-87.397268,"WGS84",20.2,462867.33,3645680.17,"16N",124.8,0.3,"vst_TALL_2017","NEON.DOC.000987vG",,,,,,,"10","noneSelected",800,40,800,,"jwhite@battelleecology.org","kparis@battelleecology.org",
"598d5cfe-b234-4388-a8f7-6a0ba1a0bde4","TALL_053.basePlot.vst","2017-12-14","D08","TALL","TALL_053","tower","deciduousForest",32.949103,-87.394395,"WGS84",20.2,463136.00,3645713.53,"16N",121.0,0.3,"vst_TALL_2017","NEON.DOC.000987vG",,,,,,,"25","noneSelected",800,100,800,,"kparis@battelleecology.org","khildebrand@battelleecology.org",
"3dcccd27-39b9-4ce3-9bf2-d59dc4d4f66d","TALL_055.basePlot.vst","2017-12-18","D08","TALL","TALL_055","tower","deciduousForest",32.948540,-87.398567,"WGS84",20.1,462745.81,3645652.58,"16N",102.4,0.1,"vst_TALL_2017","NEON.DOC.000987vE",,,,,,,"10","noneSelected",800,40,800,,"nparis@battelleecology.org","kparis@battelleecology.org",
"9c853247-34d0-4f93-bdb0-b404ed46158d","TALL_056.basePlot.vst","2017-12-18","D08","TALL","TALL_056","tower","evergreenForest",32.948031,-87.395988,"WGS84",20.2,462986.66,3645595.25,"16N",128.1,0.3,"vst_TALL_2017","NEON.DOC.000987vE",,,,,,,"25","noneSelected",800,100,800,,"nparis@battelleecology.org","kparis@battelleecology.org",
"aa84d4af-c172-407b-ae84-1316b933cb33","TALL_060.basePlot.vst","2017-12-20","D08","TALL","TALL_060","tower","evergreenForest",32.952565,-87.398892,"WGS84",20.3,462717.12,3646098.91,"16N",128.4,0.4,"vst_TALL_2017","NEON.DOC.000987vG",,,,,,,"100","noneSelected",800,400,800,,"kparis@battelleecology.org","khildebrand@battelleecology.org",
"4320f48f-27f3-4784-a3fb-b1aa6a2eef88","TALL_059.basePlot.vst","2017-12-20","D08","TALL","TALL_059","tower","deciduousForest",32.946631,-87.395039,"WGS84",20.2,463074.78,3645439.71,"16N",99.2,0.2,"vst_TALL_2017","NEON.DOC.000987vG",,,,,,,"100","noneSelected",800,400,800,,"kjones01@battelleecology.org","nparis@battelleecology.org",
"67e7d92a-46cb-402b-ac80-562c53170e09","TALL_058.basePlot.vst","2017-12-21","D08","TALL","TALL_058","tower","deciduousForest",32.946941,-87.396620,"WGS84",20.2,462927.13,3645474.63,"16N",102.4,0.2,"vst_TALL_2017","NEON.DOC.000987vG",,,,,,,"25","noneSelected",800,100,800,,"kjones01@battelleecology.org","khildebrand@battelleecology.org",
"24dc51b3-31d4-4993-8905-0939bf50f924","TALL_061.basePlot.vst","2017-12-21","D08","TALL","TALL_061","tower","evergreenForest",32.948259,-87.399841,"WGS84",20.2,462626.61,3645621.88,"16N",123.1,0.3,"vst_TALL_2017","NEON.DOC.000987vG",,,,,,,"10","noneSelected",800,40,800,,"nparis@battelleecology.org","kparis@battelleecology.org",
"89c57364-2623-4f5e-9ec8-9dc8c6b20cc9","TALL_057.basePlot.vst","2017-12-21","D08","TALL","TALL_057","tower","evergreenForest",32.947183,-87.397927,"WGS84",20.1,462805.06,3645501.92,"16N",102.7,0.2,"vst_TALL_2017","NEON.DOC.000987vG",,,,,,,"25","noneSelected",800,100,800,,"nparis@battelleecology.org","kparis@battelleecology.org",
