uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"31d8c4ed-8b3d-4ab9-b570-1ac64603063b","SOAP_047.basePlot.vst","2015-11-05","D17","SOAP","SOAP_047","tower","evergreenForest",37.034398,-119.257597,"WGS84",20.1,299204.03,4101071.61,"11N",1183.4,0.1,"vst_SOAP_2015","NEON.DOC.000987vD",,,,,,,"100","noneSelected",800,400,800,"work in subplot 41 began 20151029 and was completed 20151105","tedgarian@neoninc.org","jbolis@neoninc.org","legacyData"
"34b94f4f-a00d-4bfa-be38-93b7872d1b14","SOAP_047.basePlot.vst","2015-11-05","D17","SOAP","SOAP_047","tower","evergreenForest",37.034398,-119.257597,"WGS84",20.1,299204.03,4101071.61,"11N",1183.4,0.1,"vst_SOAP_2015","NEON.DOC.000987vD",,,,,,,"100","noneSelected",800,400,800,"work in subplot 41 began 20151029 and was completed 20151105","tedgarian@neoninc.org","jbolis@neoninc.org","legacyData"
"7054ceeb-f375-418f-b586-818d66bb355b","SOAP_031.basePlot.vst","2015-11-06","D17","SOAP","SOAP_031","tower","evergreenForest",37.035341,-119.252226,"WGS84",20.2,299684.28,4101164.91,"11N",1109.8,0.2,"vst_SOAP_2015","NEON.DOC.000987vD",,,,,,,"25","noneSelected",800,100,800,,"tedgarian@neoninc.org","jbolis@neoninc.org","legacyData"
"299b8913-db0e-467b-86de-d80229a9b723","SOAP_031.basePlot.vst","2015-11-06","D17","SOAP","SOAP_031","tower","evergreenForest",37.035341,-119.252226,"WGS84",20.2,299684.28,4101164.91,"11N",1109.8,0.2,"vst_SOAP_2015","NEON.DOC.000987vD",,,,,,,"25","noneSelected",800,100,800,,"tedgarian@neoninc.org","jbolis@neoninc.org","legacyData"
"6e0ac3df-d17b-4d33-89bc-bd2f8d5b19b0","SOAP_049.basePlot.vst","2015-11-10","D17","SOAP","SOAP_049","tower","evergreenForest",37.035049,-119.253560,"WGS84",20.1,299564.85,4101135.32,"11N",1132.3,0.1,"vst_SOAP_2015","NEON.DOC.000987vD",,,,,,,"100","noneSelected",800,400,800,,"tedgarian@neoninc.org","jbolis@neoninc.org","legacyData"
"deb2f40c-4c34-4f29-a38e-646b8cc4e55a","SOAP_049.basePlot.vst","2015-11-10","D17","SOAP","SOAP_049","tower","evergreenForest",37.035049,-119.253560,"WGS84",20.1,299564.85,4101135.32,"11N",1132.3,0.1,"vst_SOAP_2015","NEON.DOC.000987vD",,,,,,,"100","noneSelected",800,400,800,,"tedgarian@neoninc.org","jbolis@neoninc.org","legacyData"
"3c9f84f6-8179-4c1b-aad5-8633f6a70ef0","SOAP_049.basePlot.vst","2015-11-16","D17","SOAP","SOAP_049","tower","evergreenForest",37.035049,-119.253560,"WGS84",20.1,299564.85,4101135.32,"11N",1132.3,0.1,"vst_SOAP_2015","NEON.DOC.000987vD",,,,,,,"100","noneSelected",800,400,800,"work in subplot 39 began 20151110 and was completed 20151116","tedgarian@neoninc.org","jbolis@neoninc.org","legacyData"
"b68f634b-7397-494f-a4f6-f42852d07c11","SOAP_049.basePlot.vst","2015-11-16","D17","SOAP","SOAP_049","tower","evergreenForest",37.035049,-119.253560,"WGS84",20.1,299564.85,4101135.32,"11N",1132.3,0.1,"vst_SOAP_2015","NEON.DOC.000987vD",,,,,,,"100","noneSelected",800,400,800,"work in subplot 39 began 20151110 and was completed 20151116","tedgarian@neoninc.org","jbolis@neoninc.org","legacyData"
"c48e609e-63a3-42be-810f-5d2719a106c5","SOAP_056.basePlot.vst","2015-11-17","D17","SOAP","SOAP_056","tower","evergreenForest",37.034482,-119.254904,"WGS84",20.1,299443.80,4101075.24,"11N",1144.4,0.1,"vst_SOAP_2015","NEON.DOC.000987vD",,,,,,,"100","noneSelected",800,400,800,,"krian@neoninc.org","jbolis@neoninc.org","legacyData"
"de64f85a-5127-4d85-ae79-df3e44676777","SOAP_056.basePlot.vst","2015-11-17","D17","SOAP","SOAP_056","tower","evergreenForest",37.034482,-119.254904,"WGS84",20.1,299443.80,4101075.24,"11N",1144.4,0.1,"vst_SOAP_2015","NEON.DOC.000987vD",,,,,,,"100","noneSelected",800,400,800,"work in subplot 39 began 20151116 and was completed 20151117","krian@neoninc.org","jbolis@neoninc.org","legacyData"
