uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
"71caef0c-c9cf-448d-a6d2-4c202d96a33d","BART_012.basePlot.vst","2014-08-05","vst_BART_2014","D01","BART","BART_012","40","3",,,,,"NEON.PLA.D01.BART.01874",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,,"llukas@neoninc.org","ramundson@field-ops.org",
"f3fa97d2-9570-4377-bba9-9fe366f2d9f7","BART_012.basePlot.vst","2014-08-05","vst_BART_2014","D01","BART","BART_012","31","4",,,,,"NEON.PLA.D01.BART.01895",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,,"llukas@neoninc.org","ramundson@field-ops.org",
"c1e544d5-11c5-489a-806a-bc0c60ab6359","BART_012.basePlot.vst","2014-08-05","vst_BART_2014","D01","BART","BART_012","31","4",,,,,"NEON.PLA.D01.BART.01899",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,"QC: NO ERRORS","llukas@neoninc.org","ramundson@field-ops.org",
"8f111fdf-6dba-421c-a264-dffc8855ec9c","BART_012.basePlot.vst","2014-08-05","vst_BART_2014","D01","BART","BART_012","32","2",,,,,"NEON.PLA.D01.BART.01949",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,,"llukas@neoninc.org","ramundson@field-ops.org",
"6e9243a8-68af-4d59-978f-643c16b8db9f","BART_012.basePlot.vst","2014-08-05","vst_BART_2014","D01","BART","BART_012","32","4",,,,,"NEON.PLA.D01.BART.01963",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,,"llukas@neoninc.org","ramundson@field-ops.org",
"e0e9c931-2858-45fb-bbff-88d19f29cb32","BART_012.basePlot.vst","2014-08-05","vst_BART_2014","D01","BART","BART_012","31",,"31",5.1,82.2,,"NEON.PLA.D01.BART.01799",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,,"llukas@neoninc.org","ramundson@field-ops.org",
"581bc88e-730b-48ce-a9ef-7b6d5b7395f9","BART_012.basePlot.vst","2014-08-05","vst_BART_2014","D01","BART","BART_012","41","1",,,,,"NEON.PLA.D01.BART.01785",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,,"llukas@neoninc.org","ramundson@field-ops.org",
"cc56a88d-1ef5-4100-9835-f203daf6c525","BART_012.basePlot.vst","2014-08-05","vst_BART_2014","D01","BART","BART_012","31","1",,,,,"NEON.PLA.D01.BART.01796",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,,"llukas@neoninc.org","ramundson@field-ops.org",
"5ebc7705-8c45-4595-9545-7407532bc0fb","BART_012.basePlot.vst","2014-08-05","vst_BART_2014","D01","BART","BART_012","40","3",,,,,"NEON.PLA.D01.BART.01876",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,,"llukas@neoninc.org","ramundson@field-ops.org",
"f81d7482-b29c-43d3-ba5a-0dbb3d486db2","BART_012.basePlot.vst","2014-08-05","vst_BART_2014","D01","BART","BART_012","41","1",,,,,"NEON.PLA.D01.BART.01782",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,,"llukas@neoninc.org","ramundson@field-ops.org",
"dad51f4d-1d33-4964-8fc7-aff6c8da5c56","BART_012.basePlot.vst","2014-08-05","vst_BART_2014","D01","BART","BART_012","41",,"41",8.5,26.7,,"NEON.PLA.D01.BART.01868",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,,"llukas@neoninc.org","ramundson@field-ops.org",
"1db82569-6388-4cb7-81c6-b17bc77d55c1","BART_012.basePlot.vst","2014-08-05","vst_BART_2014","D01","BART","BART_012","31","4",,,,,"NEON.PLA.D01.BART.01900",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,,"llukas@neoninc.org","ramundson@field-ops.org",
"eda1d398-d4a6-4d10-8cb7-14f4381471d0","BART_012.basePlot.vst","2014-08-05","vst_BART_2014","D01","BART","BART_012","41","1",,,,,"NEON.PLA.D01.BART.01783",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,,"llukas@neoninc.org","ramundson@field-ops.org",
"5bdb9777-db08-4de9-afa1-d13930c07da4","BART_012.basePlot.vst","2014-08-05","vst_BART_2014","D01","BART","BART_012","40","1",,,,,"NEON.PLA.D01.BART.01878",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,,"llukas@neoninc.org","ramundson@field-ops.org",
"4b7c7770-3899-418f-a119-02a3bd9b34c8","BART_012.basePlot.vst","2014-08-05","vst_BART_2014","D01","BART","BART_012","31","1",,,,,"NEON.PLA.D01.BART.01888",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,,"llukas@neoninc.org","ramundson@field-ops.org",
"d2be4109-e1c8-44ab-b507-9bebb75886d6","BART_012.basePlot.vst","2014-08-05","vst_BART_2014","D01","BART","BART_012","31","1",,,,,"NEON.PLA.D01.BART.01795",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,,"llukas@neoninc.org","ramundson@field-ops.org",
"fcf5d504-592e-4a48-ae11-115a861cc68c","BART_012.basePlot.vst","2014-08-05","vst_BART_2014","D01","BART","BART_012","41",,"41",7.4,66.4,,"NEON.PLA.D01.BART.01869",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,"QC: NO ERRORS","llukas@neoninc.org","ramundson@field-ops.org",
"47ebdbc1-079d-421f-aac3-a7527e909737","BART_012.basePlot.vst","2014-08-05","vst_BART_2014","D01","BART","BART_012","40","1",,,,,"NEON.PLA.D01.BART.01880",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,,"llukas@neoninc.org","ramundson@field-ops.org",
"f9867a1a-30b6-4893-96ce-33c493f0a3d0","BART_012.basePlot.vst","2014-08-05","vst_BART_2014","D01","BART","BART_012","32","2",,,,,"NEON.PLA.D01.BART.01865",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,,"llukas@neoninc.org","ramundson@field-ops.org",
"9575798d-848c-402c-a65b-c14139bae869","BART_012.basePlot.vst","2014-08-05","vst_BART_2014","D01","BART","BART_012","32",,,5.1,78.1,,"NEON.PLA.D01.BART.01861",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,,"llukas@neoninc.org","ramundson@field-ops.org",
