uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"0bb96c1f-3877-4b3e-8f1f-87f3e992cf4e","SJER_049.basePlot.vst","2016-11-08","D17","SJER","SJER_049","tower","evergreenForest",37.114249,-119.728962,"WGS84",20.1,257526.32,4111032.35,"11N",426.5,0.1,"vst_SJER_2016","NEON.DOC.000987vE","Y","presentInAll","N",,"N",,"noneSelected","noneSelected",800,800,800,,"Frosenbower@field-ops.org","krian@neoninc.org",
"bc37560f-2cf7-4648-8517-b92d9bdfd75f","SJER_057.basePlot.vst","2016-11-09","D17","SJER","SJER_057","tower","evergreenForest",37.112613,-119.727884,"WGS84",20.1,257616.91,4110848.04,"11N",434.7,0.1,"vst_SJER_2016","NEON.DOC.000987vE","Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",800,800,800,,"Jgrisham@field-ops.org","krian@neoninc.org",
"0f67e6a0-4e76-4842-88f9-789714c4a49f","SJER_045.basePlot.vst","2016-11-10","D17","SJER","SJER_045","tower","evergreenForest",37.112827,-119.731615,"WGS84",20.1,257286.01,4110881.33,"11N",412.8,0.1,"vst_SJER_2016","NEON.DOC.000987vE","Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",800,800,800,,"Jgrisham@field-ops.org","Frosenbower@field-ops.org",
"3a7174b8-363f-4121-b33c-eba08e47f18d","SJER_055.basePlot.vst","2016-11-11","D17","SJER","SJER_055","tower","deciduousForest",37.115868,-119.727986,"WGS84",20.1,257618.23,4111209.51,"11N",427.5,0.2,"vst_SJER_2016","NEON.DOC.000987vE","Y","presentInAll","Y","presentInAll","Y","39","noneSelected","noneSelected",800,800,800,,"Frosenbower@field-ops.org","zlafaver@field-ops.org",
"070bec95-a6e5-4ec7-9bcd-4dc25662f08f","SJER_046.basePlot.vst","2016-11-14","D17","SJER","SJER_046","tower","evergreenForest",37.111275,-119.728168,"WGS84",20.1,257587.40,4110700.29,"11N",432.2,0.1,"vst_SJER_2016","NEON.DOC.000987vE","Y","presentInAll","Y","41","Y","39","noneSelected","noneSelected",800,800,800,,"Jgrisham@field-ops.org","auccello@field-ops.org",
"0f4e520f-aa75-46ee-b3a9-1d0ae6431835","SJER_060.basePlot.vst","2016-11-15","D17","SJER","SJER_060","tower","evergreenForest",37.114138,-119.733337,"WGS84",20.1,257137.16,4111031.22,"11N",433.2,0.1,"vst_SJER_2016","NEON.DOC.000987vE","Y","23","N",,"N",,"noneSelected","noneSelected",800,800,800,,"Jgrisham@field-ops.org","krian@neoninc.org",
"2dc18393-81d7-42b7-8ce5-775aa4d3b8e0","SJER_056.basePlot.vst","2016-11-15","D17","SJER","SJER_056","tower","evergreenForest",37.116232,-119.735770,"WGS84",20.2,256927.64,4111269.82,"11N",456.6,0.3,"vst_SJER_2016","NEON.DOC.000987vE","Y","39","N",,"N",,"noneSelected","noneSelected",800,800,800,"Trees absent in 39","Frosenbower@field-ops.org","zlafaver@field-ops.org",
"8ac6e1f8-94ab-4ca5-85d1-ea3d261df9ae","SJER_054.basePlot.vst","2016-11-15","D17","SJER","SJER_054","tower","evergreenForest",37.116299,-119.732736,"WGS84",20.1,257197.48,4111269.49,"11N",465.3,0.1,"vst_SJER_2016","NEON.DOC.000987vE","Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",800,800,800,,"zlafaver@field-ops.org","Frosenbower@field-ops.org",
"e57806e3-d6a5-45bc-9873-df3304a05fec","SJER_048.basePlot.vst","2016-11-16","D17","SJER","SJER_048","tower","evergreenForest",37.110011,-119.735219,"WGS84",20.1,256956.70,4110578.07,"11N",382.4,0.1,"vst_SJER_2016","NEON.DOC.000987vE","Y","41","Y","presentInAll","N",,"noneSelected","noneSelected",800,800,800,,"jgrisham@field-ops.org","krian@neoninc.org",
"44494908-969b-4ad5-a179-599620c6a795","SJER_053.basePlot.vst","2016-11-16","D17","SJER","SJER_053","tower","grasslandHerbaceous",37.110797,-119.736579,"WGS84",20.1,256838.35,4110668.77,"11N",387.5,0.1,"vst_SJER_2016","NEON.DOC.000987vE","Y","presentInAll","N",,"N",,"noneSelected","noneSelected",800,800,800,,"krian@neoninc.org","jgrisham@field-ops.org",
