uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempShrubStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"0ccf5999-3f17-46aa-b6f0-fab95f155bf7","GRSM_053.basePlot.vst","2015-06-01","vst_GRSM_2015","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01559",,,"sapling","Live",1.1,10,,,,,,,"Mostly shaded",,,,,,,"mcumberland@field-ops.org","cjuneau@field-ops.org","legacyData"
"b43bbdb7-7144-4905-b13b-aa35eb3cb367","GRSM_053.basePlot.vst","2015-06-01","vst_GRSM_2015","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01543",,,"single shrub","Live",3.0,,2.9,,,,2.8,1.8,"Partially shaded",,,,,,,"mcumberland@field-ops.org","cjuneau@field-ops.org","legacyData"
"6c891031-9df5-44c4-8505-7fbf18421041","GRSM_053.basePlot.vst","2015-06-01","vst_GRSM_2015","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01563",,,"small tree","Live",4.0,130,,,,,,,"Partially shaded",,,,,,,"mcumberland@field-ops.org","cjuneau@field-ops.org","legacyData"
"4aa81646-1cad-4cf0-8848-acbcbdc0dd33","GRSM_053.basePlot.vst","2015-06-01","vst_GRSM_2015","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01510",,,"small shrub","Live",,,1.9,,,,1.5,1.2,"Partially shaded","cylinder",,,,,,"mcumberland@field-ops.org","cjuneau@field-ops.org","legacyData"
"e70ea297-a6f7-44a7-9715-d94afe6410fc","GRSM_053.basePlot.vst","2015-06-01","vst_GRSM_2015","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01473",,,"single bole tree","Live",17.0,130,,,,,,,"Full sun",,,,,,,"mcumberland@field-ops.org","cjuneau@field-ops.org","legacyData"
"93c31a7c-c3eb-4c5b-a049-5f5070527717","GRSM_053.basePlot.vst","2015-06-01","vst_GRSM_2015","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01548",,,"small tree","Live",2.3,130,,,,,,,"Partially shaded",,,,,,,"mcumberland@field-ops.org","cjuneau@field-ops.org","legacyData"
"74e6fa99-6e61-489c-ba1a-cd2547aff42f","GRSM_053.basePlot.vst","2015-06-01","vst_GRSM_2015","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01461",,,"small tree","Live",4.3,130,,,,,,,"Partially shaded",,,,,,,"mcumberland@field-ops.org","cjuneau@field-ops.org","legacyData"
"c74dd13f-fceb-42bd-98b2-aff8a6e65f95","GRSM_053.basePlot.vst","2015-06-01","vst_GRSM_2015","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01484",,,"small tree","Live",4.8,130,,,,,,,"Partially shaded",,,,,,,"mcumberland@field-ops.org","cjuneau@field-ops.org","legacyData"
"c70109ca-5e0b-4163-a062-b37b0d447c19","GRSM_053.basePlot.vst","2015-06-01","vst_GRSM_2015","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01515",,,"single bole tree","Live",13.5,130,,,,,,,"Full sun",,,,,,,"mcumberland@field-ops.org","cjuneau@field-ops.org","legacyData"
"1debb28e-1fd2-4ade-897f-5ef6a33d3632","GRSM_053.basePlot.vst","2015-06-01","vst_GRSM_2015","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01466",,,"small tree","Live",1.4,130,,,,,,,"Partially shaded",,,,,,,"mcumberland@field-ops.org","cjuneau@field-ops.org","legacyData"
"72ce8858-7490-40c1-9f25-5a6f3d72dabb","GRSM_053.basePlot.vst","2015-06-01","vst_GRSM_2015","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01560A",,,,"Live",32.0,130,,,,,,,"Full sun",,,,,,,"mcumberland@field-ops.org","cjuneau@field-ops.org","legacyData"
"e4ea6496-5865-45f1-ac15-e9f3f33bfda1","GRSM_055.basePlot.vst","2015-06-01","vst_GRSM_2015","D07","GRSM","GRSM_055",,"NEON.PLA.D07.GRSM.01937",,,"sapling","Standing dead",1.8,10,,,,,,,"Mostly shaded",,,,,,,"mcumberland@field-ops.org","cjuneau@field-ops.org","legacyData"
"3dca0684-ba1e-4d30-a767-87172686933f","GRSM_053.basePlot.vst","2015-06-01","vst_GRSM_2015","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01574",,,"single shrub","Live",,,5.4,,,,4.3,4.2,"Partially shaded","cylinder",,,,,,"mcumberland@field-ops.org","cjuneau@field-ops.org","legacyData"
"41ee5a4f-6759-4887-9d6d-5b3c5ad16ba9","GRSM_055.basePlot.vst","2015-06-01","vst_GRSM_2015","D07","GRSM","GRSM_055",,"NEON.PLA.D07.GRSM.01613",,,"small tree","Live",1.3,130,,,,,,,"Partially shaded",,,,,,,"mcumberland@field-ops.org","cjuneau@field-ops.org","legacyData"
"5e15aa6a-80c6-4319-8467-904b3697fbdc","GRSM_055.basePlot.vst","2015-06-01","vst_GRSM_2015","D07","GRSM","GRSM_055",,"NEON.PLA.D07.GRSM.01915",,,"single bole tree","Live",74.2,130,,,,,,,"Full sun",,,,,,,"mcumberland@field-ops.org","cjuneau@field-ops.org","legacyData"
"9b8a502f-7dd2-4ab3-9b46-8c3ae09cf0c8","GRSM_053.basePlot.vst","2015-06-01","vst_GRSM_2015","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01580",,,"single shrub","Live",,,2.6,,,,3.1,2.3,"Partially shaded","cylinder",,,,,,"mcumberland@field-ops.org","cjuneau@field-ops.org","legacyData | noMapTagData"
"c6650f15-00e3-4255-ab1f-ec172b9368cc","GRSM_053.basePlot.vst","2015-06-01","vst_GRSM_2015","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01526",,,"single bole tree","Live",23.7,130,,,,,,,"Full sun",,,,,,,"mcumberland@field-ops.org","cjuneau@field-ops.org","legacyData"
"89bf1703-289f-4d67-b11c-9e6fe8f33cf8","GRSM_053.basePlot.vst","2015-06-01","vst_GRSM_2015","D07","GRSM","GRSM_053",,"NEON.PLA.D07.GRSM.01469",,,"single shrub","Live",,,2.1,,,,3.5,2.8,"Mostly shaded","cylinder",,,,,,"mcumberland@field-ops.org","cjuneau@field-ops.org","legacyData"
