uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"98707b1e-aa7e-48b3-86ed-df2e4566ae10","ONAQ_010.basePlot.vst","2017-11-03","D15","ONAQ","ONAQ_010","distributed","evergreenForest",40.201042,-112.497129,"WGS84",20.1,372578.64,4451145.98,"12N",1903.9,0.1,"vst_ONAQ_2017","NEON.DOC.000987vG",,,,,,,"100","noneSelected",400,800,400,,"cpeterson@battelleecology.org","tlarrieu@battelleecology.org",
"1c3e3a30-57e5-4fe6-a3ed-ae227f57c053","ONAQ_011.basePlot.vst","2017-11-07","D15","ONAQ","ONAQ_011","distributed","shrubScrub",40.150746,-112.456227,"WGS84",20.1,375968.39,4445505.22,"12N",1618.7,0.2,"vst_ONAQ_2017","NEON.DOC.000987vG",,,,,,,"10","noneSelected",400,80,400,,"tlarrieu@battelleecology.org","rbarkie@battelleecology.org",
"7aa8d8f8-67c9-47ec-9b14-5d87343df2fc","ONAQ_009.basePlot.vst","2017-11-07","D15","ONAQ","ONAQ_009","distributed","shrubScrub",40.160803,-112.471250,"WGS84",20.1,374707.28,4446642.62,"12N",1671.6,0.1,"vst_ONAQ_2017","NEON.DOC.000987vG",,,,,,,"10","noneSelected",400,80,400,,"zsmith@battelleecology.org","Zgordon@battelleecology.org",
"e16c9437-1706-402a-b8b9-dc737740e13d","ONAQ_021.basePlot.vst","2017-11-08","D15","ONAQ","ONAQ_021","distributed","evergreenForest",40.154245,-112.542595,"WGS84",20.1,368618.60,4446017.77,"12N",1903.6,0.1,"vst_ONAQ_2017","NEON.DOC.000987vG",,,,,,,"noneSelected","noneSelected",400,400,400,"No cacti found","tlarrieu@battelleecology.org","Ereilly@battelleecology.org",
"3132dce0-2f3d-4310-8383-5db3ef6fccb9","ONAQ_015.basePlot.vst","2017-11-08","D15","ONAQ","ONAQ_015","distributed","shrubScrub",40.151788,-112.478445,"WGS84",20.1,374077.87,4445652.14,"12N",1663.1,0.1,"vst_ONAQ_2017","NEON.DOC.000987vG",,,,,,,"10","noneSelected",400,80,400,"No cactus found","Zgordon@battelleecology.org","zsmith@battelleecology.org",
"5f326455-42de-41c2-9354-5abd49cc2896","ONAQ_023.basePlot.vst","2017-11-09","D15","ONAQ","ONAQ_023","distributed","evergreenForest",40.193889,-112.505432,"WGS84",20.1,371858.47,4450363.95,"12N",1862.8,0.1,"vst_ONAQ_2017","NEON.DOC.000987vG",,,,,,,"10","noneSelected",400,80,400,"No cactus found","tlarrieu@battelleecology.org","Ereilly@battelleecology.org",
"a4e085d0-64de-4074-bd45-177abd8de667","ONAQ_016.basePlot.vst","2017-11-09","D15","ONAQ","ONAQ_016","distributed","shrubScrub",40.175178,-112.446181,"WGS84",20.1,376868.23,4448203.18,"12N",1638.0,0.1,"vst_ONAQ_2017","NEON.DOC.000987vG",,,,,,,"10","noneSelected",400,80,400,,"rbarkie@battelleecology.org","zsmith@battelleecology.org",
"1ce790fe-e416-4fc1-8063-091318a38198","ONAQ_017.basePlot.vst","2017-11-10","D15","ONAQ","ONAQ_017","distributed","evergreenForest",40.190515,-112.515230,"WGS84",20.1,371018.04,4450003.63,"12N",1886.0,0.1,"vst_ONAQ_2017","NEON.DOC.000987vG",,,,,,,"25","noneSelected",400,200,400,,"tlarrieu@battelleecology.org","Ereilly@battelleecology.org",
"5527935a-18b0-46b7-9abc-7e15906e722b","ONAQ_014.basePlot.vst","2017-11-13","D15","ONAQ","ONAQ_014","distributed","shrubScrub",40.206493,-112.448968,"WGS84",20.1,376687.67,4451683.01,"12N",1646.8,0.1,"vst_ONAQ_2017","NEON.DOC.000987vG",,,,,,,"10","noneSelected",400,80,400,"No cactus found","rbarkie@battelleecology.org","zsmith@battelleecology.org",
"f515b53d-9657-40a5-9c45-b31f9870964a","ONAQ_020.basePlot.vst","2017-11-13","D15","ONAQ","ONAQ_020","distributed","shrubScrub",40.182614,-112.436110,"WGS84",20.2,377739.09,4449014.65,"12N",1626.0,0.2,"vst_ONAQ_2017","NEON.DOC.000987vG",,,,,,,"10","noneSelected",400,80,400,,"rbarkie@battelleecology.org","zsmith@battelleecology.org",
"447e02a1-b6eb-49ca-9637-320973f38b23","ONAQ_018.basePlot.vst","2017-11-14","D15","ONAQ","ONAQ_018","distributed","shrubScrub",40.197201,-112.437822,"WGS84",20.1,377619.56,4450636.16,"12N",1629.0,0.1,"vst_ONAQ_2017","NEON.DOC.000987vG",,,,,,,"10","noneSelected",400,80,400,,"Zgordon@battelleecology.org","cpeterson@battelleecology.org",
"71d700b0-1f01-4351-af9a-85a56b6a5dbb","ONAQ_012.basePlot.vst","2017-11-14","D15","ONAQ","ONAQ_012","distributed","evergreenForest",40.184944,-112.529543,"WGS84",20.1,369788.96,4449406.14,"12N",2054.5,0.1,"vst_ONAQ_2017","NEON.DOC.000987vG",,,,,,,"10","noneSelected",400,80,400,,"Ereilly@battelleecology.org","Kfavero@field-ops.org",
"e982df76-2160-4ee0-a42d-0a2fd3af9375","ONAQ_019.basePlot.vst","2017-11-20","D15","ONAQ","ONAQ_019","distributed","shrubScrub",40.175284,-112.482460,"WGS84",20.1,373779.42,4448265.88,"12N",1732.0,0.1,"vst_ONAQ_2017","NEON.DOC.000987vG",,,,,,,"10","noneSelected",400,80,400,,"tlarrieu@battelleecology.org","Kfavero@field-ops.org",
