uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempShrubStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"b9fb82f7-96ce-45f6-8f71-a49ffa1e9716","HARV_008.basePlot.vst","2015-09-03","vst_HARV_2015","D01","HARV","HARV_008",,"NEON.PLA.D01.HARV.01460",,,,"Live",4.5,130,8.2,,,,,,,,,,,,"no transcription errors found","gvanscoy@field-ops.org","llukas@field-ops.org","legacyData | noMapTagData"
"961a4ff4-91ee-4eee-9507-aeac95bbd136","HARV_008.basePlot.vst","2015-09-03","vst_HARV_2015","D01","HARV","HARV_008",,"NEON.PLA.D01.HARV.09709",,,"sapling","Live",1.0,10,1.3,,,,,,,,,,,,,"gvanscoy@field-ops.org","llukas@field-ops.org","legacyData"
"00da8797-65a8-40cd-b9f3-66686906f1f5","HARV_008.basePlot.vst","2015-09-03","vst_HARV_2015","D01","HARV","HARV_008",,"NEON.PLA.D01.HARV.01347",,,,"Live",1.2,130,2.2,,,,,,,,,,,,,"gvanscoy@field-ops.org","llukas@field-ops.org","legacyData"
"971a981a-dad2-4cea-9c66-c3545e58807f","HARV_008.basePlot.vst","2015-09-03","vst_HARV_2015","D01","HARV","HARV_008",,"NEON.PLA.D01.HARV.01346",,,,"Live",4.1,130,7.2,,,,,,,,,,,,,"gvanscoy@field-ops.org","llukas@field-ops.org","legacyData"
"d0e1819d-0e40-4ce3-87fe-3d943a7bef4a","HARV_008.basePlot.vst","2015-09-03","vst_HARV_2015","D01","HARV","HARV_008",,"NEON.PLA.D01.HARV.01348",,,,"Live",2.1,130,4.2,,,,,,,,,,,,,"gvanscoy@field-ops.org","llukas@field-ops.org","legacyData"
"d77c45d6-2619-482d-8436-e4ba4b7f9dfc","HARV_008.basePlot.vst","2015-09-03","vst_HARV_2015","D01","HARV","HARV_008",,"NEON.PLA.D01.HARV.01339",,,,"Live",1.1,130,3.3,,,,,,,,,,,,,"gvanscoy@field-ops.org","llukas@field-ops.org","legacyData"
"75af657c-28e5-420d-aa5f-21d7938ea31c","HARV_008.basePlot.vst","2015-09-03","vst_HARV_2015","D01","HARV","HARV_008",,"NEON.PLA.D01.HARV.09714",,,"small tree","Live",1.1,130,1.9,,,,,,,,,,,,,"gvanscoy@field-ops.org","llukas@field-ops.org","legacyData"
"374f512d-1302-4893-bbe3-cc5259e58db4","HARV_008.basePlot.vst","2015-09-03","vst_HARV_2015","D01","HARV","HARV_008",,"NEON.PLA.D01.HARV.09710",,,"sapling","Live",1.1,10,1.5,,,,,,,,,,,,,"gvanscoy@field-ops.org","llukas@field-ops.org","legacyData"
"e14d0f3c-35d0-4853-b0b0-5bf0bb59e1f6","HARV_008.basePlot.vst","2015-09-03","vst_HARV_2015","D01","HARV","HARV_008",,"NEON.PLA.D01.HARV.01332",,,,"Live",4.4,130,6.0,,,,,,,,,,,,,"gvanscoy@field-ops.org","llukas@field-ops.org","legacyData"
"a852d549-f708-47be-8b13-0f7b93577960","HARV_008.basePlot.vst","2015-09-03","vst_HARV_2015","D01","HARV","HARV_008",,"NEON.PLA.D01.HARV.09713",,,"small tree","Live,  other damage",1.1,130,1.7,,,,,,,,,,,,,"gvanscoy@field-ops.org","llukas@field-ops.org","legacyData"
