uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"9ab76170-542c-4225-a52a-3b75ff42cc4c","GUAN_043.basePlot.vst","2015-06-02","D04","GUAN","GUAN_043","tower","evergreenForest",17.968869,-66.867682,"WGS84",20.1,725814.84,1988038.07,"19N",115.9,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",,,,,,,"25","100",800,100,400,,"jaceituno@field-ops.org","lrivera@field-ops.org","legacyData"
"1d86d565-b874-4d71-92bc-0a2ef7985fb1","GUAN_043.basePlot.vst","2015-06-03","D04","GUAN","GUAN_043","tower","evergreenForest",17.968869,-66.867682,"WGS84",20.1,725814.84,1988038.07,"19N",115.9,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",,,,,,,"25","100",800,100,400,,"emartinez-mera@field-ops.org","jaceituno@field-ops.org","legacyData"
"b81ed251-902b-4110-9772-96700d9b1cec","GUAN_043.basePlot.vst","2015-06-03","D04","GUAN","GUAN_043","tower","evergreenForest",17.968869,-66.867682,"WGS84",20.1,725814.84,1988038.07,"19N",115.9,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",,,,,,,"25","100",800,100,400,,"emartinez@field-ops.org","jaceituno@field-ops.org","legacyData"
"4ec2bcfd-8d25-484b-8203-343bd582313c","GUAN_043.basePlot.vst","2015-06-04","D04","GUAN","GUAN_043","tower","evergreenForest",17.968869,-66.867682,"WGS84",20.1,725814.84,1988038.07,"19N",115.9,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",,,,,,,"25","100",800,100,400,,"jaceituno@field-ops.org","wplaza-muniz@field-ops.org","legacyData"
"cb36756d-61fa-47f0-9d6c-d3d9baf4aa77","GUAN_052.basePlot.vst","2015-06-04","D04","GUAN","GUAN_052","tower","evergreenForest",17.968041,-66.867130,"WGS84",20.1,725874.37,1987947.08,"19N",111.7,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",,,,,,,"10","noneSelected",800,40,800,"Lianas were measured in all subplot, not enough individuals in nested.","adavila@neoninc.org","wplaza-muniz@field-ops.org","legacyData"
"73451fd6-dddd-406f-8f65-ab15c282d0d6","GUAN_052.basePlot.vst","2015-06-04","D04","GUAN","GUAN_052","tower","evergreenForest",17.968041,-66.867130,"WGS84",20.1,725874.37,1987947.08,"19N",111.7,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",,,,,,,"10","noneSelected",800,40,800,,"adavila@neoninc.org","wplaza-muniz@field-ops.org","legacyData"
"d812377f-cb9b-4417-99e4-3e288d8dc8db","GUAN_052.basePlot.vst","2015-06-08","D04","GUAN","GUAN_052","tower","evergreenForest",17.968041,-66.867130,"WGS84",20.1,725874.37,1987947.08,"19N",111.7,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",,,,,,,"10","noneSelected",800,40,800,"Lianas were measured in all subplot, not enough individuals in nested.","wplaza-muniz@field-ops.org","jaceituno@field-ops.org","legacyData"
"a2de9617-e9ff-421b-8abf-ed3d2c41a606","GUAN_052.basePlot.vst","2015-06-08","D04","GUAN","GUAN_052","tower","evergreenForest",17.968041,-66.867130,"WGS84",20.1,725874.37,1987947.08,"19N",111.7,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",,,,,,,"10","noneSelected",800,40,800,"Lianas were measured in all subplot, no enough individuals in nested.","wplaza-muniz@field-ops.org","jaceituno@field-ops.org","legacyData"
"e1072156-52f9-45d6-84a2-efd6816ee388","GUAN_054.basePlot.vst","2015-06-15","D04","GUAN","GUAN_054","tower","evergreenForest",17.968868,-66.866561,"WGS84",20.1,725933.60,1988039.32,"19N",111.4,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",,,,,,,"10","100",800,40,400,,"wplaza-muniz@field-ops.org","emartinez-mera@field-ops.org","legacyData"
"6b7e8321-3bab-4bc7-b176-c75f269dca1b","GUAN_054.basePlot.vst","2015-06-16","D04","GUAN","GUAN_054","tower","evergreenForest",17.968868,-66.866561,"WGS84",20.1,725933.60,1988039.32,"19N",111.4,0.1,"vst_GUAN_2015","NEON.DOC.000987vD",,,,,,,"10","100",800,40,400,,"jaceituno@field-ops.org, emartinez@field-ops.org,adavila@neoninc.org,mviggiano@neoninc.org,ddelacruzgaitan@field-ops.org","lrivera@field-ops.org","legacyData"
