uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempShrubStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"0063363e-9aee-47e7-8cd6-a4a5067b8d5b","SCBI_063.basePlot.vst","2016-10-04","vst_SCBI_2016","D02","SCBI","SCBI_063",,"NEON.PLA.D02.SCBI.00771",,"ok","small shrub","Live",,,1.3,,,,2.1,1.6,,"inverted cone",1.4,13,0.13,0.06,,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","legacyData"
"16e66325-6e72-47ea-beb1-8a80245ed0ae","SCBI_063.basePlot.vst","2016-10-04","vst_SCBI_2016","D02","SCBI","SCBI_063",,"NEON.PLA.D02.SCBI.00811",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,"Tag removed due to reduced nested","llemmon@field-ops.org","dsoteropoulos@neoninc.org","legacyData"
"65fbcbdc-8bb0-4b61-afb1-7348c0649fb8","SCBI_063.basePlot.vst","2016-10-04","vst_SCBI_2016","D02","SCBI","SCBI_063",,"NEON.PLA.D02.SCBI.00773",,"ok","single shrub","Live",1.0,130,2.3,,,,2.1,1.5,,"inverted cone",1.7,10,0.13,0.03,,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","legacyData"
"c97026e5-a96c-449a-974d-d4e79d9686d5","SCBI_063.basePlot.vst","2016-10-04","vst_SCBI_2016","D02","SCBI","SCBI_063",,"NEON.PLA.D02.SCBI.00798",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,"Tag removed due to reduced nested","llemmon@field-ops.org","dsoteropoulos@neoninc.org","legacyData"
"72aa68d6-65ab-42d9-b5a1-3495d8753129","SCBI_063.basePlot.vst","2016-10-04","vst_SCBI_2016","D02","SCBI","SCBI_063",,"NEON.PLA.D02.SCBI.00846",,"ok","small shrub","Live",,,1.9,,,,1.8,1.5,,"inverted cone",1.1,10,0.11,0.06,,"dsoteropoulos@neoninc.org","llemmon@field-ops.org","legacyData"
"3f4d65c0-2570-4a94-a57e-c0675ab59ba6","SCBI_063.basePlot.vst","2016-10-04","vst_SCBI_2016","D02","SCBI","SCBI_063",,"NEON.PLA.D02.SCBI.00781",,"ok","single shrub","Live",1.2,130,2.3,,,,2.3,1.9,,"inverted cone",2.0,10,0.05,0.03,,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","legacyData"
"ba80ec3f-91a9-4aff-b089-04708789ed29","SCBI_063.basePlot.vst","2016-10-04","vst_SCBI_2016","D02","SCBI","SCBI_063",,"NEON.PLA.D02.SCBI.00792",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,"Tag removed due to reduced nested","llemmon@field-ops.org","dsoteropoulos@neoninc.org","legacyData"
"36a67d88-c8c4-48d5-8a8e-1333dd1b3cfc","SCBI_063.basePlot.vst","2016-10-04","vst_SCBI_2016","D02","SCBI","SCBI_063",,"NEON.PLA.D02.SCBI.00793",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,"Tag removed due to reduced nested","llemmon@field-ops.org","dsoteropoulos@neoninc.org","legacyData"
"916f9273-0267-4c92-a134-2a5e28bc7c98","SCBI_063.basePlot.vst","2016-10-04","vst_SCBI_2016","D02","SCBI","SCBI_063",,"NEON.PLA.D02.SCBI.00791",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,"Tag remains remove once found due to reduced nested subplot size","llemmon@field-ops.org","dsoteropoulos@neoninc.org","legacyData"
"3c26119e-1b6c-4605-b5fd-6b3305eeb5e1","SCBI_063.basePlot.vst","2016-10-04","vst_SCBI_2016","D02","SCBI","SCBI_063",,"NEON.PLA.D02.SCBI.00868",,"ok","single shrub","Live",1.0,130,1.7,,,,2.5,2.4,,"inverted cone",1.5,10,0.10,0.07,,"dsoteropoulos@neoninc.org","llemmon@field-ops.org","legacyData"
