uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
"f360f210-f249-4769-97d2-5e0abba2105f","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","39","1",,,,,"NEON.PLA.D08.DELA.04022",,,"NEON.DOC.000987vE","LISI","Ligustrum sinense Lour.","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"21003c16-73f9-4254-a991-6ed0130d7c29","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","21","4",,,,,"NEON.PLA.D08.DELA.04030",,,"NEON.DOC.000987vE","LIST2","Liquidambar styraciflua L.","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"7357228f-a58e-4da8-b455-346bf2b1aac7","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","21","4",,,,,"NEON.PLA.D08.DELA.04033",,,"NEON.DOC.000987vE","LIST2","Liquidambar styraciflua L.","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"ecf347ab-72a5-4d7a-8c5b-c332fed3e679","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","39","1",,,,,"NEON.PLA.D08.DELA.04014",,,"NEON.DOC.000987vE","LISI","Ligustrum sinense Lour.","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"6e45c05f-066b-44d0-973b-8d724dbd948f","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","21","1","21",8.3,56.7,,"NEON.PLA.D08.DELA.04046",,,"NEON.DOC.000987vE","CAIL2","Carya illinoinensis (Wangenh.) K. Koch","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"55042d02-d58f-418e-a68a-d905d11401b2","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","21","2","41",13.5,222.8,,"NEON.PLA.D08.DELA.04067",,,"NEON.DOC.000987vE","QUNI","Quercus nigra L.","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"9d18305e-ea7e-4599-a675-a7df35ffaca5","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","21","1","21",3.6,49.0,,"NEON.PLA.D08.DELA.04043",,,"NEON.DOC.000987vE","CAOV2","Carya ovata (Mill.) K. Koch","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"8fbe9ae0-b239-48b1-a1e4-bc57c819ccab","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","39","3",,,,,"NEON.PLA.D08.DELA.04004A",,,"NEON.DOC.000987vE","CELA","Celtis laevigata Willd.","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"60f91fda-cb46-487c-98e3-58163957f24b","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","21","4","21",23.4,30.1,,"NEON.PLA.D08.DELA.04026",,,"NEON.DOC.000987vE","QUNI","Quercus nigra L.","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"3253d0dd-1b65-441a-8162-19feb9f12bab","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","39","2","41",5.3,332.3,,"NEON.PLA.D08.DELA.04060A",,,"NEON.DOC.000987vE","LIST2","Liquidambar styraciflua L.","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"b0230097-b75b-4570-b979-df740c2c0017","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","39","4","59",7.9,252.5,,"NEON.PLA.D08.DELA.04050",,,"NEON.DOC.000987vE","LIST2","Liquidambar styraciflua L.","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"b225b7a3-4130-4f9f-ae64-062fa739fa6b","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","21","4","41",9.6,185.5,,"NEON.PLA.D08.DELA.04038",,,"NEON.DOC.000987vE","CACO15","Carya cordiformis (Wangenh.) K. Koch","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"3b473e57-bff3-40ad-a2f4-c39265850f54","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","39","3",,,,,"NEON.PLA.D08.DELA.04004B",,,"NEON.DOC.000987vE","CELA","Celtis laevigata Willd.","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"8eb9944f-c6a4-4ad9-965d-1572f7efaa9f","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","39","2","41",5.3,332.3,,"NEON.PLA.D08.DELA.04060",,,"NEON.DOC.000987vE","LIST2","Liquidambar styraciflua L.","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"3d58dab5-e843-4b84-bdcb-5d8a21c74ca4","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","21","1","21",9.2,8.7,,"NEON.PLA.D08.DELA.04042",,,"NEON.DOC.000987vE","CATO6","Carya tomentosa (Lam.) Nutt.","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"627b346c-eaf0-4c58-81a2-3ffbc391f3f3","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","21","3","39",7.5,156.7,,"NEON.PLA.D08.DELA.04064",,,"NEON.DOC.000987vE","FRPE","Fraxinus pennsylvanica Marshall","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"c041ba9e-d452-4e53-9e19-7e144027b3d2","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","39","4","59",3.6,187.0,,"NEON.PLA.D08.DELA.04048",,,"NEON.DOC.000987vE","FRPE","Fraxinus pennsylvanica Marshall","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"77437e74-005c-45e5-974e-d11f64943862","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","39","3",,1.0,220.5,,"NEON.PLA.D08.DELA.04002",,,"NEON.DOC.000987vE","PLOC","Platanus occidentalis L.","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"6ed0dc7e-c886-4b63-bdba-9ba522d447dc","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","21","1","21",2.9,81.0,,"NEON.PLA.D08.DELA.04044",,,"NEON.DOC.000987vE","CAOV2","Carya ovata (Mill.) K. Koch","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"0f6af9f5-83fc-4257-8f1e-ef6672fb39b0","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","21","2","41",12.2,184.7,,"NEON.PLA.D08.DELA.04069",,,"NEON.DOC.000987vE","LIST2","Liquidambar styraciflua L.","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"86cfbd4c-f535-48a3-9603-7b47d4848236","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","39","2","41",9.1,349.2,,"NEON.PLA.D08.DELA.04059",,,"NEON.DOC.000987vE","FRPE","Fraxinus pennsylvanica Marshall","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"9ad85925-cc0f-4304-a4e7-a354f1e93b28","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","21","4","41",1.2,258.0,,"NEON.PLA.D08.DELA.04029",,,"NEON.DOC.000987vE","PLOC","Platanus occidentalis L.","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"e1f1eaa0-2240-4c1f-b5c2-1067e031ae8e","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","39","4",,5.9,169.0,,"NEON.PLA.D08.DELA.04052",,,"NEON.DOC.000987vE","CELTI","Celtis sp.","genus",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"483a4d6c-0475-4b23-b969-3c616d119ac0","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","39","3","57",8.3,112.2,,"NEON.PLA.D08.DELA.04006",,,"NEON.DOC.000987vE","QUPA5","Quercus pagoda Raf.","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"49f1c1a5-cff0-4258-8a18-590a916165af","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","21","3","39",3.4,93.5,,"NEON.PLA.D08.DELA.04062",,,"NEON.DOC.000987vE","FRPE","Fraxinus pennsylvanica Marshall","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
"52bce507-d6e0-4aaf-8130-8aad366661d3","DELA_046.basePlot.vst","2015-06-08","vst_DELA_2015","D08","DELA","DELA_046","21","3","39",7.1,139.2,,"NEON.PLA.D08.DELA.04061",,,"NEON.DOC.000987vE","CAOV2","Carya ovata (Mill.) K. Koch","species",,,,,,"mwiegmann@neoninc.org","calvis@field-ops.org",
