uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
"4155bafd-4691-4867-9a86-1b84f896d5ad","SJER_054.basePlot.vst","2015-04-14","vst_SJER_2015","D17","SJER","SJER_054","39",,"57",5.3,167.0,,"NEON.PLA.D17.SJER.00001",,,"NEON.DOC.000987vE","QUDO","Quercus douglasii Hook. & Arn.","species",,,,,,"kbarrett@neoninc.org","afund@neoninc.org",
"64e703e5-a705-47fc-b691-38d3404a79c9","SJER_054.basePlot.vst","2015-04-14","vst_SJER_2015","D17","SJER","SJER_054","39",,,,,,"NEON.PLA.D17.SJER.00009",,,"NEON.DOC.000987vE","CECU","Ceanothus cuneatus (Hook.) Nutt.","species",,,,,,"kbarrett@neoninc.org","afund@neoninc.org",
"1d2b0fe5-d642-49dd-bc06-e940150130df","SJER_060.basePlot.vst","2015-04-14","vst_SJER_2015","D17","SJER","SJER_060","39",,"41",3.0,278.0,,"NEON.PLA.D17.SJER.00206",,,"NEON.DOC.000987vE","QUDO","Quercus douglasii Hook. & Arn.","species",,,,,,"afund@neoninc.org","tedgarian@neoninc.org",
"7d94c2f3-23d4-41b4-8e8f-e25d2997ee61","SJER_054.basePlot.vst","2015-04-14","vst_SJER_2015","D17","SJER","SJER_054","21",,"21",13.9,69.0,,"NEON.PLA.D17.SJER.00202",,,"NEON.DOC.000987vE","QUDO","Quercus douglasii Hook. & Arn.","species",,,,,,"afund@neoninc.org","tedgarian@neoninc.org",
"591eb1fc-3c0d-4d83-8148-5547b6d6a845","SJER_054.basePlot.vst","2015-04-14","vst_SJER_2015","D17","SJER","SJER_054","21",,"21",6.9,83.1,,"NEON.PLA.D17.SJER.00201",,,"NEON.DOC.000987vE","QUDO","Quercus douglasii Hook. & Arn.","species",,,,,,"afund@neoninc.org","tedgarian@neoninc.org",
"4aba4f9c-4c99-4178-9383-767a9ba85888","SJER_054.basePlot.vst","2015-04-14","vst_SJER_2015","D17","SJER","SJER_054","21",,"21",21.2,27.2,,"NEON.PLA.D17.SJER.00203",,,"NEON.DOC.000987vE","CECU","Ceanothus cuneatus (Hook.) Nutt.","species",,,,,,"afund@neoninc.org","tedgarian@neoninc.org",
"6a40311e-bc7f-4ce0-8ab1-5b3058d82049","SJER_054.basePlot.vst","2015-04-14","vst_SJER_2015","D17","SJER","SJER_054","39",,"57",9.8,100.6,,"NEON.PLA.D17.SJER.00004",,,"NEON.DOC.000987vE","QUDO","Quercus douglasii Hook. & Arn.","species",,,,,"measured twenty cm below split and mapped to same point.","kbarrett@neoninc.org","afund@neoninc.org",
"619162c4-ba01-43fd-b11d-5fc791c8b972","SJER_054.basePlot.vst","2015-04-14","vst_SJER_2015","D17","SJER","SJER_054","39",,"57",10.9,106.9,,"NEON.PLA.D17.SJER.00005",,,"NEON.DOC.000987vE","QUDO","Quercus douglasii Hook. & Arn.","species",,,,,,"kbarrett@neoninc.org","afund@neoninc.org",
"c43251a4-7a95-4afc-bd39-01e048e6d564","SJER_054.basePlot.vst","2015-04-14","vst_SJER_2015","D17","SJER","SJER_054","39",,,,,,"NEON.PLA.D17.SJER.00011",,,"NEON.DOC.000987vE","CECU","Ceanothus cuneatus (Hook.) Nutt.","species",,,,,,"kbarrett@neoninc.org","afund@neoninc.org",
"e197327e-e2a1-4922-92d3-d4911d67e929","SJER_054.basePlot.vst","2015-04-14","vst_SJER_2015","D17","SJER","SJER_054","39",,,,,,"NEON.PLA.D17.SJER.00010",,,"NEON.DOC.000987vE","CECU","Ceanothus cuneatus (Hook.) Nutt.","species",,,,,,"kbarrett@neoninc.org","afund@neoninc.org",
