uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"50b1e2a5-4351-41a1-b3c9-350f8e880601","OSBS_032.basePlot.vst","2014-09-03","D03","OSBS","OSBS_032","tower","evergreenForest",29.690033,-81.991110,"WGS84",20.1,404111.61,3284850.11,"17N",46.4,0.1,"vst_OSBS_2014","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",800,800,800,"Other vegetation structure measurements; ferns present; nothing in 30 4","D03MLK24",,"legacyData"
"fc8b9634-2059-4a34-9783-13eb48609a51","OSBS_006.basePlot.vst","2014-09-16","D03","OSBS","OSBS_006","distributed","evergreenForest",29.686609,-81.983000,"WGS84",20.1,404893.06,3284464.00,"17N",33.0,0.1,"vst_OSBS_2014","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,"Other vegetation structure measurements; also D03SAM05","D03JAK04",,"legacyData"
"a67bf03d-6756-4f59-9874-f9a08eb70d51","OSBS_002.basePlot.vst","2014-09-16","D03","OSBS","OSBS_002","distributed","evergreenForest",29.703860,-81.956817,"WGS84",20.2,407442.25,3286354.36,"17N",31.5,0.2,"vst_OSBS_2014","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,"Other vegetation structure measurements; Also D03DWB07","D03JAK04",,"legacyData"
"e16cfe25-cf83-420e-a52b-633c42f4b905","OSBS_048.basePlot.vst","2014-09-16","D03","OSBS","OSBS_048","distributed","evergreenForest",29.679299,-81.946352,"WGS84",,408432.36,3283624.40,"17N",34.6,,"vst_OSBS_2014","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,"Other vegetation structure measurements; als D03JAK04","D03DWB07",,"legacyData"
"6482c7f1-5144-41f4-8578-c154a733575c","OSBS_011.basePlot.vst","2014-09-17","D03","OSBS","OSBS_011","distributed","evergreenForest",29.721507,-81.987042,"WGS84",20.2,404534.98,3288334.43,"17N",27.2,0.3,"vst_OSBS_2014","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,"Other vegetation structure measurements; also D03SAM05","D03JAK04",,"legacyData"
"9d684753-c30b-4136-af9c-832d3aaee3e7","OSBS_001.basePlot.vst","2014-09-17","D03","OSBS","OSBS_001","distributed","woodyWetlands",29.702914,-82.008881,"WGS84",20.1,402404.66,3286292.34,"17N",31.0,0.2,"vst_OSBS_2014","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,"Other vegetation structure measurements; Also D03DWB07","D03JAK04",,"legacyData"
"e0f59cc0-3493-4490-a059-d1d3fd71f4ef","OSBS_018.basePlot.vst","2014-09-17","D03","OSBS","OSBS_018","distributed","woodyWetlands",29.686636,-81.942713,"WGS84",,408791.07,3284434.51,"17N",25.0,,"vst_OSBS_2014","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,"Woody stems mapping establishment; Also: D03TSB28 D03TRA11; SE and NE corner stakes were missing; re-did plot because incorrect subplot locations were used previously","D03ALW14",,"legacyData"
"1697998c-ac65-48b2-a4ab-b7bdb4fe97d4","OSBS_003.basePlot.vst","2014-09-18","D03","OSBS","OSBS_003","distributed","evergreenForest",29.694992,-81.947420,"WGS84",20.1,408343.26,3285364.20,"17N",31.9,0.2,"vst_OSBS_2014","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,,"awyatt@field-ops.org","mkerstein@neoninc.org","legacyData"
"6df9e1fc-a846-47cc-8db9-39e0b9eec3a1","OSBS_003.basePlot.vst","2014-09-18","D03","OSBS","OSBS_003","distributed","evergreenForest",29.694992,-81.947420,"WGS84",20.1,408343.26,3285364.20,"17N",31.9,0.2,"vst_OSBS_2014","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,"subplots added after the fact","awyatt@field-ops.org","mkerstein@neoninc.org","legacyData"
"353d4146-8ed1-42ac-89ed-76abf0ab22a4","OSBS_015.basePlot.vst","2014-09-18","D03","OSBS","OSBS_015","distributed","woodyWetlands",29.710251,-81.969273,"WGS84",20.1,406243.19,3287072.59,"17N",25.6,0.1,"vst_OSBS_2014","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,"Other vegetation structure measurements","D03AWN14",,"legacyData"
"4976d78b-6ac1-4d74-9ac7-11ae4c52ee27","OSBS_014.basePlot.vst","2014-09-18","D03","OSBS","OSBS_014","distributed","evergreenForest",29.692721,-81.958260,"WGS84",,407292.43,3285121.14,"17N",32.0,,"vst_OSBS_2014","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,"Other vegetation structure measurements; also D03TRA11","D03DWB07",,"legacyData"
"4ed413b3-ba7e-4e12-9479-c51c55ebc620","OSBS_012.basePlot.vst","2014-09-18","D03","OSBS","OSBS_012","distributed","woodyWetlands",29.719070,-81.983943,"WGS84",20.1,404832.43,3288061.83,"17N",25.5,0.1,"vst_OSBS_2014","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,"Other vegetation structure measurements; also D03SAM05","D03DWB07",,"legacyData"
