uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"de14ccc5-9a5e-454e-bf9c-b275b05d252f","ORNL_063.basePlot.vst","2016-12-01","D07","ORNL","ORNL_063","tower","deciduousForest",35.965305,-84.277897,"WGS84",20.1,745472.98,3983526.40,"16N",305.4,0.2,"vst_ORNL_2016","NEON.DOC.000987vE","Y",,"Y",,"Y",,"100","noneSelected",800,400,800,,"dmitchell@neoninc.org","mcumberland@field-ops.org",
"5d001554-bf5c-4d30-b8a6-203cbef41dc3","ORNL_052.basePlot.vst","2016-12-01","D07","ORNL","ORNL_052","tower","deciduousForest",35.962389,-84.279983,"WGS84",20.2,745293.85,3983197.61,"16N",327.3,0.2,"vst_ORNL_2016","NEON.DOC.000987vE",,,,,,,"100","noneSelected",800,400,800,,"dmitchell@neoninc.org","mcumberland@field-ops.org",
"2181c72b-7ff3-454c-87cf-208a076177ca","ORNL_049.basePlot.vst","2016-12-02","D07","ORNL","ORNL_049","tower","deciduousForest",35.964793,-84.278889,"WGS84",20.2,745385.08,3983467.10,"16N",316.8,0.4,"vst_ORNL_2016","NEON.DOC.000987vE","Y",,"Y",,"Y",,"100","noneSelected",800,400,800,,"dmitchell@neoninc.org","mcumberland@field-ops.org",
"0fe265c9-ebc0-4b2a-910b-cb800d432758","ORNL_053.basePlot.vst","2016-12-05","D07","ORNL","ORNL_053","tower","deciduousForest",35.965253,-84.286857,"WGS84",20.2,744664.95,3983498.10,"16N",316.6,0.3,"vst_ORNL_2016","NEON.DOC.000987vE",,,,,,,"25","noneSelected",800,100,800,,"dmitchell@neoninc.org","mcumberland@field-ops.org",
"a3d503c0-8ceb-4b7a-a9f8-f5a2f6f11da4","ORNL_059.basePlot.vst","2016-12-05","D07","ORNL","ORNL_059","tower","deciduousForest",35.966013,-84.285485,"WGS84",20.1,744786.36,3983585.87,"16N",321.6,0.2,"vst_ORNL_2016","NEON.DOC.000987vE",,,,,,,"100","noneSelected",800,400,800,,"dmitchell@neoninc.org","mcumberland@field-ops.org",
"5b6c3d81-d77c-47ab-98f5-dacd448327cf","ORNL_043.basePlot.vst","2016-12-07","D07","ORNL","ORNL_043","tower","deciduousForest",35.963923,-84.287231,"WGS84",20.1,744635.33,3983349.60,"16N",322.5,0.2,"vst_ORNL_2016","NEON.DOC.000987vE",,,,,,,"noneSelected","noneSelected",800,800,800,,"dmitchell@neoninc.org","mcumberland@field-ops.org",
"de60f1b7-4d14-4673-885e-b405011ad1d6","ORNL_036.basePlot.vst","2016-12-07","D07","ORNL","ORNL_036","tower","deciduousForest",35.965431,-84.284193,"WGS84",20.3,744904.69,3983524.54,"16N",328.8,0.5,"vst_ORNL_2016","NEON.DOC.000987vE",,,,,,,"noneSelected","noneSelected",800,800,800,,"dmitchell@neoninc.org","mcumberland@field-ops.org",
"aad8b8c7-60c9-462f-a2ea-25f1a2a7ab3f","ORNL_058.basePlot.vst","2016-12-07","D07","ORNL","ORNL_058","tower","deciduousForest",35.963318,-84.285932,"WGS84",20.2,744754.37,3983285.73,"16N",322.2,0.3,"vst_ORNL_2016","NEON.DOC.000987vE",,,,,,,"100","noneSelected",800,400,800,,"dmitchell@neoninc.org","mcumberland@field-ops.org",
"fc9c6cc5-11c7-4749-b36b-3a28caf0479a","ORNL_046.basePlot.vst","2016-12-07","D07","ORNL","ORNL_046","tower","deciduousForest",35.964422,-84.285887,"WGS84",20.1,744755.01,3983408.34,"16N",338.8,0.2,"vst_ORNL_2016","NEON.DOC.000987vE",,,,,,,"noneSelected","noneSelected",800,800,800,,"dmitchell@neoninc.org","mcumberland@field-ops.org",
"698f6362-8acb-4699-ad4c-975d049837c1","ORNL_037.basePlot.vst","2016-12-08","D07","ORNL","ORNL_037","tower","deciduousForest",35.963215,-84.281617,"WGS84",20.2,745143.90,3983285.15,"16N",324.2,0.2,"vst_ORNL_2016","NEON.DOC.000987vE",,,,,,,"100","noneSelected",800,400,800,,"dmitchell@neoninc.org","mcumberland@field-ops.org",
"d247712e-a5d0-4c09-82a9-41c41d9dae93","ORNL_060.basePlot.vst","2016-12-08","D07","ORNL","ORNL_060","tower","deciduousForest",35.962789,-84.286943,"WGS84",20.2,744664.81,3983224.50,"16N",330.8,0.3,"vst_ORNL_2016","NEON.DOC.000987vE",,,,,,,"noneSelected","noneSelected",800,800,800,,"dmitchell@neoninc.org","mcumberland@field-ops.org",
