uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempShrubStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"85a0c44c-5d7c-43e9-bd19-73ee910483d9","SERC_010.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_010",,"NEON.PLA.D02.SERC.11371",,"ok","single bole tree","Live",32.1,130,21.6,,,,9.1,8.2,"Partially shaded",,,,,,,"jledvina@field-ops.org","alandes@field-ops.org","legacyData"
"76ee1f9b-aa04-4473-b329-8e7c22853b57","SERC_010.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_010",,"NEON.PLA.D02.SERC.11334",,"ok","liana","Live",1.6,130,,,,,,,,,,,,,,"jledvina@field-ops.org","alandes@field-ops.org","legacyData"
"8f76cab1-86c2-4d17-b216-75e99dbab69f","SERC_010.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_010",,"NEON.PLA.D02.SERC.11329",,"ok","small shrub","Live",,,2.2,,,,3.5,2.1,,"cone",1.1,10,,,,"jledvina@field-ops.org","alandes@field-ops.org","legacyData"
"e5bd16bc-90b1-48ff-ba10-55a8787e35f2","SERC_010.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_010",,"NEON.PLA.D02.SERC.11329",,"ok","small shrub","Live",,,2.2,,,,3.5,2.1,,"cone",1.0,10,,,,"jledvina@field-ops.org","alandes@field-ops.org","legacyData"
"8eea8d35-45a1-4ffb-92f7-79f783d12fc9","SERC_010.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_010",,"NEON.PLA.D02.SERC.11324",,"ok","liana","Live",1.3,130,,,,,,,,,,,,,,"jledvina@field-ops.org","alandes@field-ops.org","legacyData"
"f10c626c-e810-4966-b62e-c624fab6cf1a","SERC_010.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_010",,"NEON.PLA.D02.SERC.13238",,"ok","liana","Live",1.1,130,,,,,,,,,,,,,,"jledvina@field-ops.org","alandes@field-ops.org","legacyData"
"7fab6f24-3239-4f0d-aa33-086792640c61","SERC_010.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_010",,"NEON.PLA.D02.SERC.13235",,"ok","liana","Live",1.1,130,,,,,,,,,,,,,,"jledvina@field-ops.org","alandes@field-ops.org","legacyData"
"8e8d4b43-3320-4822-91d9-d361251579f3","SERC_010.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_010",,"NEON.PLA.D02.SERC.11374",,"ok","single bole tree","Live",56.8,130,27.2,,,,18.4,15.3,"Full sun",,,,,,,"jledvina@field-ops.org","alandes@field-ops.org","legacyData"
"b6279aa2-3c94-46f0-bd15-4bc3f9f7f15a","SERC_010.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_010",,"NEON.PLA.D02.SERC.11330",,"ok","small shrub","Live",,,2.0,0.6,,,2.3,2.0,,"ellipsoid or sphere",1.3,10,,,,"jledvina@field-ops.org","alandes@field-ops.org","legacyData"
"772ab348-80d9-4680-9615-8893b3379dd1","SERC_014.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_014",,"NEON.PLA.D02.SERC.11868",,"ok","sapling","Live",,,1.9,,,,,,,,1.5,10,,,,"alandes@field-ops.org","jledvina@field-ops.org","legacyData"
"70a7f7cc-fe51-41d2-bff0-418d8664ee54","SERC_014.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_014",,"NEON.PLA.D02.SERC.11886",,"ok","small tree","Live",1.0,130,2.0,,,,,,,,,,,,,"alandes@field-ops.org","jledvina@field-ops.org","legacyData"
"af51ba67-7f53-4410-8213-02a57fa5086c","SERC_010.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_010",,"NEON.PLA.D02.SERC.11359",,"ok","small shrub","Live",,,1.4,,,,0.8,0.6,,"cylinder",1.3,10,,,,"vcox@field-ops.org","gchapman@neoninc.org","legacyData"
"28ac9372-3553-4d2d-adbf-3f07e739f7dd","SERC_014.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_014",,"NEON.PLA.D02.SERC.11862",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,"individual not found; tag remains","vcox@field-ops.org","gchapman@neoninc.org","legacyData"
"2ef30e73-a002-4985-ab7d-622eee2b0857","SERC_014.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_014",,"NEON.PLA.D02.SERC.11878",,"ok","single bole tree","Standing dead",32.1,160,13.5,,,,5.8,2.2,"Mostly shaded",,,,,,"long dead; cause unknown","vcox@field-ops.org","gchapman@neoninc.org","legacyData"
"e57453cf-ae64-415e-aa7e-a0808f6bd4c5","SERC_014.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_014",,"NEON.PLA.D02.SERC.11890",,"ok","sapling","Live",,,2.0,,,,,,,,1.7,10,,,,"alandes@field-ops.org","jledvina@field-ops.org","legacyData"
"f5556e81-5073-438c-be7f-44a09aef182b","SERC_014.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_014",,"NEON.PLA.D02.SERC.11708",,"ok","single bole tree","Live",14.1,130,12.1,,,,6.4,6.0,"Mostly shaded",,,,,,,"vcox@field-ops.org","gchapman@neoninc.org","legacyData"
"f19058ac-61ee-45cd-8d9a-3f482b721534","SERC_014.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_014",,"NEON.PLA.D02.SERC.11884",,"ok","sapling","Live",,,1.0,,,,,,,,1.4,10,,,,"alandes@field-ops.org","jledvina@field-ops.org","legacyData"
"32efd509-3783-48a4-aefb-2b3f49e6c22f","SERC_010.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_010",,"NEON.PLA.D02.SERC.11356",,"ok","small shrub","Live",,,1.4,,,,1.8,1.2,,"oblate half-sphere",1.1,10,,,,"vcox@field-ops.org","gchapman@neoninc.org","legacyData"
"356f2144-9d2f-465d-997f-84ed621ca7de","SERC_014.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_014",,"NEON.PLA.D02.SERC.11710",,"ok","single bole tree","Live",47.8,130,31.8,,,,13.1,7.3,"Full sun",,,,,,,"vcox@field-ops.org","gchapman@neoninc.org","legacyData"
"ad46fe38-05a7-4a9f-b8de-ebc3d0a7a846","SERC_010.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_010",,"NEON.PLA.D02.SERC.11343",,"ok","small shrub","Live",,,2.4,0.6,,,3.2,2.6,,"ellipsoid or sphere",1.6,10,,,,"vcox@field-ops.org","gchapman@neoninc.org","legacyData"
"496a0b47-ae45-488c-a13b-bb7b200dec5f","SERC_014.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_014",,"NEON.PLA.D02.SERC.11711",,"ok","single bole tree","Live",61.7,130,33.4,,,,11.8,10.4,"Full sun",,,,,,,"vcox@field-ops.org","gchapman@neoninc.org","legacyData"
"b34e4bc7-9ccb-47c1-971d-591a28a8b807","SERC_014.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_014",,"NEON.PLA.D02.SERC.11873",,"ok","sapling","Live",,,1.4,,,,,,,,1.4,10,,,,"alandes@field-ops.org","jledvina@field-ops.org","legacyData"
"62869c7b-ef3b-42b3-85b1-9128738f4b6f","SERC_014.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_014",,"NEON.PLA.D02.SERC.11885",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,"does not qualify at 10 cm; tag remains","alandes@field-ops.org","jledvina@field-ops.org","legacyData"
"7018fd3d-6dc6-4c0b-b0d1-1ddcd9d058b2","SERC_010.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_010",,"NEON.PLA.D02.SERC.11361",,"ok","sapling","Live, physically damaged",,,1.0,,,,,,,,1.6,10,,,"suppression; pulled down by vines","vcox@field-ops.org","gchapman@neoninc.org","legacyData"
"7e7aa33d-3f2c-4d3b-8193-a9aa4f609b4d","SERC_010.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_010",,"NEON.PLA.D02.SERC.11344",,"ok","sapling","Live",,,1.4,,,,,,,,1.4,10,,,,"vcox@field-ops.org","gchapman@neoninc.org","legacyData"
"f0f2ffe2-f2f0-4e74-9c1b-bc474fce717f","SERC_014.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_014",,"NEON.PLA.D02.SERC.13248",,"ok","small tree","Live",1.3,130,2.0,,,,,,,,,,,,,"alandes@field-ops.org","jledvina@field-ops.org","legacyData"
"8748fe0d-85eb-41d9-91ce-9b61b83000b2","SERC_010.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_010",,"NEON.PLA.D02.SERC.11348",,"ok","small shrub","Live",,,2.8,0.7,,,1.7,1.5,,"ellipsoid or sphere",1.5,10,,,,"vcox@field-ops.org","gchapman@neoninc.org","legacyData"
"93cd19f9-dd07-4b90-9e4a-633744fcad16","SERC_014.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_014",,"NEON.PLA.D02.SERC.11704",,"ok","single bole tree","Live",29.0,130,27.6,,,,7.2,4.2,"Partially shaded",,,,,,,"vcox@field-ops.org","gchapman@neoninc.org","legacyData"
"9baa2bb3-c9c1-4af6-93a5-acf8a63f6c40","SERC_010.basePlot.vst","2016-10-03","vst_SERC_2016","D02","SERC","SERC_010",,"NEON.PLA.D02.SERC.11352",,"ok","sapling","Live",,,1.4,,,,,,,,1.3,10,,,,"vcox@field-ops.org","gchapman@neoninc.org","legacyData"
