uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"0cf39774-e7df-47c7-9b81-c19375237870","OSBS_034.basePlot.vst","2017-05-15","D03","OSBS","OSBS_034","tower","evergreenForest",29.688720,-81.988299,"WGS84",20.1,404382.34,3284702.29,"17N",41.5,0.2,"vst_OSBS_2017","NEON.DOC.000987vE","N",,"N",,"N",,"10","noneSelected",800,40,800,"nestedSubplotAreaShurb might be wrong","jrossi@field-ops.org","ebaldwin@battelleecology.org",
"5d94f82b-71a8-4177-a745-ad054da6ba1f","OSBS_030.basePlot.vst","2017-05-15","D03","OSBS","OSBS_030","tower","evergreenForest",29.689424,-81.997606,"WGS84",20.1,403482.52,3284788.03,"17N",46.1,0.1,"vst_OSBS_2017","NEON.DOC.000987vE",,,,,,,"noneSelected","noneSelected",800,800,800,,"jrossi@field-ops.org","ebaldwin@battelleecology.org",
"0b6516db-7824-4a6b-8e7e-70e04c20bdc5","OSBS_033.basePlot.vst","2017-05-15","D03","OSBS","OSBS_033","tower","evergreenForest",29.690061,-81.989562,"WGS84",20.1,404261.41,3284851.93,"17N",44.1,0.2,"vst_OSBS_2017","NEON.DOC.000987vE","N",,"N",,"N",,"100","noneSelected",800,400,800,,"jrossi@field-ops.org","ebaldwin@battelleecology.org",
"7a0918e7-d27a-465c-85c1-79d7118e0060","OSBS_026.basePlot.vst","2017-05-16","D03","OSBS","OSBS_026","tower","evergreenForest",29.693584,-81.992057,"WGS84",20.1,404023.36,3285244.39,"17N",43.0,0.1,"vst_OSBS_2017","NEON.DOC.000987vE","N",,"N",,"N",,"noneSelected","noneSelected",800,800,800,,"jrossi@field-ops.org","ebaldwin@battelleecology.org",
"dee25e98-a49a-465b-b706-165822071bd8","OSBS_043.basePlot.vst","2017-05-16","D03","OSBS","OSBS_043","tower","evergreenForest",29.691430,-81.988956,"WGS84",20.1,404321.34,3285003.13,"17N",47.6,0.4,"vst_OSBS_2017","NEON.DOC.000987vE","N",,"N",,"N",,"noneSelected","noneSelected",800,800,800,,"jrossi@field-ops.org","ebaldwin@battelleecology.org",
"30d3dc8a-6ae5-4ba8-9756-275a6bb31a78","OSBS_029.basePlot.vst","2017-05-16","D03","OSBS","OSBS_029","tower","evergreenForest",29.692504,-81.989891,"WGS84",20.1,404231.90,3285122.92,"17N",44.3,0.1,"vst_OSBS_2017","NEON.DOC.000987vE","N",,"N",,"N",,"noneSelected","noneSelected",800,800,800,,"jrossi@field-ops.org","ebaldwin@battelleecology.org",
"d0cc88a2-68d3-44ee-b111-fdeff29a5a09","OSBS_039.basePlot.vst","2017-05-16","D03","OSBS","OSBS_039","tower","evergreenForest",29.693300,-81.990822,"WGS84",20.1,404142.58,3285211.89,"17N",47.4,0.1,"vst_OSBS_2017","NEON.DOC.000987vE","N",,"N",,"N",,"100","noneSelected",800,400,800,,"jrossi@field-ops.org","ebaldwin@battelleecology.org",
"2faad4fa-a6e0-4b33-bf69-5112ea4760f5","OSBS_036.basePlot.vst","2017-05-16","D03","OSBS","OSBS_036","tower","evergreenForest",29.691429,-81.990504,"WGS84",20.2,404171.57,3285004.30,"17N",43.9,0.2,"vst_OSBS_2017","NEON.DOC.000987vE","N",,"N",,"N",,"noneSelected","noneSelected",800,800,800,,"jrossi@field-ops.org","ebaldwin@battelleecology.org",
"e6c97584-0238-4f5d-b2d5-18bc80c32ae3","OSBS_044.basePlot.vst","2017-05-17","D03","OSBS","OSBS_044","tower","evergreenForest",29.690847,-81.992034,"WGS84",20.1,404022.99,3284941.08,"17N",44.2,0.1,"vst_OSBS_2017","NEON.DOC.000987vE","N",,"N",,"N",,"noneSelected","noneSelected",800,800,800,,"jrossi@field-ops.org","ebaldwin@battelleecology.org",
"67178699-36b8-4cdd-a5bd-26be57f4c1cf","OSBS_027.basePlot.vst","2017-05-17","D03","OSBS","OSBS_027","tower","evergreenForest",29.691969,-81.992063,"WGS84",20.1,404021.25,3285065.43,"17N",41.3,0.2,"vst_OSBS_2017","NEON.DOC.000987vE","N",,"N",,"N",,"noneSelected","noneSelected",800,800,800,,"jrossi@field-ops.org","ebaldwin@battelleecology.org",
"9ebb8c19-ae03-4a7c-a511-9bf0d32407fc","OSBS_040.basePlot.vst","2017-05-18","D03","OSBS","OSBS_040","tower","evergreenForest",29.688978,-81.989556,"WGS84",20.1,404260.97,3284731.92,"17N",42.9,0.2,"vst_OSBS_2017","NEON.DOC.000987vE","N",,"N",,"N",,"noneSelected","noneSelected",800,800,800,,"jrossi@field-ops.org","ebaldwin@battelleecology.org",
