uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"dc9b98ba-4e27-45cd-89f6-6141d8eee5a3","SRER_048.basePlot.vst","2016-01-08","D14","SRER","SRER_048","tower","shrubScrub",31.912989,-110.835872,"WGS84",20.1,515517.40,3530803.00,"12N",991.1,0.1,"vst_SRER_2016","NEON.DOC.000987vD",,,,,,,"100","noneSelected",800,400,800,,,"mjones@neoninc.org","legacyData"
"ef807248-495f-4b6f-951e-bd1068a718c4","SRER_048.basePlot.vst","2016-01-08","D14","SRER","SRER_048","tower","shrubScrub",31.912989,-110.835872,"WGS84",20.1,515517.40,3530803.00,"12N",991.1,0.1,"vst_SRER_2016","NEON.DOC.000987vD",,,,,,,"100","noneSelected",800,400,800,,,"mjones@neoninc.org","legacyData"
"05be23cc-25bb-4468-be25-3fc885e263ef","SRER_046.basePlot.vst","2016-01-09","D14","SRER","SRER_046","tower","shrubScrub",31.911420,-110.837484,"WGS84",20.0,515365.25,3530628.86,"12N",990.9,0.0,"vst_SRER_2016","NEON.DOC.000987vD",,,,,,,"100","noneSelected",800,400,800,,,"mjones@neoninc.org","legacyData"
"9ea4d9cf-a71d-4b7a-8423-2059759e40c5","SRER_057.basePlot.vst","2016-01-09","D14","SRER","SRER_057","tower","shrubScrub",31.911574,-110.835883,"WGS84",20.1,515516.60,3530646.15,"12N",994.1,0.1,"vst_SRER_2016","NEON.DOC.000987vD",,,,,,,"100","noneSelected",800,400,800,,,"mjones@neoninc.org","legacyData"
"7d7ba2a2-23ca-438c-895d-36cc20daf8cc","SRER_057.basePlot.vst","2016-01-09","D14","SRER","SRER_057","tower","shrubScrub",31.911574,-110.835883,"WGS84",20.1,515516.60,3530646.15,"12N",994.1,0.1,"vst_SRER_2016","NEON.DOC.000987vD",,,,,,,"100","noneSelected",800,400,800,,,"mjones@neoninc.org","legacyData"
"1b3fa6f8-6c04-41ad-9a81-e70b9daada9d","SRER_046.basePlot.vst","2016-01-09","D14","SRER","SRER_046","tower","shrubScrub",31.911420,-110.837484,"WGS84",20.0,515365.25,3530628.86,"12N",990.9,0.0,"vst_SRER_2016","NEON.DOC.000987vD",,,,,,,"100","noneSelected",800,400,800,,,"mjones@neoninc.org","legacyData"
"9a920a42-6140-4571-bf26-d06872d66e52","SRER_047.basePlot.vst","2016-01-11","D14","SRER","SRER_047","tower","shrubScrub",31.910358,-110.838435,"WGS84",20.0,515275.52,3530511.01,"12N",990.6,0.0,"vst_SRER_2016","NEON.DOC.000987vD",,,,,,,"100","noneSelected",800,400,800,,,"mjones@neoninc.org","legacyData"
"cded98d5-903f-4876-9936-e463132b66e4","SRER_042.basePlot.vst","2016-01-11","D14","SRER","SRER_042","tower","shrubScrub",31.912777,-110.833981,"WGS84",20.0,515696.22,3530779.77,"12N",994.6,0.0,"vst_SRER_2016","NEON.DOC.000987vD",,,,,,,"100","noneSelected",800,400,800,,,"mjones@neoninc.org","legacyData"
"9264b54c-9edf-4a57-bb9a-be070f87b4c5","SRER_042.basePlot.vst","2016-01-11","D14","SRER","SRER_042","tower","shrubScrub",31.912777,-110.833981,"WGS84",20.0,515696.22,3530779.77,"12N",994.6,0.0,"vst_SRER_2016","NEON.DOC.000987vD",,,,,,,"100","noneSelected",800,400,800,,,"mjones@neoninc.org","legacyData"
"259c7e18-7743-4329-a283-878d727f82cd","SRER_047.basePlot.vst","2016-01-11","D14","SRER","SRER_047","tower","shrubScrub",31.910358,-110.838435,"WGS84",20.0,515275.52,3530511.01,"12N",990.6,0.0,"vst_SRER_2016","NEON.DOC.000987vD",,,,,,,"100","noneSelected",800,400,800,,,"mjones@neoninc.org","legacyData"
