uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempShrubStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"c4a3a9e7-e05d-41ef-a05d-5ece41b4073c","SOAP_059.basePlot.vst","2015-09-01","vst_SOAP_2015","D17","SOAP","SOAP_059",,"NEON.PLA.D17.SOAP.00931",,,"sapling","Live",,,0.7,,,,,,"Full shade",,,,,,,"kzias@field-ops.org","tedgarian@neoninc.org","legacyData"
"bba8d159-b6e3-435b-b616-812c54165fad","SOAP_059.basePlot.vst","2015-09-01","vst_SOAP_2015","D17","SOAP","SOAP_059",,"NEON.PLA.D17.SOAP.00930",,,"sapling","Live",,,1.0,,,,,,"Full shade",,,,,,"proofed and no errors","kzias@field-ops.org","tedgarian@neoninc.org","legacyData"
"4d4d4ab7-19af-4fec-9788-ccc324609c5f","SOAP_059.basePlot.vst","2015-09-01","vst_SOAP_2015","D17","SOAP","SOAP_059",,"NEON.PLA.D17.SOAP.00925",,,"single bole tree","Live,  other damage",30.4,130,,,,,,,"Partially shaded",,,,,,,"kzias@field-ops.org","tedgarian@neoninc.org","legacyData"
"5a997e24-1a72-4eb0-9257-9582af10e97e","SOAP_059.basePlot.vst","2015-09-01","vst_SOAP_2015","D17","SOAP","SOAP_059",,"NEON.PLA.D17.SOAP.00920",,,"single shrub","Live",,,2.1,,,,2.9,2.5,"Mostly shaded","inverted cone",,,44.00,11.00,,"kzias@field-ops.org","tedgarian@neoninc.org","legacyData"
"35e4b112-884e-4976-b0c9-d9ec66f8d539","SOAP_059.basePlot.vst","2015-09-01","vst_SOAP_2015","D17","SOAP","SOAP_059",,"NEON.PLA.D17.SOAP.00927",,,"multi-bole tree","Live",55.3,130,,,,,,,"Full sun",,,,,,,"kzias@field-ops.org","tedgarian@neoninc.org","legacyData"
"3bb3b2db-0924-4df6-96e1-57977b61098b","SOAP_059.basePlot.vst","2015-09-01","vst_SOAP_2015","D17","SOAP","SOAP_059",,"NEON.PLA.D17.SOAP.00937",,,"sapling","Live",,,1.4,,,,,,"Full shade",,,,,,,"kzias@field-ops.org","tedgarian@neoninc.org","legacyData"
"35b9c603-fed9-4fb4-9c55-394b6d7d95d0","SOAP_059.basePlot.vst","2015-09-01","vst_SOAP_2015","D17","SOAP","SOAP_059",,"NEON.PLA.D17.SOAP.00935",,,"single bole tree","Live",21.5,130,,,,,,,"Mostly shaded",,,,,,,"kzias@field-ops.org","tedgarian@neoninc.org","legacyData"
"c37d3044-2566-4c12-b473-58424e6073c9","SOAP_059.basePlot.vst","2015-09-01","vst_SOAP_2015","D17","SOAP","SOAP_059",,"NEON.PLA.D17.SOAP.00926",,,"single bole tree","Live,  other damage",21.0,130,,,,,,,"Partially shaded",,,,,,,"kzias@field-ops.org","tedgarian@neoninc.org","legacyData"
"8a9e94b1-f675-4146-a071-2d96d44e9d59","SOAP_059.basePlot.vst","2015-09-01","vst_SOAP_2015","D17","SOAP","SOAP_059",,"NEON.PLA.D17.SOAP.00932",,,"small shrub","Live",,,1.6,,,,0.8,0.7,"Full shade","inverted cone",,,6.00,6.00,,"kzias@field-ops.org","tedgarian@neoninc.org","legacyData"
"d0acb304-bcbb-48ee-a088-a1672038b8de","SOAP_059.basePlot.vst","2015-09-01","vst_SOAP_2015","D17","SOAP","SOAP_059",,"NEON.PLA.D17.SOAP.00936",,,"single bole tree","Live",51.2,130,,,,,,,"Partially shaded",,,,,,,"kzias@field-ops.org","tedgarian@neoninc.org","legacyData"
