uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"d98d25f9-0975-48a9-a196-98c29088a90f","SCBI_002.basePlot.vst","2018-01-08","D02","SCBI","SCBI_002","distributed","deciduousForest",38.895212,-78.142701,"WGS84",20.1,747805.00,4309029.78,"17N",316.8,0.4,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y",,"25","noneSelected",400,200,400,,"alandes@field-ops.org","imatlock@field-ops.org",
"02195fb9-44e7-441c-bdeb-f0a3f06f42a1","SCBI_003.basePlot.vst","2018-01-09","D02","SCBI","SCBI_003","distributed","deciduousForest",38.883305,-78.120382,"WGS84",20.3,749782.75,4307769.03,"17N",567.7,0.5,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","25","noneSelected",400,200,400,,"llemmon@field-ops.org","imatlock@field-ops.org",
"6a5b9589-799c-4ea0-a665-ae6bfd7d87ad","SCBI_010.basePlot.vst","2018-01-10","D02","SCBI","SCBI_010","distributed","deciduousForest",38.884770,-78.125160,"WGS84",20.2,749363.10,4307918.56,"17N",493.3,0.3,"vst_SCBI_2017","NEON.DOC.000987vG","Y","31","Y","presentInAll","Y","40","noneSelected","noneSelected",400,400,400,,"llemmon@field-ops.org","imatlock@field-ops.org",
"a2af1f6b-6ef4-474c-bb64-294e758a5a0b","SCBI_007.basePlot.vst","2018-01-12","D02","SCBI","SCBI_007","distributed","deciduousForest",38.884907,-78.130320,"WGS84",20.3,748914.96,4307919.67,"17N",412.1,0.4,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y",,"10","noneSelected",400,80,400,,"llemmon@field-ops.org","imatlock@field-ops.org",
"eb0d4f34-e6d7-45ab-b6ec-04f0dfaed2ed","SCBI_017.basePlot.vst","2018-01-18","D02","SCBI","SCBI_017","distributed","deciduousForest",38.879363,-78.135381,"WGS84",20.1,748495.22,4307290.49,"17N",383.3,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","10","noneSelected",400,80,400,,"alandes@field-ops.org","imatlock@field-ops.org",
"6aef2759-8ecf-4c8a-90a2-23a3ec26441c","SCBI_008.basePlot.vst","2018-01-19","D02","SCBI","SCBI_008","distributed","deciduousForest",38.887763,-78.147164,"WGS84",20.3,747443.74,4308190.83,"17N",336.7,0.4,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y",,"noneSelected","noneSelected",400,400,400,,"alandes@field-ops.org","llemmon@field-ops.org",
"92eafde1-dc89-4a9c-93e8-7db082ca961c","SCBI_016.basePlot.vst","2018-01-22","D02","SCBI","SCBI_016","distributed","deciduousForest",38.904237,-78.158644,"WGS84",20.2,746390.85,4309988.32,"17N",257.7,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y",,"25","noneSelected",400,200,400,,"llemmon@field-ops.org","imatlock@field-ops.org",
"fccdffad-a34d-42bf-8511-e37bcce90d49","SCBI_004.basePlot.vst","2018-01-23","D02","SCBI","SCBI_004","distributed","deciduousForest",38.896935,-78.146456,"WGS84",20.3,747473.30,4309210.83,"17N",312.6,0.5,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","41","noneSelected","noneSelected",400,400,400,,"jward@battelleecology.org","imatlock@field-ops.org",
"5a75d6e4-bdec-47e2-a548-dc7422810d3c","SCBI_011.basePlot.vst","2018-01-23","D02","SCBI","SCBI_011","distributed","deciduousForest",38.879732,-78.139901,"WGS84",20.2,748101.77,4307319.14,"17N",366.4,0.3,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y",,"10","noneSelected",400,80,400,,"alandes@field-ops.org","jward@battelleecology.org",
"d68329bc-ca0b-4a97-87d4-c82292ef741c","SCBI_015.basePlot.vst","2018-01-24","D02","SCBI","SCBI_015","distributed","deciduousForest",38.884371,-78.141060,"WGS84",20.2,747985.08,4307830.91,"17N",359.8,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","N",,"25","noneSelected",400,200,400,,"imatlock@field-ops.org","gchapman@neoninc.org",
"0548420c-5ccd-4320-8879-74a2e775f683","SCBI_005.basePlot.vst","2018-01-25","D02","SCBI","SCBI_005","distributed","deciduousForest",38.900539,-78.161859,"WGS84",20.1,746124.79,4309569.16,"17N",269.8,0.2,"vst_SCBI_2017","NEON.DOC.000987vG","Y","41","Y","presentInAll","Y",,"noneSelected","noneSelected",400,400,400,,"llemmon@field-ops.org","jward@battelleecology.org",
