uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempShrubStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"81bdbed0-6abc-4454-866f-bf66ff90833b","MLBS_015.basePlot.vst","2018-10-02","vst_MLBS_2018","D07","MLBS","MLBS_015",,"NEON.PLA.D07.MLBS.02408",,"ok","small tree","Live",2.3,130,3.8,,,,,,,,,,,,,"mcumberland@battelleecology.org","kconcklin@battelleecology.org",
"c14a295f-ec15-4fbc-807f-1065d7a2a4bd","MLBS_014.basePlot.vst","2018-10-02","vst_MLBS_2018","D07","MLBS","MLBS_014",,"NEON.PLA.D07.MLBS.02373",,"ok","sapling","Live",,,1.8,,,,,,,,1.1,10,,,,"mcumberland@battelleecology.org","kconcklin@battelleecology.org",
"53de193b-b578-4c79-9b4d-4efe2a41189e","MLBS_014.basePlot.vst","2018-10-02","vst_MLBS_2018","D07","MLBS","MLBS_014",,"NEON.PLA.D07.MLBS.02368",,"ok","single bole tree","Live",14.1,130,11.0,,,,6.4,5.1,"Mostly shaded",,,,,,,"mcumberland@battelleecology.org","kconcklin@battelleecology.org",
"4ba41a1b-148f-42ff-acb4-4d6bc7e1a747","MLBS_014.basePlot.vst","2018-10-02","vst_MLBS_2018","D07","MLBS","MLBS_014",,"NEON.PLA.D07.MLBS.02370",,"ok","single shrub","Live",1.3,130,3.3,,,,1.4,1.4,,"cylinder",2.6,10,,,,"mcumberland@battelleecology.org","kconcklin@battelleecology.org",
"6f9a76de-afa7-4e42-91db-4c09dfa33cc1","MLBS_014.basePlot.vst","2018-10-02","vst_MLBS_2018","D07","MLBS","MLBS_014",,"NEON.PLA.D07.MLBS.02354",,"ok","small tree","Live",4.3,130,7.0,,,,,,,,,,,,,"mcumberland@battelleecology.org","kconcklin@battelleecology.org",
"f6cfb2ff-2f89-4677-b9b2-9e81455ba4f3","MLBS_015.basePlot.vst","2018-10-02","vst_MLBS_2018","D07","MLBS","MLBS_015",,"NEON.PLA.D07.MLBS.02400",,"ok","sapling","Live",,,1.8,,,,,,,,1.5,10,,,,"mcumberland@battelleecology.org","kconcklin@battelleecology.org",
"a0ac1343-dfd3-4f8f-80c3-c94ee17f55e7","MLBS_015.basePlot.vst","2018-10-02","vst_MLBS_2018","D07","MLBS","MLBS_015",,"NEON.PLA.D07.MLBS.02401",,"ok","single shrub","Live",1.2,130,2.9,,,,4.1,2.5,,"half-sphere",1.8,10,,,,"mcumberland@battelleecology.org","kconcklin@battelleecology.org",
"9ce4a7a1-63f0-4757-842f-4a1580d7c210","MLBS_015.basePlot.vst","2018-10-02","vst_MLBS_2018","D07","MLBS","MLBS_015",,"NEON.PLA.D07.MLBS.02409",,"ok","single shrub","Live",1.6,130,3.1,,,,3.4,1.8,,"cylinder",2.6,10,,,,"mcumberland@battelleecology.org","kconcklin@battelleecology.org",
"6947a6e4-6a73-4030-af10-1a8d8c22d5db","MLBS_014.basePlot.vst","2018-10-02","vst_MLBS_2018","D07","MLBS","MLBS_014",,"NEON.PLA.D07.MLBS.02346",,"ok","single bole tree","Live",10.7,130,12.6,,,,3.7,3.5,"Mostly shaded",,,,,,,"mcumberland@battelleecology.org","kconcklin@battelleecology.org",
"aa80f4c7-fc01-43e2-8172-f46e4a4ab57b","MLBS_015.basePlot.vst","2018-10-02","vst_MLBS_2018","D07","MLBS","MLBS_015",,"NEON.PLA.D07.MLBS.02401",,"ok","single shrub","Live",1.7,130,2.9,,,,4.1,2.5,,"half-sphere",2.4,10,,,,"mcumberland@battelleecology.org","kconcklin@battelleecology.org",
"ff7e2dfc-6049-4fcc-9c9b-5e780c69e671","MLBS_015.basePlot.vst","2018-10-02","vst_MLBS_2018","D07","MLBS","MLBS_015",,"NEON.PLA.D07.MLBS.02393",,"ok","single shrub","Live",1.3,130,3.0,,,,1.8,1.4,,"cylinder",2.1,10,,,,"mcumberland@battelleecology.org","kconcklin@battelleecology.org",
"8a43ce21-02dd-4648-9620-4d48894bd2ae","MLBS_015.basePlot.vst","2018-10-02","vst_MLBS_2018","D07","MLBS","MLBS_015",,"NEON.PLA.D07.MLBS.02392",,"ok","single bole tree","Live",20.2,130,19.8,,,,7.8,6.6,"Mostly shaded",,,,,,,"mcumberland@battelleecology.org","kconcklin@battelleecology.org",
