uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"3ac83769-3620-4511-b351-af61f4a85004","KONZ_059.basePlot.vst","2015-10-02","D06","KONZ","KONZ_059","tower","shrubScrub",39.103881,-96.564935,"WGS84",10.2,710560.97,4331127.55,"14N",396.0,0.3,"vst_KONZ_2015","NEON.DOC.000987vD",,,,,,,"1","noneSelected",400,8,400,"QC: one error in transcribing the data measurer",,"skremidas@neoninc.org","legacyData"
"961f84aa-c6be-4fd6-a10c-ae00df7ea56a","KONZ_067.basePlot.vst","2015-10-05","D06","KONZ","KONZ_067","tower","shrubScrub",39.103065,-96.564975,"WGS84",10.1,710559.94,4331036.89,"14N",403.4,0.2,"vst_KONZ_2015","NEON.DOC.000987vD",,,,,,,"1","noneSelected",400,8,400,"QC: no transcription errors found",,"nstanton@neoninc.org","legacyData"
"9b140d0f-9f50-4f21-bdcb-5670e75c295b","KONZ_046.basePlot.vst","2015-10-07","D06","KONZ","KONZ_046","tower","shrubScrub",39.103068,-96.563925,"WGS84",20.1,710650.74,4331039.66,"14N",405.6,0.1,"vst_KONZ_2015","NEON.DOC.000987vD",,,,,,,"1","noneSelected",400,8,400,"32.4.10 mapping measurements taken 1 m N of point 51",,"nstanton@neoninc.org","legacyData"
"33144a7b-c50b-46e3-a337-e6026c4e085c","KONZ_063.basePlot.vst","2015-10-08","D06","KONZ","KONZ_063","tower","shrubScrub",39.101970,-96.563630,"WGS84",10.1,710679.52,4330918.47,"14N",410.0,0.2,"vst_KONZ_2015","NEON.DOC.000987vD",,,,,,,"1","noneSelected",400,8,400,"QC: no transcription errors found",,"nstanton@neoninc.org","legacyData"
"da9b832d-d067-497c-8596-0384397e8a22","KONZ_053.basePlot.vst","2015-10-12","D06","KONZ","KONZ_053","tower","grasslandHerbaceous",39.098231,-96.566197,"WGS84",10.0,710468.64,4330497.51,"14N",384.9,0.0,"vst_KONZ_2015","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,"QC: no transcription errors found",,"nstanton@neoninc.org","legacyData"
"4b2464fe-5642-49a2-95b9-cb9a51a1c31f","KONZ_050.basePlot.vst","2015-10-12","D06","KONZ","KONZ_050","tower","grasslandHerbaceous",39.098781,-96.566171,"WGS84",10.0,710469.26,4330558.62,"14N",389.6,0.0,"vst_KONZ_2015","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,"QC: no transcription errors",,"skremidas@neoninc.org","legacyData"
"fc3e65fd-0c18-4734-84fb-f96aac4a4a4f","KONZ_061.basePlot.vst","2015-10-19","D06","KONZ","KONZ_061","tower","deciduousForest",39.101910,-96.560496,"WGS84",10.1,710950.74,4330919.09,"14N",399.0,0.1,"vst_KONZ_2015","NEON.DOC.000987vD",,,,,,,"1","noneSelected",400,8,400,"QC: no transcription errors",,"skremidas@neoninc.org","legacyData"
"e9d41343-8b81-4fdc-bf72-bf3d37f68128","KONZ_069.basePlot.vst","2015-10-19","D06","KONZ","KONZ_069","tower","grasslandHerbaceous",39.102726,-96.561169,"WGS84",10.1,710890.10,4331008.10,"14N",391.8,0.2,"vst_KONZ_2015","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,"QC: no transcription errors",,"skremidas@neoninc.org","legacyData"
"b9789358-aff6-4415-8491-e4a346eeda5c","KONZ_064.basePlot.vst","2015-10-20","D06","KONZ","KONZ_064","tower","shrubScrub",39.098508,-96.565488,"WGS84",10.0,710529.14,4330529.90,"14N",386.1,0.0,"vst_KONZ_2015","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,"QC: no transcription errors",,"skremidas@neoninc.org","legacyData"
"5bce3142-169d-49f1-a46c-ef4329b852f7","KONZ_055.basePlot.vst","2015-10-22","D06","KONZ","KONZ_055","tower","grasslandHerbaceous",39.097689,-96.565155,"WGS84",10.0,710560.38,4330439.77,"14N",398.1,0.0,"vst_KONZ_2015","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,"QC: no transcription errors found",,"skremidas@neoninc.org","legacyData"
