uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempShrubStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"8ac6d4f6-837d-4df9-bb23-6c721f3e898f","OSBS_003.basePlot.vst","2016-10-03","vst_OSBS_2016","D03","OSBS","OSBS_003",,"NEON.PLA.D03.OSBS.01828",,"ok","sapling","Live",,,2.1,,,,,,,,1.8,10,,,,"rmoritz@field-ops.org","ecayia@neoninc.org","legacyData"
"75baf773-dbc7-4892-96e7-21b12804d302","OSBS_003.basePlot.vst","2016-10-03","vst_OSBS_2016","D03","OSBS","OSBS_003",,"NEON.PLA.D03.OSBS.00141",,"ok","sapling","Live",,,1.5,,,,,,,,1.9,10,,,,"rmoritz@field-ops.org","ecayia@neoninc.org","legacyData"
"6a9050ab-9a4c-4cf8-8170-1d6076f00d57","OSBS_003.basePlot.vst","2016-10-03","vst_OSBS_2016","D03","OSBS","OSBS_003",,"NEON.PLA.D03.OSBS.07354",,"ok","sapling","Live",,,0.8,,,,,,,,1.2,10,,,,"rmoritz@field-ops.org","ecayia@neoninc.org","legacyData"
"3f777350-6a16-4807-851a-38502f35eec8","OSBS_003.basePlot.vst","2016-10-03","vst_OSBS_2016","D03","OSBS","OSBS_003",,"NEON.PLA.D03.OSBS.01843",,"ok","small tree","Live",2.0,130,3.1,,,,,,,,,,,,,"rmoritz@field-ops.org","ecayia@neoninc.org","legacyData"
"aa2d9368-6255-40c3-ba67-5507da446eff","OSBS_003.basePlot.vst","2016-10-03","vst_OSBS_2016","D03","OSBS","OSBS_003",,"NEON.PLA.D03.OSBS.00144",,"ok","sapling","Live",,,1.8,,,,,,,,1.9,10,,,,"rmoritz@field-ops.org","ecayia@neoninc.org","legacyData"
"25688e94-a816-49b3-bc86-8f9f8f6be6ef","OSBS_003.basePlot.vst","2016-10-03","vst_OSBS_2016","D03","OSBS","OSBS_003",,"NEON.PLA.D03.OSBS.01847",,"ok","small tree",,1.2,130,2.3,,,,,,,,,,,,,"rmoritz@field-ops.org","ecayia@neoninc.org","legacyData"
"2e25ec23-2b78-4046-a504-0bcc011859de","OSBS_003.basePlot.vst","2016-10-03","vst_OSBS_2016","D03","OSBS","OSBS_003",,"NEON.PLA.D03.OSBS.06226",,"unknown",,"Lost, fate unknown",,,,,,,,,,,,,,,"Crossed off on datasheet; tag not found","rmoritz@field-ops.org","ecayia@neoninc.org","legacyData"
"818c5f0f-690d-494a-88d7-602613932c6c","OSBS_003.basePlot.vst","2016-10-03","vst_OSBS_2016","D03","OSBS","OSBS_003",,"NEON.PLA.D03.OSBS.06225",,"ok","small tree","Live",1.7,130,2.7,,,,,,,,,,,,,"rmoritz@field-ops.org","ecayia@neoninc.org","legacyData"
"bd2ce155-3479-43f0-b7ae-ee63aeb84f03","OSBS_003.basePlot.vst","2016-10-03","vst_OSBS_2016","D03","OSBS","OSBS_003",,"NEON.PLA.D03.OSBS.00158",,"ok","single shrub",,,,2.4,,,,1.5,1.2,,"ellipsoid or sphere",1.2,10,,,"second qualifying bole not 130ht (no DBH)","rmoritz@field-ops.org","ecayia@neoninc.org","legacyData"
"19d73caf-ac54-4921-aa10-16cfc123a096","OSBS_003.basePlot.vst","2016-10-03","vst_OSBS_2016","D03","OSBS","OSBS_003",,"NEON.PLA.D03.OSBS.01849",,"ok","sapling","Live",,,1.5,,,,,,,,1.2,10,,,,"rmoritz@field-ops.org","ecayia@neoninc.org","legacyData"
"524424a5-d99e-4003-b3ac-3d862b1ecb1a","OSBS_003.basePlot.vst","2016-10-03","vst_OSBS_2016","D03","OSBS","OSBS_003",,"NEON.PLA.D03.OSBS.00142",,"ok","small tree","Live",1.5,130,3.3,,,,,,,,,,,,,"rmoritz@field-ops.org","ecayia@neoninc.org","legacyData"
"006c4266-15bb-4013-b4b0-bbfb987aa613","OSBS_003.basePlot.vst","2016-10-03","vst_OSBS_2016","D03","OSBS","OSBS_003",,"NEON.PLA.D03.OSBS.01834",,"ok","small tree","Live",2.5,130,2.9,,,,,,,,,,,,"01834;07344;07345 could be same individual","rmoritz@field-ops.org","ecayia@neoninc.org","legacyData"
"b8a09997-c7a0-4b2b-9029-71a114b570b2","OSBS_003.basePlot.vst","2016-10-03","vst_OSBS_2016","D03","OSBS","OSBS_003",,"NEON.PLA.D03.OSBS.00194",,"ok","small tree","Live",1.9,130,3.0,,,,,,,,,,,,,"rmoritz@field-ops.org","ecayia@neoninc.org","legacyData"
