uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempShrubStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"f072aaf2-de3c-4225-baa0-30274d0a62aa","BLAN_035.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_035",,"NEON.PLA.D02.BLAN.05589",,"ok","single shrub","Live",6.0,130,5.3,,,,3.4,2.2,,"inverted cone",6.4,27,0.24,0.22,"bole 1; stem basal diameter measurement heights taken above irregularity","dsoteropoulos@neoninc.org","alandes@field-ops.org","legacyData"
"c520c505-1739-4d6a-a9a9-2cc995716925","BLAN_052.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_052",,"NEON.PLA.D02.BLAN.08181",,"ok","single shrub","Live",3.9,130,4.4,,,,2.2,2.1,,"inverted cone",4.7,10,0.10,0.08,,"gchapman@neoninc.org","vcox@field-ops.org","legacyData"
"f42f80e4-1b0b-4015-b409-34c855cd2930","BLAN_052.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_052",,"NEON.PLA.D02.BLAN.08227",,"ok","single shrub","Live",2.5,130,3.6,,,,2.3,2.0,,"inverted cone",4.6,14,0.12,0.08,,"gchapman@neoninc.org","vcox@field-ops.org","legacyData"
"df02a566-228f-431e-993c-983a21197c7e","BLAN_052.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_052",,"NEON.PLA.D02.BLAN.08176",,"ok","single shrub","Live",2.7,130,4.2,0.3,,,2.7,1.8,,"ellipsoid or sphere",3.9,16,,,,"gchapman@neoninc.org","vcox@field-ops.org","legacyData"
"7cc652a5-fd3b-44cd-bd7b-94d6670406b4","BLAN_035.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_035",,"NEON.PLA.D02.BLAN.05593",,"ok","single shrub","Live",3.8,130,5.7,,,,2.6,1.8,,"cylinder",4.8,10,,,"bole 2","dsoteropoulos@neoninc.org","alandes@field-ops.org","legacyData"
"99967db3-6405-416b-a991-920b701344c5","BLAN_035.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_035",,"NEON.PLA.D02.BLAN.05552",,"ok","small shrub","Standing dead",,,1.6,,,,1.7,0.7,,"cylinder",2.2,10,,,"death due to suppression","dsoteropoulos@neoninc.org","alandes@field-ops.org","legacyData"
"248b0ba6-061a-437e-b469-a6ad62b4087d","BLAN_052.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_052",,"NEON.PLA.D02.BLAN.08202",,"ok","single shrub","Standing dead",1.7,130,2.7,,,,1.2,0.8,,"cylinder",2.2,10,,,,"gchapman@neoninc.org","vcox@field-ops.org","legacyData"
"99409b85-42f9-4c1c-8dd0-32affad1497a","BLAN_052.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_052",,"NEON.PLA.D02.BLAN.08188",,"ok","liana","Live",1.2,130,,,,,,,,,,,,,"type E","gchapman@neoninc.org","vcox@field-ops.org","legacyData"
"576f3340-6516-4698-aac1-a2595bc84576","BLAN_052.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_052",,"NEON.PLA.D02.BLAN.08165",,"ok","single shrub","Live",4.4,130,6.2,,,,5.3,4.9,,"inverted cone",7.7,10,0.23,0.20,,"gchapman@neoninc.org","vcox@field-ops.org","legacyData"
"0f1aa904-a13b-4bb3-a644-f12dde00fcc8","BLAN_052.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_052",,"NEON.PLA.D02.BLAN.08188",,"ok","liana","Live",1.2,130,,,,,,,,,,,,,"type E","gchapman@neoninc.org","vcox@field-ops.org","legacyData"
"f270ea39-89e0-422c-b7d5-c7f49c76befc","BLAN_052.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_052",,"NEON.PLA.D02.BLAN.00073",,"ok","liana","Live",1.0,130,,,,,,,,,,,,,,"gchapman@neoninc.org","vcox@field-ops.org","legacyData"
"ce2eb8c1-7e54-4489-bf99-6fbdc47685c5","BLAN_052.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_052",,"NEON.PLA.D02.BLAN.08185",,"ok","liana","Live",2.0,7,,,,,,,,,,,,,"changed from type A to type C","gchapman@neoninc.org","vcox@field-ops.org","legacyData"
"1fc299fc-ecf6-4816-943e-97922b6940f6","BLAN_035.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_035",,"NEON.PLA.D02.BLAN.05582",,"ok","single shrub","Standing dead",1.6,130,3.0,,,,1.4,1.1,,"inverted cone",3.7,10,0.16,0.12,"bole 2; crown damage due to biotic suppression","dsoteropoulos@neoninc.org","alandes@field-ops.org","legacyData"
"b2122f07-1a9a-4a36-bdee-111886898489","BLAN_052.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_052",,"NEON.PLA.D02.BLAN.08205",,"ok","single shrub","Live",3.3,130,4.8,,,,4.3,3.2,,"inverted cone",3.7,10,0.14,0.13,,"gchapman@neoninc.org","vcox@field-ops.org","legacyData"
"a050aa5f-0001-4b1e-9459-d1e078effc54","BLAN_035.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_035",,"NEON.PLA.D02.BLAN.05559",,"ok","single shrub","Live",4.1,130,5.6,,,,1.8,1.5,,"inverted cone",6.2,10,0.25,0.13,"bole 1","dsoteropoulos@neoninc.org","alandes@field-ops.org","legacyData"
"6baf259d-a9fc-4857-9cc1-29ce86652731","BLAN_052.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_052",,"NEON.PLA.D02.BLAN.08313",,"ok","single shrub","Live",4.5,130,4.8,,,,3.9,2.9,,"inverted cone",5.8,10,0.17,0.15,,"gchapman@neoninc.org","vcox@field-ops.org","legacyData"
"3afd8ea3-35d5-4ae2-b4b9-4123f3454c8c","BLAN_052.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_052",,"NEON.PLA.D02.BLAN.08175",,"ok","liana","Live",2.4,20,,,,,,,,,,,,,"changed from type A to type C","gchapman@neoninc.org","vcox@field-ops.org","legacyData"
"bacdbae0-29ba-4e08-8fb0-27c1a73673f7","BLAN_052.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_052",,"NEON.PLA.D02.BLAN.08174",,"ok","liana","Live",1.0,130,,,,,,,,,,,,,,"gchapman@neoninc.org","vcox@field-ops.org","legacyData"
"aee3bc79-cfc5-448a-9b8d-724731465525","BLAN_052.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_052",,"NEON.PLA.D02.BLAN.08313",,"ok","single shrub","Live",4.2,130,4.8,,,,3.9,2.9,,"inverted cone",5.4,10,0.17,0.15,,"gchapman@neoninc.org","vcox@field-ops.org","legacyData"
"1113886a-5add-42f9-97e9-926047590fe8","BLAN_052.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_052",,"NEON.PLA.D02.BLAN.08219",,"ok","single shrub","Live",1.8,130,4.2,,,,1.5,1.3,,"inverted cone",2.3,10,0.17,0.13,,"gchapman@neoninc.org","vcox@field-ops.org","legacyData"
"c430ae56-af16-4274-ab63-346083878a1d","BLAN_052.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_052",,"NEON.PLA.D02.BLAN.08304",,"ok","single shrub","Live",3.6,130,6.6,,,,4.0,3.1,,"inverted cone",4.3,10,0.20,0.18,,"gchapman@neoninc.org","vcox@field-ops.org","legacyData"
"1e2a0e8a-c193-49e3-9e2e-7cfdabbc2c13","BLAN_035.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_035",,"NEON.PLA.D02.BLAN.05598",,"ok","single shrub","Standing dead",1.4,130,6.0,,,,2.2,1.7,,"inverted cone",2.3,10,0.17,0.13,"bole 3; death by biotic suppression","arollosson@field-ops.org","jledvina@field-ops.org","legacyData"
"c17c9531-0665-4f6d-a92c-f3f3d42e243d","BLAN_035.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_035",,"NEON.PLA.D02.BLAN.05600",,"ok","single shrub","Live",3.9,130,4.6,,,,5.1,2.4,,"inverted cone",7.0,25,0.24,0.17,"bole 3","arollosson@field-ops.org","jledvina@field-ops.org","legacyData"
"f32446f9-3ddc-4c7a-a30a-b3ce23d53a47","BLAN_035.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_035",,"NEON.PLA.D02.BLAN.05562",,"ok","multi-bole tree","Live",19.1,135,7.5,,,,,,,,,,,,,"arollosson@field-ops.org","jledvina@field-ops.org","legacyData"
"7d809ce1-eabb-4e96-8f4f-a555e6950ea8","BLAN_035.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_035",,"NEON.PLA.D02.BLAN.05569",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,"tag found loose on ground; tag removed","arollosson@field-ops.org","jledvina@field-ops.org","legacyData"
"f366d915-2730-4255-b362-54aa41f73540","BLAN_035.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_035",,"NEON.PLA.D02.BLAN.05723",,"ok","liana","Live",1.1,130,,,,,,,,,,,,,"Type G liana; bole 2","arollosson@field-ops.org","jledvina@field-ops.org","legacyData"
"f420c32e-2cc6-4a64-a576-dc923d70a896","BLAN_035.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_035",,"NEON.PLA.D02.BLAN.05565",,"ok","single shrub","Live",5.2,130,5.4,,,,3.2,2.6,,"inverted cone",5.6,16,0.20,0.19,"bole 2","arollosson@field-ops.org","jledvina@field-ops.org","legacyData"
"441ce4a1-523e-4d29-b11c-17c31e44bac8","BLAN_035.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_035",,"NEON.PLA.D02.BLAN.05599",,"ok","single shrub","Live",5.0,130,4.8,,,,4.6,4.0,,"inverted cone",6.8,20,0.29,0.21,"bole 5","arollosson@field-ops.org","jledvina@field-ops.org","legacyData"
"6a03bb73-7366-4cba-b08f-bd83bb2c22e6","BLAN_035.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_035",,"NEON.PLA.D02.BLAN.05556",,"ok","single shrub","Live",3.0,130,5.5,,,,1.9,1.1,,"inverted cone",5.0,10,0.14,0.10,"bole 2","dsoteropoulos@neoninc.org","alandes@field-ops.org","legacyData"
"be5bcb6d-a7f0-41c1-8d04-080decc6ecfd","BLAN_052.basePlot.vst","2016-09-09","vst_BLAN_2016","D02","BLAN","BLAN_052",,"NEON.PLA.D02.BLAN.08193",,"ok","single shrub","Live",3.7,130,4.8,,,,2.1,1.8,,"inverted cone",4.4,10,0.12,0.09,,"gchapman@neoninc.org","vcox@field-ops.org","legacyData"
