uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
"4f73f2dd-8ffe-4bf1-a27c-0ad9d1e47994","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","32","2","33",2.0,298.1,,"NEON.PLA.D12.YELL.00014",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"a3c71d6d-2d71-4369-b210-55986014ccd1","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","40","1","49",8.7,178.0,,"NEON.PLA.D12.YELL.00030",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"797e557c-1ed6-4e50-9301-8b1748787392","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","31","1",,,,,"NEON.PLA.D12.YELL.00002",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"abingenheimer@battelleecology.org","dweller@Battelleecology.org",
"04bd889c-a8f7-4994-b3b3-366c90e20476","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41","4","51",1.0,192.0,,"NEON.PLA.D12.YELL.00016",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"c3f0e4e0-1113-4e53-a521-c4c602ef816d","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","40","3","49",1.4,168.0,,"NEON.PLA.D12.YELL.00033",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"1b99448c-3019-49e8-b029-e334f2e605b9","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","31","4",,,,,"NEON.PLA.D12.YELL.00007",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"abingenheimer@battelleecology.org","dweller@Battelleecology.org",
"db989a65-6d99-425a-a352-7b708da1d974","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","31","4",,,,,"NEON.PLA.D12.YELL.00010",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"abingenheimer@battelleecology.org","dweller@Battelleecology.org",
"70f36faa-b10f-459f-a022-190c9aeaf934","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41","1","51",1.3,212.0,,"NEON.PLA.D12.YELL.00027",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"20de09fa-3cb2-4423-9b86-0ea258384309","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","31","4",,,,,"NEON.PLA.D12.YELL.00011",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"abingenheimer@battelleecology.org","dweller@Battelleecology.org",
"1cb3db23-55ba-4432-989f-ea6fcd41fa75","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","40","1","49",9.0,176.0,,"NEON.PLA.D12.YELL.00029",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"93ec45b7-4c67-486e-8c5e-800d357b27a4","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","31","1",,,,,"NEON.PLA.D12.YELL.00003",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"abingenheimer@battelleecology.org","dweller@Battelleecology.org",
"b8187f82-451f-4f6f-8ee3-320ea4f9a17f","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","31","4",,,,,"NEON.PLA.D12.YELL.00005",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"abingenheimer@battelleecology.org","dweller@Battelleecology.org",
"c3045601-f318-430b-bbe8-97fdc952eb89","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41","1","51",1.6,236.0,,"NEON.PLA.D12.YELL.00025",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"5339508f-7540-4d7b-9e05-1e1e1178393b","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41","1","51",2.1,226.0,,"NEON.PLA.D12.YELL.00024",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"0c29b6df-f011-4c20-b482-6fbdfe1d7a71","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41","4","51",0.3,220.0,,"NEON.PLA.D12.YELL.00015",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"2f4d5ca7-3697-406e-9e1b-202d1c50830e","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","40","1","49",9.0,173.0,,"NEON.PLA.D12.YELL.00031",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"6ad0e77b-6704-46c6-8a0c-1a21a324f310","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41","4","51",1.9,226.0,,"NEON.PLA.D12.YELL.00023",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"d835c496-7c49-4be3-8e41-c769a7ab7183","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","31","4",,,,,"NEON.PLA.D12.YELL.00012",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"abingenheimer@battelleecology.org","dweller@Battelleecology.org",
