uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
"325c1e1b-242c-4471-abb7-682cadc1dd99","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39",,,,,,"NEON.PLA.D17.TEAK.00352",,,"NEON.DOC.000987vE","ABMA","Abies magnifica A. Murray bis","species",,,,,,"jbolis@neoninc.org","kzias@field-ops.org",
"4d94680e-c0d1-4e93-a1dd-72a25851b53f","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23",,,,,,"NEON.PLA.D17.TEAK.00407",,,"NEON.DOC.000987vE","ABLO","Abies lowiana (Gordon & Glend.) A. Murray bis","species",,,,,,"kzias@field-ops.org","krian@neoninc.org",
"41386576-8c06-4780-83b0-8baa913b123a","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39",,,,,,"NEON.PLA.D17.TEAK.00310",,,"NEON.DOC.000987vE","ABLO","Abies lowiana (Gordon & Glend.) A. Murray bis","species",,,,,,"jbolis@neoninc.org","lwade@field-ops.org",
"1a1eede4-7e66-47fc-959a-cd521c6b5dbb","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39",,,,,,"NEON.PLA.D17.TEAK.00376",,,"NEON.DOC.000987vE","ABLO","Abies lowiana (Gordon & Glend.) A. Murray bis","species",,,,,"proofed and no errors","jbolis@neoninc.org","kzias@field-ops.org",
"b481ec56-cbc3-4365-bded-bac4a6e16475","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","23",,,,,,"NEON.PLA.D17.TEAK.00416",,,"NEON.DOC.000987vE","ABLO","Abies lowiana (Gordon & Glend.) A. Murray bis","species",,,,,,"kzias@field-ops.org","krian@neoninc.org",
"71f935e2-4588-4c21-a894-152f99b02214","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39",,,,,,"NEON.PLA.D17.TEAK.00307",,,"NEON.DOC.000987vE","ABLO","Abies lowiana (Gordon & Glend.) A. Murray bis","species",,,,,,"jbolis@neoninc.org","lwade@field-ops.org",
"279dab5a-8b40-4741-8fc0-a4abd27b3605","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39",,,,,,"NEON.PLA.D17.TEAK.00364",,,"NEON.DOC.000987vE","ABLO","Abies lowiana (Gordon & Glend.) A. Murray bis","species",,,,,,"jbolis@neoninc.org","kzias@field-ops.org",
"967eba00-afc2-4b00-8763-e8140e415066","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39",,,,,,"NEON.PLA.D17.TEAK.00309",,,"NEON.DOC.000987vE","ABLO","Abies lowiana (Gordon & Glend.) A. Murray bis","species",,,,,,"jbolis@neoninc.org","lwade@field-ops.org",
"2452e352-a563-4455-b63e-457a0625c165","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39",,,,,,"NEON.PLA.D17.TEAK.00326",,,"NEON.DOC.000987vE","ABMA","Abies magnifica A. Murray bis","species",,,,,,"jbolis@neoninc.org","lwade@field-ops.org",
"39602476-62ec-476d-9b84-e0657c37959e","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39",,,,,,"NEON.PLA.D17.TEAK.00317",,,"NEON.DOC.000987vE","ABLO","Abies lowiana (Gordon & Glend.) A. Murray bis","species",,,,,,"jbolis@neoninc.org","lwade@field-ops.org",
"cd843f0a-d1f7-4cf0-8049-6aea84bdae7a","TEAK_045.basePlot.vst","2015-08-13","vst_TEAK_2015","D17","TEAK","TEAK_045","39",,,,,,"NEON.PLA.D17.TEAK.00334",,,"NEON.DOC.000987vE","ABLO","Abies lowiana (Gordon & Glend.) A. Murray bis","species",,,,,,"jbolis@neoninc.org","lwade@field-ops.org",
