uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"c50824ce-4858-4d42-a71a-91f9cbae537c","JORN_050.basePlot.vst","2016-10-05","D14","JORN","JORN_050","tower","shrubScrub",32.589742,-106.842024,"WGS84",10.1,327121.25,3607304.32,"13N",1323.0,0.2,"vst_JORN_2016","NEON.DOC.000987vE","N",,"Y","41","N",,"noneSelected","noneSelected",400,400,400,,"helias @field-ops.org","glawrence@field-ops.org",
"dbd6efcf-10c2-47fe-84db-67a7e899be56","JORN_062.basePlot.vst","2016-10-05","D14","JORN","JORN_062","tower","shrubScrub",32.590027,-106.841069,"WGS84",10.1,327211.44,3607334.37,"13N",1320.6,0.2,"vst_JORN_2016","NEON.DOC.000987vE","N",,"Y",,"N",,"noneSelected","noneSelected",400,400,400,,"dgilberti@field-ops.org","kmatthiesen@field-ops.org",
"11685c7d-7cb4-47c8-a01d-dab13426d148","JORN_054.basePlot.vst","2016-10-05","D14","JORN","JORN_054","tower","shrubScrub",32.588932,-106.841054,"WGS84",10.2,327210.74,3607212.93,"13N",1323.6,0.3,"vst_JORN_2016","NEON.DOC.000987vE","N",,"Y","41","N",,"noneSelected","noneSelected",400,400,400,,"helias @field-ops.org","srose@neoninc.org",
"ff279ee4-3b64-4e61-a070-f85dff10115d","JORN_060.basePlot.vst","2016-10-05","D14","JORN","JORN_060","tower","shrubScrub",32.589481,-106.839474,"WGS84",10.1,327360.11,3607271.24,"13N",1321.8,0.1,"vst_JORN_2016","NEON.DOC.000987vE","N",,"Y",,"N",,"noneSelected","noneSelected",400,400,400,,"dgilberti@field-ops.org","kmatthiesen@field-ops.org",
"c5ebfe86-2168-4393-843c-ede20326fb6b","JORN_042.basePlot.vst","2016-10-05","D14","JORN","JORN_042","tower","shrubScrub",32.590028,-106.840435,"WGS84",20.1,327270.95,3607333.45,"13N",1320.0,0.1,"vst_JORN_2016","NEON.DOC.000987vE","N",,"Y",,"N",,"noneSelected","noneSelected",400,400,400,,"srose@neoninc.org","kmatthiesen@field-ops.org",
"b9b1a718-2680-4dd2-a815-a3b918f29cb9","JORN_056.basePlot.vst","2016-10-06","D14","JORN","JORN_056","tower","shrubScrub",32.588388,-106.841368,"WGS84",10.1,327180.22,3607153.13,"13N",1323.7,0.2,"vst_JORN_2016","NEON.DOC.000987vE","N",,"Y",,"N",,"noneSelected","noneSelected",400,400,400,,"helias @field-ops.org","srose@neoninc.org",
"2169672a-4dc7-4685-82d0-714978bead76","JORN_067.basePlot.vst","2016-10-06","D14","JORN","JORN_067","tower","shrubScrub",32.589495,-106.840094,"WGS84",10.1,327301.94,3607273.80,"13N",1321.8,0.1,"vst_JORN_2016","NEON.DOC.000987vE","N",,"Y",,"N",,"noneSelected","noneSelected",400,400,400,,"kmatthiesen@field-ops.org","dgilberti@field-ops.org",
"b2af0aa0-8449-441d-a9bf-083112a18694","JORN_053.basePlot.vst","2016-10-06","D14","JORN","JORN_053","tower","shrubScrub",32.591098,-106.841728,"WGS84",10.2,327151.64,3607454.19,"13N",1317.0,0.2,"vst_JORN_2016","NEON.DOC.000987vE","N",,"Y",,"N",,"noneSelected","noneSelected",400,400,400,,"glawrence@field-ops.org","helias @field-ops.org",
"dff2baf8-10f1-4bce-b39e-3c2776d46de0","JORN_048.basePlot.vst","2016-10-06","D14","JORN","JORN_048","tower","shrubScrub",32.588660,-106.842327,"WGS84",10.1,327090.73,3607184.85,"13N",1322.5,0.2,"vst_JORN_2016","NEON.DOC.000987vE","N",,"Y",,"N",,"noneSelected","noneSelected",400,400,400,,"helias @field-ops.org","glawrence@field-ops.org",
"0abfd2f0-acec-471a-8728-1f80cebeb59f","JORN_052.basePlot.vst","2016-10-06","D14","JORN","JORN_052","tower","shrubScrub",32.588660,-106.840415,"WGS84",10.1,327270.20,3607181.74,"13N",1324.2,0.2,"vst_JORN_2016","NEON.DOC.000987vE","N",,"Y",,"N",,"noneSelected","noneSelected",400,400,400,,"helias @field-ops.org","srose@neoninc.org",
