uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempShrubStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"5a1882d3-e26a-42ce-9979-eb9ae942f3a9","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.08083",,"ok","liana","Live, insect damaged",1.0,130,,,,,,,,,,,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"85873ca7-52d9-45fb-b41d-878548266469","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.05500",,"ok","single shrub","Live",,,3.0,,,,3.1,2.0,,"cylinder",1.2,10,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"3d895618-f7c2-4f06-9498-d6df7abd1eda","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.05415",,"ok","small shrub","Live",,,2.3,,,,1.5,1.5,,"cylinder",2.6,10,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"53888050-266b-436f-99f0-775a29836c1a","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.05360",,"ok","single shrub","Live",3.6,130,2.6,,,,2.1,1.6,,"cylinder",4.6,10,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"4e396234-0cec-4aac-8f0f-711a0986c2b3","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.05447",,"ok","single shrub","Live",1.1,130,1.7,,,,1.2,1.1,,"cylinder",1.4,10,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"d15dd90b-624f-4843-b9c9-238ef59c96fb","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.08224",,"ok","liana","Live",1.5,130,,,,,,,,,,,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"f36425a2-162f-49a7-b966-44f64cedcc55","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.05498",,"ok","small shrub","Live",,,1.2,,,,0.3,0.2,,"cylinder",2.0,10,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"1cabc07a-edf2-4e8f-bac6-cea1b5d68ba1","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.08474",,"ok","small shrub","Live",,,1.9,,,,1.9,1.0,,"cylinder",1.3,10,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"9a9bf28d-c879-4bf5-b05b-ab99427b0f71","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.08232",,"ok","small shrub","Live",,,1.7,,,,1.4,1.2,,"cylinder",2.9,10,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"e8f61089-cc51-4777-821e-515f132c4e52","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.08293",,"ok","small shrub","Live",,,0.9,,,,0.9,0.6,,"cylinder",1.0,10,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"85b6fe63-3f4a-429d-98b2-3f70a4ee4f38","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.05341",,"ok","single shrub","Live",1.5,130,3.3,,,,2.5,1.0,,"cylinder",2.2,10,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"47f6cb83-2ed2-4e6a-86aa-63abaabb6753","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.05398",,"ok","small shrub","Live",,,0.7,,,,0.3,0.2,,"cylinder",1.4,10,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"7baab09b-2e88-4f99-b2a4-ea7ac2780c5b","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.05462",,"ok","single shrub","Live",1.2,130,1.7,,,,1.5,1.2,,"cylinder",2.2,10,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"fb5a6712-79e2-4910-963d-186f2cf24e1d","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.08202",,"ok","liana","Live",1.0,130,,,,,,,,,,,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"5c18656b-1d70-45b9-ad1a-6740ed445354","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.05483",,"ok","single shrub","Live",,,2.8,,,,2.0,1.8,,"inverted cone",2.5,10,0.22,0.10,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"561315fa-cc7b-416f-bfc5-972318c78265","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.05428",,"ok","small shrub","Live",,,1.5,,,,1.1,1.0,,"cylinder",1.6,10,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"a742f0cf-b5bc-4008-ada1-75b78a687fad","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.08270",,"ok","single shrub","Live",1.0,130,2.5,,,,1.5,1.3,,"cylinder",6.1,10,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"c23ad263-03ec-4b17-9a25-9479fd9a8411","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.08408",,"ok","single shrub","Live",1.8,130,3.0,,,,1.8,1.1,,"cylinder",2.5,10,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"9a8e2f28-9468-47bd-9026-8beb83e6d084","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.08225",,"ok","single shrub","Live",1.1,130,2.5,,,,3.0,2.0,,"cylinder",1.8,10,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"95fc6cb7-1c4c-4264-be7e-56c2ed02cc07","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.08221",,"ok","liana","Live",1.3,130,,,,,,,,,,,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"e7da7eff-caa4-4933-8121-14b4275570a7","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.08286",,"ok","single shrub","Live",2.0,130,2.3,,,,1.3,0.9,,"cylinder",2.7,10,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"8b9ad691-33dd-40fa-9930-4f95dd3ed915","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.05410",,"ok","liana","Live",1.8,130,,,,,,,,,,,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"55b3a672-426a-44d8-a530-cb50d9a5d090","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.05347",,"ok","liana","Live",1.7,130,,,,,,,,,,,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
"65bcd832-c03b-4f74-ad52-e564ccd90165","LAJA_026.basePlot.vst","2016-11-04","vst_LAJA_2016","D04","LAJA","LAJA_026",,"NEON.PLA.D04.LAJA.05439",,"ok","liana","Live, insect damaged",1.2,130,,,,,,,,,,,,,,"lrivera@field-ops.org","wplaza-muniz@neoninc.org","legacyData"
