uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"b155cf9f-9fdd-4b06-b74f-a7a007728925","BLAN_005.basePlot.vst","2015-08-05","D02","BLAN","BLAN_005","distributed","deciduousForest",39.087455,-77.971943,"WGS84",20.2,761906.92,4330847.52,"17N",137.3,0.2,"vst_BLAN_2015","NEON.DOC.000987vD",,,,,,,"25","25",400,200,200,,"choman@field-ops.org","choman@field-ops.org","legacyData"
"93ebb462-b341-4a0c-a963-d31b30c50673","BLAN_011.basePlot.vst","2015-08-10","D02","BLAN","BLAN_011","distributed","deciduousForest",39.087236,-77.974007,"WGS84",20.2,761729.17,4330817.25,"17N",142.4,0.3,"vst_BLAN_2015","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,"Lianas present measure entire subplot","choman@field-ops.org","rmoncrieffe@field-ops.org","legacyData"
"699bcfa4-50c7-4b21-867e-c183bad04a9d","BLAN_017.basePlot.vst","2015-08-10","D02","BLAN","BLAN_017","distributed","deciduousForest",39.086358,-77.970995,"WGS84",20.3,761992.99,4330728.48,"17N",144.4,0.4,"vst_BLAN_2015","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,"Lianas present measure entire subplot","choman@field-ops.org","mhalsey@field-ops.org","legacyData"
"73790596-a8b7-49ca-9c1b-16c4b1db7d53","BLAN_001.basePlot.vst","2015-08-11","D02","BLAN","BLAN_001","distributed","deciduousForest",39.087923,-77.958384,"WGS84",20.2,763078.17,4330938.68,"17N",128.0,0.2,"vst_BLAN_2015","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,"Lianas present measure entire subplot","arollosson@field-ops.org","mhalsey@field-ops.org","legacyData"
"67a326c1-0e4c-4911-9653-b199a5001bf3","BLAN_007.basePlot.vst","2015-08-11","D02","BLAN","BLAN_007","distributed","deciduousForest",39.085481,-77.969266,"WGS84",20.2,762145.82,4330636.12,"17N",157.1,0.2,"vst_BLAN_2015","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,"Lianas present measure entire subplot","choman@field-ops.org","mhalsey@field-ops.org","legacyData"
"fe1b334c-b3f7-4b27-9ddb-6aee0b3a39bc","BLAN_012.basePlot.vst","2015-08-12","D02","BLAN","BLAN_012","distributed","deciduousForest",39.082049,-77.961087,"WGS84",20.3,762866.16,4330278.80,"17N",138.0,0.3,"vst_BLAN_2015","NEON.DOC.000987vD",,,,,,,"25","noneSelected",400,200,400,"Lianas present measure entire subplot","choman@field-ops.org","mhalsey@field-ops.org","legacyData"
"4ded65e1-3581-49d1-ab5f-d4b5451e7488","BLAN_018.basePlot.vst","2015-08-13","D02","BLAN","BLAN_018","distributed","deciduousForest",39.081529,-77.962496,"WGS84",20.2,762746.19,4330217.00,"17N",139.7,0.3,"vst_BLAN_2015","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,"Lianas present measure entire subplot","mhalsey@field-ops.org","mhalsey@field-ops.org","legacyData"
"f854300f-c3c8-40e2-9c47-5d4ddfd8963b","BLAN_013.basePlot.vst","2015-08-13","D02","BLAN","BLAN_013","distributed","deciduousForest",39.080852,-77.968086,"WGS84",20.2,762265.06,4330125.69,"17N",140.2,0.2,"vst_BLAN_2015","NEON.DOC.000987vD",,,,,,,"25","noneSelected",400,200,400,"Lianas present measure entire subplot","arollosson@field-ops.org","mhalsey@field-ops.org","legacyData"
"4dfe1905-8733-4915-aa58-9ab1b977d3c5","BLAN_015.basePlot.vst","2015-08-14","D02","BLAN","BLAN_015","distributed","deciduousForest",39.087543,-77.954621,"WGS84",20.2,763405.12,4330907.41,"17N",124.5,0.2,"vst_BLAN_2015","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,"Lianas present measure entire subplot","choman@field-ops.org","mhalsey@field-ops.org","legacyData"
"5654fb16-498c-46d7-a693-fc966908e2fa","BLAN_009.basePlot.vst","2015-08-14","D02","BLAN","BLAN_009","distributed","deciduousForest",39.086827,-77.957749,"WGS84",20.2,763137.18,4330818.86,"17N",134.5,0.2,"vst_BLAN_2015","NEON.DOC.000987vD",,,,,,,"10","noneSelected",400,80,400,"Lianas present measure entire subplot","choman@field-ops.org","mhalsey@field-ops.org","legacyData"
