uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"5a7af169-1983-4502-a5bf-05db638b0905","LENO_067.basePlot.vst","2017-10-12","D08","LENO","LENO_067","tower","woodyWetlands",31.857067,-88.159155,"WGS84",20.2,390338.77,3525178.36,"16N",20.5,0.3,"vst_LENO_2017","NEON.DOC.000987vG",,,,,,,"25","noneSelected",800,100,800,,"elamb@battelleecology.org","kparis@battelleecology.org",
"e02144d0-8979-4f95-8bed-989453ab9906","LENO_063.basePlot.vst","2017-10-16","D08","LENO","LENO_063","tower","deciduousForest",31.855410,-88.160398,"WGS84",20.2,390219.20,3524995.94,"16N",12.1,0.3,"vst_LENO_2017","NEON.DOC.000987vG",,,,,,,"25","noneSelected",800,100,800,,"iahmed@battelleecology.org","kparis@battelleecology.org",
"371b4eeb-6c23-4e19-9f7b-ef252cfbdbac","LENO_068.basePlot.vst","2017-10-17","D08","LENO","LENO_068","tower","deciduousForest",31.856751,-88.160450,"WGS84",20.2,390215.87,3525144.64,"16N",13.2,0.2,"vst_LENO_2017","NEON.DOC.000987vG",,,,,,,"100","noneSelected",800,400,800,,"iahmed@battelleecology.org","kjones01@battelleecology.org",
"78a845ec-21f0-409d-9884-15a926b41f32","LENO_069.basePlot.vst","2017-10-19","D08","LENO","LENO_069","tower","woodyWetlands",31.852664,-88.163256,"WGS84",20.2,389945.54,3524694.44,"16N",14.4,0.3,"vst_LENO_2017","NEON.DOC.000987vG",,,,,,,"25","noneSelected",800,100,800,,"iahmed@battelleecology.org","kjones01@battelleecology.org",
"36d009fd-7f91-49be-82b7-240963fa2142","LENO_070.basePlot.vst","2017-10-20","D08","LENO","LENO_070","tower","woodyWetlands",31.852659,-88.161998,"WGS84",20.1,390064.56,3524692.61,"16N",12.4,0.1,"vst_LENO_2017","NEON.DOC.000987vG",,,,,,,"100","noneSelected",800,400,800,,"iahmed@battelleecology.org","kjones01@battelleecology.org",
"9e23b8c3-398d-46bd-864d-064727b5d0c0","LENO_070.basePlot.vst","2017-10-20","D08","LENO","LENO_070","tower","woodyWetlands",31.852659,-88.161998,"WGS84",20.1,390064.56,3524692.61,"16N",12.4,0.1,"vst_LENO_2017","NEON.DOC.000987vG",,,,,,,"100","noneSelected",800,400,800,,"iahmed@battelleecology.org","kjones01@battelleecology.org",
"f1720e05-4ba0-4fc7-ad6d-8c2c103590ff","LENO_066.basePlot.vst","2017-10-23","D08","LENO","LENO_066","tower","deciduousForest",31.853773,-88.161978,"WGS84",20.2,390067.77,3524816.07,"16N",14.8,0.3,"vst_LENO_2017","NEON.DOC.000987vG",,,,,,,"25","noneSelected",800,100,800,,"iahmed@battelleecology.org","khildebrand@battelleecology.org",
"c5803746-edda-4f7c-b054-758e4b181638","LENO_064.basePlot.vst","2017-10-24","D08","LENO","LENO_064","tower","deciduousForest",31.854294,-88.160718,"WGS84",20.1,390187.60,3524872.55,"16N",12.4,0.1,"vst_LENO_2017","NEON.DOC.000987vG",,,,,,,"25","noneSelected",800,100,800,,"khildebrand@battelleecology.org","iahmed@battelleecology.org",
"7b0ba798-812b-40a2-ae8d-65073b1ce24f","LENO_004.basePlot.vst","2017-10-24","D08","LENO","LENO_004","distributed","woodyWetlands",31.821088,-88.182303,"WGS84",20.2,388105.30,3521213.70,"16N",12.4,0.6,"vst_LENO_2017","NEON.DOC.000987vG",,,,,,,"25","noneSelected",400,200,400,,"spreer@battelleecology.org","rvalentine@battelleecology.org",
"9d3c875b-be80-40f8-abb3-22f56e08e00e","LENO_062.basePlot.vst","2017-10-25","D08","LENO","LENO_062","tower","woodyWetlands",31.857053,-88.161742,"WGS84",20.2,390093.99,3525179.42,"16N",11.3,0.3,"vst_LENO_2017","NEON.DOC.000987vG",,,,,,,"25","noneSelected",800,100,800,,"khildebrand@battelleecology.org","iahmed@battelleecology.org",
"ec518bbd-9d52-4309-b128-1b3680ae3dcc","LENO_061.basePlot.vst","2017-10-26","D08","LENO","LENO_061","tower","woodyWetlands",31.857548,-88.163273,"WGS84",20.2,389949.73,3525235.85,"16N",13.7,0.4,"vst_LENO_2017","NEON.DOC.000987vG",,,,,,,"25","noneSelected",800,100,800,,"iahmed@battelleecology.org","khildebrand@battelleecology.org",
"ae742393-019c-4222-abda-4064456d27f0","LENO_065.basePlot.vst","2017-10-31","D08","LENO","LENO_065","tower","deciduousForest",31.858088,-88.162382,"WGS84",20.2,390034.67,3525294.80,"16N",14.9,0.2,"vst_LENO_2017","NEON.DOC.000987vG",,,,,,,"10","noneSelected",800,40,800,,"kjones01@battelleecology.org","elamb@battelleecology.org",
