uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempShrubStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"a1bf8eb7-456f-4c8a-a6d3-a599e6b6d4ce","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04736",,"ok","liana","Live",1.6,130,,,,,,,,,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"c10c0185-239a-4eca-9cca-fe1ebb6cf2cf","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04069",,"ok","single shrub","Live",1.9,130,3.3,,,,0.8,0.6,,"cylinder",2.7,10,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"195a5248-7463-45c8-a5d4-8913a0ea532f","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.05511",,"ok","single bole tree","Live",10.0,130,6.4,,,,2.9,2.6,"Partially shaded",,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"d1290422-e992-45a3-a007-17cb0be1d4cc","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04243",,"ok","single bole tree","Live",10.9,130,6.6,,,,5.0,4.6,"Full sun",,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"694a6acc-7c76-4247-bafa-11a813e1cd40","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04288",,"ok","single shrub","Live",3.7,130,4.2,,,,1.7,1.0,,"cylinder",5.0,10,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"4f77437e-3a92-46c6-aef5-1d90ce473d51","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.03285",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"ee92f3fb-a2a5-4462-b0e1-3db00c3309b3","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04217",,"ok","single bole tree","Live",11.0,130,6.9,,,,4.6,4.6,"Open grown",,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"7cb727c6-c300-407c-8efe-1ea8fe5a80af","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.05513",,"ok","small shrub","Live",,,1.3,,,,0.1,0.1,,"cylinder",1.0,10,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"0f41da83-bff6-45b5-964d-bcf6e2703fd9","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.05520",,"ok","single shrub","Standing dead",1.8,130,3.9,,,,0.8,0.7,,"cylinder",2.6,10,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"6e8a7826-00fb-4b2e-8eb5-e8a92343acc2","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04734",,"ok","small tree","Live",4.5,130,3.9,,,,,,,,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"8f7c7268-8722-407f-b418-70628e732073","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04011",,"ok","single shrub","Live",1.6,130,2.4,,,,1.6,1.6,,"cylinder",1.4,10,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"8c6865d3-0487-4df2-9c53-746a497dd182","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04062",,"ok","small shrub","Live",,,1.7,,,,0.7,0.6,,"cylinder",1.1,10,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"79340eaf-6d31-432d-a244-0b26fce076eb","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.05512",,"ok","small tree","Live",7.4,130,6.7,,,,,,,,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"96302580-9e3f-48cc-b2e4-3e5fd4b47cb7","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04201",,"ok","single bole tree","Live",13.1,130,5.6,,,,6.0,5.2,"Full sun",,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"11034a76-6d23-417f-a791-a7d45bd378a0","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04235",,"removed",,"No longer qualifies",,,,,,,,,,,,,,,"shrub not tree","tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"88b29ef7-1e47-474d-9746-73c924f25267","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04028",,"ok","single shrub","Live",9.5,130,6.4,,,,2.8,2.4,,"cylinder",12.2,10,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"852bfc28-a9ea-429b-a4a3-82f67621deb9","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04210",,"ok","multi-bole tree","Live",11.0,130,6.2,,,,7.8,3.7,"Partially shaded",,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"a67afce4-1e85-45d3-a5cd-43adbdded557","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04092",,"ok","liana","Live",1.3,130,,,,,,,,,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"52900b94-8e33-40c5-9b05-6eb6cf93fda7","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04770",,"ok","liana","Live",1.4,130,,,,,,,,,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"d531eaa7-63e5-4682-b9cb-47dbcb68b2af","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04209",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,"shrub not tree","tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"deb991ac-a490-47cb-a513-23dd8abdea30","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.05538",,"ok","single shrub","Live",1.9,130,3.3,,,,1.6,1.1,,"cylinder",2.9,10,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"2d020d32-f1e3-43a4-b7bf-66881772749c","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04728",,"ok","single shrub","Live",1.6,130,3.1,,,,1.8,1.4,,"cylinder",3.2,10,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"0b23f6e4-6bcd-4ee7-9a71-334026cac324","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04738",,"ok","liana","Live",1.1,130,,,,,,,,,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"6b157b24-a248-4ac4-ba2f-77c2bf1e7922","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04735",,"ok","liana","Live",1.1,130,,,,,,,,,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"031d2475-dba8-454e-b65c-f6bc4957b621","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04012",,"ok","single shrub","Live",1.1,130,2.3,,,,1.3,0.5,,"cylinder",1.7,10,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"10d76707-2631-4cb5-84f8-7e960616b0a0","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04203",,"ok","single bole tree","Live",14.0,130,6.9,,,,5.4,4.2,"Full sun",,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"fceec388-ae20-475d-a4eb-b125c15adf2a","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04255",,"ok","single shrub","Live",3.3,130,3.5,,,,1.2,0.4,,"cylinder",4.9,10,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"8e621dca-ad5c-4eed-9ea3-31c6da405a7f","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04221",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,"shrub not tree","tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"56847b0b-4068-4697-a0ef-7e21c886145b","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04211",,"ok","multi-bole tree","Live",11.8,130,4.7,,,,4.7,3.3,"Partially shaded",,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"379fd239-85d3-4a95-9704-d436159b01b7","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04267",,"ok","single shrub","Live",2.5,130,3.5,,,,1.3,1.2,,"cylinder",3.0,20,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"06e686fb-81cd-4bd7-94ff-a87afc88a393","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04751",,"ok","single shrub","Live",3.0,130,6.4,,,,4.8,1.8,,"cylinder",2.2,10,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"a3434343-d402-41fc-ac9b-d53d1905f4a4","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.03645",,"removed",,"No longer qualifies",,,,,,,,,,,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"e83202e2-2e0b-4f72-99bb-6551fa8176ef","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04702",,"ok","single shrub","Live",1.4,130,3.3,,,,1.4,0.8,,"cylinder",1.8,10,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"0fbd305b-3336-4a06-bb25-6b5d22be8977","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04718",,"ok","small tree","Live",2.0,130,2.2,,,,,,,,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"0b09317a-082d-45c3-9f85-5d5a49fff752","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.05535",,"ok","small shrub","Live",,,1.2,,,,0.8,0.8,,"cylinder",1.0,10,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"40692944-38c0-4695-a4dd-f0a1fad4aa36","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.03048",,"ok","single shrub","Live",1.0,130,2.2,,,,0.6,0.6,,"cylinder",1.8,10,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"daa37d00-05d7-4f39-80cf-f2ed119a1778","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04205",,"ok","single bole tree","Standing dead",11.6,130,6.5,,,,3.8,1.7,"Full sun",,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"6e2d57fc-8f60-41a8-8c78-1054037cbd5b","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04236",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,"shrub not tree","tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"2b0f70bf-cf9b-4e3c-8553-748e7a52d44e","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04044",,"ok","small tree","Live",8.8,130,7.4,,,,,,,,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"38738cda-6456-4c1b-8d62-3a93138ab190","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04730",,"ok","single shrub","Live",8.6,130,6.7,,,,2.1,1.4,,"cylinder",12.0,10,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"8175604c-96a0-44eb-8ef8-3d205e8d3778","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04237",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,"shrub not tree","tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"3ad2848f-2290-4efe-9887-58e51eda8ed5","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04218",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"f819a13e-accf-4667-a0ab-b4034461477f","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04208",,"ok","single bole tree","Live",12.4,130,5.1,,,,4.4,3.8,"Full sun",,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"a6e9531a-bf12-4723-a3a3-638b42f47d87","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04033",,"ok","single shrub","Standing dead",1.8,130,3.0,,,,,,,"cylinder",3.5,10,,,"no canopy","tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"88046ba6-9fc7-4d40-8bbb-f56657d1e89d","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04210A",,"ok","multi-bole tree","Live",8.2,130,6.2,,,,7.8,3.4,"Partially shaded",,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"1c2f9f2a-68ae-4376-bb2e-0f6a2bf25821","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04211A",,"ok","multi-bole tree","Live",11.0,130,4.7,,,,4.7,3.3,"Partially shaded",,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"a29d09c1-7dab-4aad-9595-7d0477a6a329","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04292",,"ok","small shrub","Live",,,1.7,,,,1.0,0.9,,"cylinder",1.5,10,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"49d60d5c-19cb-4e99-9adc-66a80da1bf89","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04704",,"removed",,"No longer qualifies",,,,,,,,,,,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"99cd8946-741b-4b40-a57f-8bed895001b8","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04748",,"ok","small tree","Live",4.7,130,4.6,,,,0.8,0.7,,,,,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"939c8b3a-2981-4ff1-ba0b-f65cffe58ce4","GUAN_016.basePlot.vst","2017-12-04","vst_GUAN_2017","D04","GUAN","GUAN_016",,"NEON.PLA.D04.GUAN.04257",,"ok","single shrub","Live",2.0,130,1.2,,,,2.3,0.9,,"cylinder",2.5,10,,,,"tvelazquez-rojas@battelleecology.org","wplaza-muniz@battelleecology.org","legacyData"
"2fa9b665-6318-4927-af76-a42be7251f4a","GUAN_003.basePlot.vst","2017-12-05","vst_GUAN_2018","D04","GUAN","GUAN_003",,"NEON.PLA.D04.GUAN.01885",,"ok","liana","Live",1.6,130,,,,,,,,,,,,,,"amegill@battelleecology.org","wplaza-muniz@battelleecology.org",
"3a407347-e70e-4e0b-a663-a1d58f60e69c","GUAN_003.basePlot.vst","2017-12-05","vst_GUAN_2018","D04","GUAN","GUAN_003",,"NEON.PLA.D04.GUAN.02236",,"ok","single shrub","Live",5.3,130,3.4,,,,3.2,3.0,,"cylinder",6.0,20,,,,"amegill@battelleecology.org","wplaza-muniz@battelleecology.org",
"e97d4992-1f82-4c76-a8a5-9693041aff1d","GUAN_003.basePlot.vst","2017-12-05","vst_GUAN_2018","D04","GUAN","GUAN_003",,"NEON.PLA.D04.GUAN.02135",,"ok","single shrub","Standing dead",5.4,130,3.9,,,,,,,"cylinder",7.8,10,,,"No max and 90; dead","amegill@battelleecology.org","wplaza-muniz@battelleecology.org",
