uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"43cadfb4-73d4-4128-a909-edd8462b5f81","ORNL_001.basePlot.vst","2017-11-07","D07","ORNL","ORNL_001","distributed","deciduousForest",35.930250,-84.270110,"WGS84",20.2,746284.23,3979656.58,"16N",244.6,0.3,"vst_ORNL_2017","NEON.DOC.000987vG","Y",,"Y",,"N",,"10","noneSelected",400,80,400,,"kleffler@battelleecology.org","lelmore@battelleecology.org",
"ec9045cb-e494-4477-b942-38f86cf6b25f","ORNL_027.basePlot.vst","2017-11-08","D07","ORNL","ORNL_027","distributed","evergreenForest",35.916311,-84.263280,"WGS84",20.3,746943.93,3978127.28,"16N",245.6,0.3,"vst_ORNL_2017","NEON.DOC.000987vG","Y",,"Y",,"N",,"25","noneSelected",400,200,400,,"kleffler@battelleecology.org","lelmore@battelleecology.org",
"b449e84b-38a6-4f08-9c22-e803b11ca5fc","ORNL_004.basePlot.vst","2017-11-08","D07","ORNL","ORNL_004","distributed","deciduousForest",35.907947,-84.275213,"WGS84",20.2,745892.83,3977169.14,"16N",296.1,0.2,"vst_ORNL_2017","NEON.DOC.000987vG","Y",,"Y",,"N",,"noneSelected","noneSelected",400,400,400,,"kleffler@battelleecology.org","lelmore@battelleecology.org",
"f7bb731c-5cde-4d3b-b1df-ba9f9b61d298","ORNL_012.basePlot.vst","2017-11-09","D07","ORNL","ORNL_012","distributed","deciduousForest",35.953015,-84.248355,"WGS84",20.2,748176.13,3982237.59,"16N",266.3,0.2,"vst_ORNL_2017","NEON.DOC.000987vE","Y",,"Y",,"N",,"25","noneSelected",400,200,400,,"vcox@battelleecology.org","lelmore@battelleecology.org",
"056346ae-aea4-4445-9c3d-299a0fcd3723","ORNL_003.basePlot.vst","2017-11-09","D07","ORNL","ORNL_003","distributed","deciduousForest",35.965869,-84.230640,"WGS84",20.2,749733.75,3983709.04,"16N",262.0,0.3,"vst_ORNL_2017","NEON.DOC.000987vE","Y",,"Y",,"N",,"25","noneSelected",400,200,400,,"lelmore@battelleecology.org","vcox@battelleecology.org",
"d1ea3bfd-5da9-4b7c-85fc-52c8614de04b","ORNL_002.basePlot.vst","2017-11-10","D07","ORNL","ORNL_002","distributed","deciduousForest",35.982205,-84.212754,"WGS84",20.2,751295.23,3985567.58,"16N",306.9,0.4,"vst_ORNL_2017","NEON.DOC.000987vG","Y",,"Y",,"N",,"noneSelected","noneSelected",400,400,400,,"vcox@battelleecology.org","lelmore@battelleecology.org",
"415310bd-1283-48f1-8f11-a1625cf56ca3","ORNL_029.basePlot.vst","2017-11-14","D07","ORNL","ORNL_029","distributed","evergreenForest",35.957646,-84.261838,"WGS84",20.1,746945.35,3982717.18,"16N",272.5,0.2,"vst_ORNL_2017","NEON.DOC.000987vG","Y",,"Y",,"N",,"10","noneSelected",400,80,400,,"mpeterson@battelleecology.org","mcumberland@battelleecology.org",
"1ea41652-b9a9-4c6f-bdbb-2b16d05f86ee","ORNL_006.basePlot.vst","2017-11-15","D07","ORNL","ORNL_006","distributed","deciduousForest",35.938232,-84.323686,"WGS84",20.2,741425.32,3980408.25,"16N",283.6,0.2,"vst_ORNL_2017","NEON.DOC.000987vG","Y",,"Y",,"N",,"25","noneSelected",400,200,400,,"kleffler@battelleecology.org","mcumberland@battelleecology.org",
"dc40e863-40cb-4923-b271-05814e155849","ORNL_008.basePlot.vst","2017-11-15","D07","ORNL","ORNL_008","distributed","deciduousForest",35.932762,-84.332542,"WGS84",20.3,740642.85,3979779.46,"16N",322.5,0.4,"vst_ORNL_2017","NEON.DOC.000987vG","Y",,"Y",,"N",,"25","noneSelected",400,200,400,,"kleffler@battelleecology.org","mcumberland@battelleecology.org",
"8ce71422-b5f0-45c8-9bd4-dbb3008eb3e4","ORNL_032.basePlot.vst","2017-11-16","D07","ORNL","ORNL_032","distributed","evergreenForest",35.944516,-84.326492,"WGS84",20.2,741153.03,3981098.53,"16N",263.1,0.2,"vst_ORNL_2017","NEON.DOC.000987vG","Y",,"Y",,"N",,"10","noneSelected",400,80,400,,"khanschke@battelleecology.org","mcumberland@battelleecology.org",
"447e60fa-77aa-40d8-bb7b-448e5018468c","ORNL_010.basePlot.vst","2017-11-16","D07","ORNL","ORNL_010","distributed","deciduousForest",35.953306,-84.332177,"WGS84",20.1,740613.44,3982059.75,"16N",305.9,0.2,"vst_ORNL_2017","NEON.DOC.000987vG","Y",,"Y",,"N",,"10","noneSelected",400,80,400,,"khanschke@battelleecology.org","mcumberland@battelleecology.org",
