uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempShrubStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"520a9735-2a5a-47d0-8aad-a46b0a1f6874","JERC_050.basePlot.vst","2019-02-20","vst_JERC_2018","D03","JERC","JERC_050",,"NEON.PLA.D03.JERC.02355",,"ok","single shrub","Live",7.0,130,4.0,1.3,,,3.9,3.9,,"ellipsoid or sphere",8.3,10,,,,"jlewis@battelleecology.org","sknowlden@battelleecology.org",
"f226e11c-a7bb-420a-b535-c1d44c86ef4e","JERC_050.basePlot.vst","2019-02-20","vst_JERC_2018","D03","JERC","JERC_050",,"NEON.PLA.D03.JERC.04686",,"ok","small tree","Live",4.0,130,2.5,,,,,,,,,,,,"Leaning tree","jlewis@battelleecology.org","sknowlden@battelleecology.org",
"f3d5939e-7e26-471a-91ad-6535386751e9","JERC_050.basePlot.vst","2019-02-20","vst_JERC_2018","D03","JERC","JERC_050",,"TEMP.PLA.JERC.2018.50065",,"notRequired","small shrub","Live",,,0.9,0.3,,,0.2,0.2,,"ellipsoid or sphere",1.1,10,,,,"jlewis@battelleecology.org","sknowlden@battelleecology.org",
"40a18490-f4c8-4f5b-953f-01b0eb0582d1","JERC_050.basePlot.vst","2019-02-20","vst_JERC_2018","D03","JERC","JERC_050",,"TEMP.PLA.JERC.2018.50093",,"notRequired","sapling","Live",,,0.8,,,,,,,,1.1,10,,,,"jlewis@battelleecology.org","sknowlden@battelleecology.org",
"3c3002f5-038f-487e-ad95-f1ac0e5ec1b0","JERC_050.basePlot.vst","2019-02-20","vst_JERC_2018","D03","JERC","JERC_050",,"TEMP.PLA.JERC.2018.50014",,"notRequired","small shrub","Live",,,1.9,1.2,,,0.5,0.3,,"ellipsoid or sphere",1.6,10,,,,"jlewis@battelleecology.org","sknowlden@battelleecology.org",
"fbe71205-2d5d-46d1-a93d-4f2138544b3a","JERC_050.basePlot.vst","2019-02-20","vst_JERC_2018","D03","JERC","JERC_050",,"TEMP.PLA.JERC.2018.50006",,"notRequired","small shrub","Live",,,1.3,1.0,,,0.5,0.4,,"ellipsoid or sphere",1.1,10,,,,"jlewis@battelleecology.org","sknowlden@battelleecology.org",
"7f0fe6bc-665f-4b70-b3d4-58d45150b4e3","JERC_050.basePlot.vst","2019-02-20","vst_JERC_2018","D03","JERC","JERC_050",,"NEON.PLA.D03.JERC.02349",,"ok","small tree","Live,  other damage",4.2,130,1.6,,,,,,,,,,,,"Cankers and leaning tree. Cf species possibility of QUMA6","jlewis@battelleecology.org","sknowlden@battelleecology.org",
"fb3a0513-32f7-4909-ace5-c80dfc7c88f7","JERC_050.basePlot.vst","2019-02-20","vst_JERC_2018","D03","JERC","JERC_050",,"TEMP.PLA.JERC.2018.50011",,"notRequired","small shrub","Live",,,1.7,1.3,,,0.4,0.2,,"ellipsoid or sphere",1.2,10,,,,"jlewis@battelleecology.org","sknowlden@battelleecology.org",
"a1f2f66d-1282-4f48-9b65-ee73381c8ffb","JERC_050.basePlot.vst","2019-02-20","vst_JERC_2018","D03","JERC","JERC_050",,"TEMP.PLA.JERC.2018.50044",,"notRequired","small shrub","Live",,,2.3,1.3,,,0.7,0.5,,"ellipsoid or sphere",1.4,10,,,,"jlewis@battelleecology.org","sknowlden@battelleecology.org",
"de4bbd57-7bf7-4e68-9548-e5cd7b5233c5","JERC_050.basePlot.vst","2019-02-20","vst_JERC_2018","D03","JERC","JERC_050",,"TEMP.PLA.JERC.2018.50059",,"notRequired","small shrub","Live",,,1.3,0.7,,,0.4,0.3,,"ellipsoid or sphere",1.5,10,,,,"jlewis@battelleecology.org","sknowlden@battelleecology.org",
"1ea2421b-f61b-4c3c-9ea6-15cf457f025b","JERC_050.basePlot.vst","2019-02-20","vst_JERC_2018","D03","JERC","JERC_050",,"TEMP.PLA.JERC.2018.50047",,"notRequired","small shrub","Live",,,1.7,1.1,,,0.6,0.2,,"ellipsoid or sphere",1.1,10,,,,"jlewis@battelleecology.org","sknowlden@battelleecology.org",
"7dfa9c79-fcdb-430b-ae9d-5c78a81f5952","JERC_050.basePlot.vst","2019-02-20","vst_JERC_2018","D03","JERC","JERC_050",,"TEMP.PLA.JERC.2018.50091",,"notRequired","small shrub","Standing dead",,,1.9,0.6,,,1.0,0.4,,"ellipsoid or sphere",1.3,10,,,,"jlewis@battelleecology.org","sknowlden@battelleecology.org",
"85268c04-0483-46ce-94d0-00043bb931a7","JERC_050.basePlot.vst","2019-02-20","vst_JERC_2018","D03","JERC","JERC_050",,"TEMP.PLA.JERC.2018.50102",,"notRequired","small shrub","Standing dead",,,1.5,0.7,,,0.6,0.5,,"ellipsoid or sphere",1.1,10,,,,"jlewis@battelleecology.org","sknowlden@battelleecology.org",
"cf9df79b-5ee6-45ba-8fd7-385f5a270137","JERC_050.basePlot.vst","2019-02-20","vst_JERC_2018","D03","JERC","JERC_050",,"NEON.PLA.D03.JERC.03544",,"ok","single shrub","Standing dead",1.4,130,1.2,1.1,,,0.7,0.4,,"ellipsoid or sphere",2.2,10,,,"Tree fell on the shrub","jlewis@battelleecology.org","sknowlden@battelleecology.org",
"559b25ab-a3ce-4b4b-8f86-f029e6aeca41","JERC_050.basePlot.vst","2019-02-20","vst_JERC_2018","D03","JERC","JERC_050",,"NEON.PLA.D03.JERC.02348",,"ok","multi-bole tree","Live",1.2,183,1.7,,,,,,,,,,,,,"jlewis@battelleecology.org","sknowlden@battelleecology.org",
"cf6191d3-4c53-4661-ac71-6bd66c69c0d7","JERC_050.basePlot.vst","2019-02-20","vst_JERC_2018","D03","JERC","JERC_050",,"NEON.PLA.D03.JERC.04660",,"ok","small tree","Live",2.8,130,3.0,,,,,,,,,,,,,"jlewis@battelleecology.org","sknowlden@battelleecology.org",
"59a3c854-22d6-4b55-9275-8ea0fcb676c3","JERC_050.basePlot.vst","2019-02-20","vst_JERC_2018","D03","JERC","JERC_050",,"NEON.PLA.D03.JERC.04649",,"ok","sapling","Live",,,1.1,,,,,,,,3.3,10,,,,"jlewis@battelleecology.org","sknowlden@battelleecology.org",
