uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"c14f5ca2-0bb8-4b7b-af55-6e8186f1e826","JERC_066.basePlot.vst","2018-06-04","D03","JERC","JERC_066","tower","evergreenForest",31.197554,-84.463759,"WGS84",20.2,741661.19,3454267.89,"16N",42.6,0.2,"vst_JERC_2018","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",800,800,800,,"sknowlden@battelleecology.org","kmartin@battelleecology.org",
"6c7a29fb-a68e-4e00-8d4c-40445328ee8e","JERC_064.basePlot.vst","2018-06-05","D03","JERC","JERC_064","tower","evergreenForest",31.200609,-84.466523,"WGS84",20.2,741389.98,3454600.59,"16N",39.5,0.3,"vst_JERC_2018","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","N",,"100","noneSelected",800,400,800,,"kmartin@battelleecology.org","sknowlden@battelleecology.org",
"c01d64f4-098a-4ca7-a73d-f6988913be09","JERC_059.basePlot.vst","2018-06-05","D03","JERC","JERC_059","tower","evergreenForest",31.198067,-84.462491,"WGS84",20.1,741780.74,3454327.55,"16N",42.3,0.2,"vst_JERC_2018","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",800,800,800,,"kmartin@battelleecology.org","sknowlden@battelleecology.org",
"151ee04c-95f5-4c21-9067-13565b0f6282","JERC_057.basePlot.vst","2018-06-06","D03","JERC","JERC_057","tower","mixedForest",31.200937,-84.469655,"WGS84",20.1,741090.64,3454630.12,"16N",33.6,0.2,"vst_JERC_2018","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","noneSelected","noneSelected",800,800,800,,"kmartin@battelleecology.org","sknowlden@battelleecology.org",
"02a74389-2810-4b7e-b38d-5362a51b2970","JERC_047.basePlot.vst","2018-06-12","D03","JERC","JERC_047","tower","evergreenForest",31.198437,-84.467181,"WGS84",20.1,741332.79,3454358.32,"16N",35.3,0.2,"vst_JERC_2018","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","Y","presentInAll","25","noneSelected",800,100,800,,"sknowlden@battelleecology.org","ebaldwin@battelleecology.org",
"8e3b61e9-9874-4fc4-b3ef-3cf9687b2832","JERC_052.basePlot.vst","2018-06-13","D03","JERC","JERC_052","tower","evergreenForest",31.195408,-84.464141,"WGS84",20.2,741630.24,3454029.11,"16N",46.1,0.2,"vst_JERC_2018","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",800,800,800,,"sknowlden@battelleecology.org","ebaldwin@battelleecology.org",
"6270f996-6aa9-4b40-a62b-61a26601d631","JERC_061.basePlot.vst","2018-06-14","D03","JERC","JERC_061","tower","evergreenForest",31.195444,-84.465400,"WGS84",20.2,741510.15,3454030.35,"16N",50.4,0.3,"vst_JERC_2018","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","N",,"25","noneSelected",800,100,800,,"sknowlden@battelleecology.org","ebaldwin@battelleecology.org",
"14c4b91e-cc03-41b8-883a-e37601604986","JERC_055.basePlot.vst","2018-06-14","D03","JERC","JERC_055","tower","evergreenForest",31.194074,-84.465132,"WGS84",20.1,741539.18,3453879.03,"16N",41.8,0.3,"vst_JERC_2018","NEON.DOC.000987vG","Y","39","Y","presentInAll","N",,"25","noneSelected",800,100,800,,"sknowlden@battelleecology.org","ebaldwin@battelleecology.org",
"2531ae03-3018-4676-a567-d9a46fc7bdcc","JERC_063.basePlot.vst","2018-06-18","D03","JERC","JERC_063","tower","evergreenForest",31.195656,-84.462880,"WGS84",20.1,741749.80,3454059.37,"16N",46.5,0.2,"vst_JERC_2018","NEON.DOC.000987vG","Y",,"N",,"N",,"100","noneSelected",800,400,800,,"sknowlden@battelleecology.org","mkerstein@neoninc.org",
"0494b286-c0f2-44b3-9344-2388fba8dedc","JERC_053.basePlot.vst","2018-06-19","D03","JERC","JERC_053","tower","evergreenForest",31.194043,-84.463550,"WGS84",20.1,741690.04,3453879.06,"16N",44.9,0.1,"vst_JERC_2017","NEON.DOC.000987vG","Y","presentInAll","Y","presentInAll","N",,"100","noneSelected",800,400,800,,"sknowlden@battelleecology.org","mkerstein@neoninc.org",
"bf448ad3-2aec-46d4-b1a7-f6d2bd84abfa","JERC_058.basePlot.vst","2018-06-20","D03","JERC","JERC_058","tower","evergreenForest",31.194554,-84.462283,"WGS84",20.1,741809.51,3453938.49,"16N",47.5,0.2,"vst_JERC_2017","NEON.DOC.000987vG","Y",,"Y",,"N",,"100","noneSelected",800,400,800,,"sknowlden@battelleecology.org","mkerstein@neoninc.org",
