uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempShrubStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"b181ce3b-7d51-4412-9e19-fb3294da0a34","ORNL_014.basePlot.vst","2017-12-06","vst_ORNL_2017","D07","ORNL","ORNL_014",,"NEON.PLA.D07.ORNL.01024",,"ok","single bole tree","Live",12.2,130,9.1,,,,4.3,4.2,"Partially shaded",,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"50b5a69d-159c-4485-8f41-99e96b8e21cb","ORNL_014.basePlot.vst","2017-12-06","vst_ORNL_2017","D07","ORNL","ORNL_014",,"NEON.PLA.D07.ORNL.01021",,"ok","small tree","Live",4.3,130,6.6,,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"dc5eebdc-fd1b-45bc-b819-fcd60eb908be","ORNL_014.basePlot.vst","2017-12-06","vst_ORNL_2017","D07","ORNL","ORNL_014",,"NEON.PLA.D07.ORNL.01013",,"ok","small tree","Live",6.5,130,9.2,,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"1d11136f-e7a2-4402-8d50-5f91f0c4a906","ORNL_014.basePlot.vst","2017-12-06","vst_ORNL_2017","D07","ORNL","ORNL_014",,"NEON.PLA.D07.ORNL.01019",,"ok","small tree","Live",4.9,130,5.7,,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"423c58d3-0f0b-4670-b70a-5d124b08e922","ORNL_014.basePlot.vst","2017-12-06","vst_ORNL_2017","D07","ORNL","ORNL_014",,"NEON.PLA.D07.ORNL.05700",,"ok","sapling","Live",,,1.4,,,,,,,,1.2,10,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"0cc40474-3847-4183-9391-9496097f6f5f","ORNL_014.basePlot.vst","2017-12-06","vst_ORNL_2017","D07","ORNL","ORNL_014",,"NEON.PLA.D07.ORNL.01005",,"ok","small tree","Live",1.0,130,2.0,,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"d36f136c-d0b0-404d-89e3-0cd81b34aa5e","ORNL_014.basePlot.vst","2017-12-06","vst_ORNL_2017","D07","ORNL","ORNL_014",,"NEON.PLA.D07.ORNL.01016",,"ok","small tree","Standing dead",9.5,130,6.0,,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"48179f3b-fa76-4929-8098-6beea14c650a","ORNL_014.basePlot.vst","2017-12-06","vst_ORNL_2017","D07","ORNL","ORNL_014",,"NEON.PLA.D07.ORNL.01048",,"ok","small tree","Live",2.5,130,2.9,,,,,,,,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"adca6d40-f562-45e8-a14d-929e32cb34e9","ORNL_014.basePlot.vst","2017-12-06","vst_ORNL_2017","D07","ORNL","ORNL_014",,"NEON.PLA.D07.ORNL.01007",,"ok","single bole tree","Live",11.1,130,7.1,,,,5.3,3.2,"Partially shaded",,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
"d9db42b2-0d05-43f1-8ca7-1d173448dca2","ORNL_014.basePlot.vst","2017-12-06","vst_ORNL_2017","D07","ORNL","ORNL_014",,"NEON.PLA.D07.ORNL.01053",,"ok","single bole tree","Live",18.3,130,15.2,,,,8.1,6.4,"Partially shaded",,,,,,,"mcumberland@battelleecology.org","aferchaud@battelleecology.org","legacyData"
