uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempShrubStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"06c4992f-6905-48b1-a18c-3fbc4ac67035","BLAN_055.basePlot.vst","2018-11-08","vst_BLAN_2018","D02","BLAN","BLAN_055",,"NEON.PLA.D02.BLAN.05924",,"ok","small shrub","Live",,,1.4,,,,0.8,0.7,,"inverted cone",1.4,10,0.08,0.04,,"elamb@battelleecology.org","llemmon@field-ops.org",
"0d6a3631-34e6-4fbb-bdbe-1e256f56af42","BLAN_055.basePlot.vst","2018-11-08","vst_BLAN_2018","D02","BLAN","BLAN_055",,"NEON.PLA.D02.BLAN.05960",,"ok","small shrub","Live",,,2.0,,,,1.3,0.6,,"inverted cone",1.2,10,0.03,0.02,,"elamb@battelleecology.org","llemmon@field-ops.org",
"0a10c62f-b3a8-4d5b-99c3-bb8d4ddea0f6","BLAN_055.basePlot.vst","2018-11-08","vst_BLAN_2018","D02","BLAN","BLAN_055",,"NEON.PLA.D02.BLAN.05918",,"ok","small shrub","Live",,,1.5,,,,1.4,1.0,,"inverted cone",1.7,10,0.08,0.04,,"elamb@battelleecology.org","llemmon@field-ops.org",
"34735cdf-be64-41de-8438-b4adf2016384","BLAN_055.basePlot.vst","2018-11-08","vst_BLAN_2018","D02","BLAN","BLAN_055",,"NEON.PLA.D02.BLAN.05917",,"ok","small shrub","Live",,,1.6,,,,1.3,1.0,,"inverted cone",1.3,10,0.08,0.04,,"elamb@battelleecology.org","llemmon@field-ops.org",
"107bfcc6-9baf-482a-a69f-7ececd5569ec","BLAN_055.basePlot.vst","2018-11-08","vst_BLAN_2018","D02","BLAN","BLAN_055",,"NEON.PLA.D02.BLAN.13340",,"ok","small shrub","Live",,,1.7,,,,0.5,0.5,,"cylinder",1.4,10,,,,"elamb@battelleecology.org","llemmon@field-ops.org",
"6f553f5a-157c-4ee2-b89a-5b9e634e2103","BLAN_055.basePlot.vst","2018-11-08","vst_BLAN_2018","D02","BLAN","BLAN_055",,"NEON.PLA.D02.BLAN.05916",,"ok","single shrub","Live",1.3,130,1.9,,,,2.1,1.9,,"inverted cone",2.6,10,0.16,0.15,,"elamb@battelleecology.org","llemmon@field-ops.org",
"a1bd56c2-a46d-4c25-b8d9-efa42cbd6a3f","BLAN_055.basePlot.vst","2018-11-08","vst_BLAN_2018","D02","BLAN","BLAN_055",,"NEON.PLA.D02.BLAN.12184",,"ok","small shrub","Live, physically damaged",,,1.0,,,,0.5,0.3,,"inverted cone",1.6,10,0.04,0.03,"bole damage; cause unknown","elamb@battelleecology.org","llemmon@field-ops.org",
"1f74c4d0-ef38-4376-8624-8afcf6844f61","BLAN_055.basePlot.vst","2018-11-08","vst_BLAN_2018","D02","BLAN","BLAN_055",,"NEON.PLA.D02.BLAN.05926",,"ok","small shrub","Live",,,1.5,0.6,,,1.1,0.5,,"ellipsoid or sphere",1.2,10,,,,"elamb@battelleecology.org","llemmon@field-ops.org",
"536edaf0-124e-479b-8b8b-749f4f2a8f31","BLAN_055.basePlot.vst","2018-11-08","vst_BLAN_2018","D02","BLAN","BLAN_055",,"NEON.PLA.D02.BLAN.05915",,"ok","small shrub","Live",,,1.7,,,,1.2,0.1,,"inverted cone",1.2,10,0.05,0.03,,"elamb@battelleecology.org","llemmon@field-ops.org",
"3ce84106-9125-4c4b-b0be-62e9dac5a847","BLAN_055.basePlot.vst","2018-11-08","vst_BLAN_2018","D02","BLAN","BLAN_055",,"NEON.PLA.D02.BLAN.13753",,"ok","small shrub","Live",,,1.6,,,,0.9,0.4,,"inverted cone",1.2,10,0.04,0.02,,"elamb@battelleecology.org","llemmon@field-ops.org",
